Topic,Count,Name,Representation,Representative_Docs
38,20,38_狗_犬_想_骂,"['狗', '犬', '想', '骂', '吃', '赎罪', '早已', '麻辣', '就行了', '式']","['凌迟 烧死 基督 狗 以及 一切 牛鬼蛇神 ！ 人类 的 毒瘤 。', '想 做 基督 狗 的话 ， 请 找 混沌 大主教 。 \n 还有 ， 我 从来不 认为 基督 狗 或者 基督 狗 预备 式 会 是 皇汉 主义者 。', '我 玷污 你 信仰 了 么 ？ 基督 狗 ？ 骂人 还要 骂 我 祖宗 ， 你们 的 主 还 真是 伟大 啊 ？ 以牙还牙 就 教 你 这 ？ 你 这 纯粹 只能 让 我 增加 对 基督 狗 恶感 而已 。']"
39,20,39_crusades_穆斯林_罗马_christianity,"['crusades', '穆斯林', '罗马', 'christianity', '犹太教', 'wikipedia', 'religious', '干', '伊斯兰教', '文明']","['罗马 人 ： 孩子 我们 也 干 了 ， 而且 一次性 干 了 好 几千条 命 。 \n 天主教会 好歹 给你个 开庭 受审 的 机会 ， 你 要是 觉得 不 文明 ， 可以 来 美索不达米亚 参加 菲 特纳 吃 鸡 大赛 ， 整整 四届 每届 都 人头 滚滚 哦 ， 兵强马壮 者 为 哈里发', ""how so? were the crusades not fought under the banner of the christian church? instigated by the popes?\nthe very first paragraph in wikipedia's entry for each states: \n1) 'the crusades were a series of religious wars sanctioned by the latin church in the medieval period. the most commonly known are the campaigns in the eastern mediterranean aimed at recovering the holy land from islamic rule but the term crusades is also applied to other church-sanctioned campaigns.'\n2) 'the inquisition was a group of institutions within the government system of the catholic church whose aim was to combat heresy.'\n\nfeel free to explain, however, why these church-sanctioned events should not be considered cases of  'christians behaving very badly'."", 'are you sure of the nazi\'s?   my understanding is that they used religion to help in propagandizing the german conscience?\n\nhttps://en.wikipedia.org/wiki/religion_in_nazi_germany\n""nazism was clearly willing to use the support of christians who accepted its ideology and nazi opposition to both judaism and christianity was not fully analogous in the minds of the nazis. [6]""\n\nas usual folks tend to shape their religious belief to their personal social objectives.   \n\nthat\'s completely the case when it comes to a stamped declaration of faith on money,(a very strange choice consider jesus teaching on the dangers of placing wealth as one\'s personal priority).\n\npeople create religious dogma to meet their very human perceptions and desire for a hierarchy of society that places them as morally superior.     i don\'t know your religious beliefs but jesus takes a nice shot at the \'government\' of the jewish faith.\n\nhttps://www.biblegateway.com/passage/?search=matthew+23&version=nlt']"
40,19,40_統一教会_おまえ_最低限_71,"['統一教会', 'おまえ', '最低限', '71', 'どっち', '行為', 'ただ', '活動', '主張', 'なぜ']","['> 321   おまえ ただ の 統一教会 に しか 見え ない って   連中 が 匿名 で 活動 する という の は 、 さんざん 報じ られ た', '> 457   おまえ 統一 教会 だろ   主張 が そっくり だ   反 中国 で 、 主張 が いい 加減 。 匿名 で 活動 する   最低限 コテハン つけろ', '凶暴 で 暴力 を 煽る こと ばかり を 言いふらす 統一教会 モドキ に は 辟易 さ せ られ て いる   >> 430   最低限 コテハン つけ て 名前 名乗れ よ   匿名 で あれ これ と 書き込ん で は 逃げる 状態 を 卒業 し て から モノ を 言え   こちら は 金 が ある ので 、 なん だっ たら おまえ の 目 の 前 に 直接 出向い て 行っ て も いい ぞ']"
41,19,41_丢_十字架_死_钉死,"['丢', '十字架', '死', '钉死', '那位', 'reward', '主耶稣', '这话', '罪', 'needy']","[""'a just punishment'? these are your words, not jesus'. \n\nhe was clear to those who tried to test him over the woman caught in adultery. he didn't tell the unmerciful mob that the punishment they sought was not just. no; instead he set the ground for exercising it: sinlessness.\n\nare you sinless? is the state? if you both are, then go ahead and execute till your righteous hearts' content. but if you aren't and, yet, proceed, then you are liable to harsh judgement.\n\nyou know jesus' words. you have no excuse.\n\nyou are either for him, or against him.\n\nit's your call."", '约 10 : 11 我 是 好 牧人 、 好 牧人 为 羊 舍命 。 \n 我 可以 肯定 你 信 的 那位 耶稣 不是 好 牧人 ， 而是 一位 坏 牧人 ！ 我家 牧羊犬 出去 牧羊 ， 基本上 不 丢 羊 ， 而 你 信 的 那位 耶稣 出去 牧羊 ， 动不动 就 丢 一只 ， 动不动 就 丢 一只 ， 连 我家 的 狗 都 不如 ！', '我 可以 提前 将 结论 放在 这 ： 这里 将 “ 死 ” 与 “ 种到 土里 的 种子 ” 联系 到 一块 ， 是因为 人家 5 章后 就 被 犹大 卖 到 犹太人 手里 受辱 挨刑 最后 钉 十字架 ， 是 将 种子 比做 自己 ， 才 挨 上 了 “ 死 ” 字 。 没有 耶稣 以 无罪 者 的 身份 被 犹太人 钉死 ， 就 没有 为 后世 信 耶稣 的 人 所供 的 福音 ， 更 别提 因 信称义 。']"
42,18,42_teaching_authority_sacraments_grace,"['teaching', 'authority', 'sacraments', 'grace', 'part', 'vatican', 'magisterium', 'information', 'acts', 'commission']","['the conclusion that the sacraments are effective “ex opere operato” (from the work worked) was one of the results of the church’s dealing with the donatists.\n\ncaecilian noted that  ""the validity of the sacraments and of other such acts cannot be made to depend on the worthiness of the one administering them, for in that case all christians would be in constant doubt regarding the validity of their own baptism or of the communion of which they had partaken.""\n\nthe church concluded that the efficacy of the sacrament is a result, not of the holiness of a priest or minister, but rather of christ himself who is the author of each sacrament. the priest or minister acts in persona christi (in the person of christ), even if in a state of mortal sin.\n\nthe principle affirms that while a proper disposition is necessary to exercise the efficacious grace in the sacraments, it is not the cause of the sufficient grace.', 'a stalemate is a situation in which further action or progress by opposing or competing parties seems impossible, often simply referred to as a tie.  a 2/3 consensus is required for a synod to agree on a proposed teaching. one vote less and the proposed teaching is defeated.\n\nat the third extraordinary general assembly of the synod of bishops was held october 5-19,  2014, the issue of whether the divorced and remarried could receive holy communion without first receiving a declaration of nullity - paragraph 52 - did not receive the two-thirds consensus required.\n\nthe fourteenth ordinary general assembly of the synod of bishops took place from october 4-25, 2015. on the second day of the synod, pope francis said that the church\'s doctrine on marriage was not going to be changed.  paragraph 85, the equivalent of the previous paragraph 52,  failed to achieve a 2/3 vote.\n\nthus, no stalemate, no ""cracked door"". the teaching did not change, and the contra view is the confusion.', 'the pope did not create the commission ""at the recommendation of his advisory council of cardinals.""\nthe pope responded to the un committee on the rights of children\'s request for information on december 4, 2013, by stating that it was not the practice of his government to “disclose information on specific cases unless requested to do so by another country as part of legal proceedings” and “that the vatican can provide information only about known and alleged child sex crimes that have happened on vatican property.”\na rarity, his response was criticized in the media. the next day, o’malley stated that the pope would create a special commission for the protection of minors with no authority other than to advise him on ways to address the subject.\nthe vatican may move slowly, but the pope removed the ""bishop of bling"" franz peter tebartz-van elst and excommunicated we are church head martha holzer and her husband without a hearing, commission or due process.']"
43,18,43_priests_parish_bishops_ordained,"['priests', 'parish', 'bishops', 'ordained', 'parishes', 'lay', 'laity', 'pope', 'members', 'bishop']","['sure there were many heroes in the catholic church prior to francis who were doing good work but my experience in the 1980s / 1990s was that it was all about the rules and the things that we shouldn\'t do.  i remember learning about everything that was sinful in catholic school and all the stuff that was bad and wrong, especially everything related to sex, but i was never taught to develop a personal relationship with god.  i always envied the protestant kids because they got to go on mission trips while we just prayed the rosary.   and catholic parishes are cesspools of gossip and backstabbing, not communities of faith.  i believe that this is because of the ""leadership"" from rome under jpii/ benedict which encouraged people to tattle and try to outdo each other with purity tests.  benedict said he wanted a smaller and purer church and it isn\'t shocking this trickled down to the parishes.', ""i have read about this form of team ministry. i have seen it in practice. where it falls short imo is that it depends upon the ontologically different person to instigate it, and to keep it going. the moment a different such 'leader' appears who is not immersed in this way of being church, everything reverts to being priest centred and dependent (and lay leadership ends up being disillusioned , frustrated, and not valued). \nfrankly, we need to go back to 4th/5th centuries and to ask why the priesthood was adopted and why the sacraments became dependent upon ordination. it was frankly a power grab - and was quite unnecessary except for those in power. the 'theology' and 'doctrine' was developed to justify this ecclesial change. until we (lay and ordained alike) are prepared to visit our history and repent (i.e. turn back to the living god rather than the institution created by men for decidedly mixed motives - some good, some bad), we are just 'shifting furniture on the titanic'."", 'although the brazilian bishops are going ahead with a ""year of the laity"" their agenda does not seem to include a greater role for the non-ordained in theological discernment or church governance, the two key areas in need of reform before the church can flourish outside of what used to be called primitive cultures.\n\n   our parish has a very large proportion of highly educated people, who are extraordinarily faithful and active in the church. they have been able to stay in the church with the benefit of wonderful priests, by learning to ignore theological and governance problems and focussing on non-controversial issues of personal spiritual growth, church maintenance, and modest charitable works. that restricts it to being a niche church, a tiny fraction of the population in the area.\n\n   this is fine for some of us, but doesn\'t approach the radical sacrifice and evangelism pope francis has called for. nor does it appeal to or meet the needs of the vast majority of millennials.']"
44,18,44_山上_母親_壺_とか,"['山上', '母親', '壺', 'とか', '兄', '妹', '家族', '母', '認定', '個人']","['>> 224   山上 母 が 実妹 を だまし て   詐取 し た 山上 母 の 父 遺産 一 億 円 前後 は 全て   統一教会 に 差し出さ れ た 。   山上 兄 の ★ 失明 治療 費用 ・   山上 兄 ・ 山上 ・ 山上 妹 の ★ 大学 資金 に は   一円 も 使わ れる こと は なかっ た 。   ★ 山上 母 は 明確 な ★ 詐欺 犯罪 者 で あり   ★ 刑事 犯罪 者 で ある 。   一般人 で は 絶対 ない 。', '壺 が 捏造 歴史 観 捏造 戦争 責任 に 基づき 日本 から 金銭 巻き上げ 永久 機関 構築 目的 の   ウリストゴミカスカルト と は いえ   山上 愚母 に 壺 が 強制 し た とか 人質 に 取っ た とか 脅迫 恐喝 し た って の とか 、   詐欺 っ た とか 認知 症 の 人間 を 誑かし て とか そういう の で も なく   いくら 壺 が 教義 や 体質 諸々 で 何もかも が クソ 粕 で も 、 山上 愚母 は 精神 的 に 依存 し 極度 の 浪費 で   自ら へ の 遺産 や 夫 の 死亡 保険 金 という 、 子供 や 家族 に 本来 使う はず の 金 を 注ぎ込ん で 壺 に 献金 し て   自ら の 欲求 を 満たし て い た という 事実 は 変わら ず   家族 が いくら 止め たり 、 壺 から 返金 さ せ て も 一向に 懲り ず 家族 を 蔑ろ に し て の 所業 だ し なぁ …   壺 は 徹底的 に 活動 禁止 し て 取り締まれ 、 海外 流出 し た 金 を 取り戻せ 、 教祖 ババア や 朝鮮 人 幹部 を 指名 手配 し   日本 へ の 身柄 引き渡し て 逮捕 しろ   破防法 強化 し て 反 社 団体 認定 しろ と まで 思う けど   ただ 、 結局 の ところ 暴走 し て 家族 すら 止め られ ない 浪費 に 明け暮れ た 個人 が 元凶 な わけ で   脱会 し たり 反省 し て 無茶苦茶 し ない よう に 本人 が 自省 し たり し ない と   いくら 家族 や 周囲 が 返金 さ せ て も 一時しのぎ で 元の木阿弥 で 際限 が なく 、 肝心 な 問題 は 解決 し ない わけ で …   と なる と どうしても 極度 の 浪費 し て しまう 対象 者 の 大人 の 個人 の 金銭 や 行動 の 大幅 な 制限 という   個人 の 権利 の 領域 へ の 強制 力 の 何かしら の 行使 、 に 踏み込ま ざる を 得 なく なっ て しまう わけ で …   その あたり どこ まで やりゃ ー いい ん だろ う ね ？   水商売 系 とか ロマンス 詐欺 とか 博打 や 投資 で の 浪費 の ケース に もっ て なる し   誰 が どの よう に どの 範囲 で とか 、 いろいろ 面倒くさい こと に なっ て くる わ なぁ …', '勿論 言わずもがな で 壺 は 超 汚染 銭 ゲバクソカルト な の は 間違い ない し   取り 潰し て 今後 全面 活動 禁止 しろ って 個人 的 見解 で は ある が ｗ   山上 による 暗殺 なんて もってのほか だ けど   ただ 、 山上 愚母 って 山上 の 伯父 が 弁護士 で 壺 から 寄付 を 返還 さ せ て も   一向に 懲り ず 戻っ た 額 を また 性懲り も なく 寄進 し て 元の木阿弥 状態 だっ た と いう し   宗教 法人 へ の 寄進 寄付 額 の 制限 は 必要 だ けど 、 ここ まで 無自覚 で 感覚 が ぶっ 壊れ てる と   果たして それ で 済む もの か … ？ そりゃ 壺 の 教義 や 体質 が 銭 金 至上 主義 で 腐り きっ てる から 潰す こと に 全く 異論 も 躊躇 も ない が ｗ   でも さあ ， 壺 が 他 の 件 の よう に 程なく し て 痴呆 症 と 診断 さ れ た 老女 に 漬け込ん で 誑かし て とか   脅迫 強要 や 監禁 や 身 の 危険 が 及ぶ とか 諸々 の 壺 による 犯罪 行為 による もの なら まだしも   と なる と まあ 、 宗教 法人 へ の 個人 へ の 寄進 寄付 額 の 制限 とか   家族 の 共有 財産 とか に対する 無断 処分 使用 の 制限 とか その あたり も 求め られ て くる けど   結局 の ところ 山上 愚母 が 自己 の 欲求 や 精神 的 充足 快楽 を 満たす 目的 という 結局 は 浪費 目的 の 何 物 で も ない って の が 元凶 だ し   本人 が 自覚 し て 反省 し 脱会 と 今後 の 改善 克服 を 強く 決意 し 努力 し ない 限り   そう なる と どうしても 個人 の 権利 とか の 大幅 な 制限 が 不可欠 で 不可避 と なる わな   本人 が 納得 し た 上 で なら いい けど 、 まず 強く 拒否 る だろ う し   そう なっ たら 家族 親族 が 申し立て て 後見人 制度 的 に する に し て も   医療 、 司法 、 行政 の 認定 が 不可欠 だ し 、 ふん縛っ て 強制 的 に 連れ て 行っ て 医療 機関 で も 果たして 認定 出る か どう か ？   壺 とか の カルト のみ なら まだしも 、 改名 し てる し トンネル や ダミー 的 に マネ ロン し て も 抜け 道 たくさん ある だろ う し   全般 的 に 資産 の 凍結 とか 使い道 や 額 の 大幅 制限 を 課し たり の 範囲 は どの 程度 か   認定 とか は どこ が し て 、 後見人 的 に する に は 管理 とか は 誰 が する の か とか   結構 それ は それ で 特例 に する と 面倒くさい こと に なっ て はき そう で は ある   カルト の みっ て だけ じゃ なく 、 他 の 浪費 系 とか 博打 や 投資 大損 とか そういう の に も 適用 しろ って なる かも   壺 に関して は 、 まあ 強化 変則 破防法 的 に 反 社 組織 認定 すりゃ 、 反 社 に 資金 流入 禁止 なっ て ストップ は かけ やすく なる だろ う けど ｗ']"
45,18,45_安倍_ズブズブ_統一教会_信じる,"['安倍', 'ズブズブ', '統一教会', '信じる', '日本人', '韓国', '鶴子', 'じゃ', 'お前', '救う']","['>> 812   それでも 韓国 の 国会 の 反日 省 や 親日 罪 を 知っ てる なら   韓国 の 宗教 が 日本人 を 救う ため に   「 安倍 総理 と 統一教会 は ズブズブ 」 って 連呼 し てる っ つ ー の を   信じる の は 俺 は 無理 だ な   鶴子 が ズブズブ 連呼 する たび に   逆 に 嘘 だ な って 思う', '>> 796   統一教会 が 「 安倍 は 統一教会 と ズブズブ 」 って 半 万 回 連呼 し て も   ネットウヨ が 統一教会 を 信じ ない の は   「 韓国 人 は うそ つき だ 」 って 偏見 が ある から だ   お前 が 統一教会 を 信じる の に も 理由 は ある よ ね ？   良かっ たら   お前 が 統一教会 の 言葉 を 信じる 理由 を 教え て くれ ない か ？', '>> 580   お前 の id を 追いかけ たら   ガチガチ に 統一教会 の 信者 じゃ ない か   韓国 人 ・ 鶴子 の 「 安倍 は 統一教会 と ズブズブ 」 って 言葉 を 信じる 右寄り なんて いる か よ   右寄り って の は 嫌 韓 って 意味 だ ぞ']"
46,18,46_アメリカ_白人_肉_なさい,"['アメリカ', '白人', '肉', 'なさい', '企業', '美国', '跑', 'ぜ', '米国', 'こいつ']","['ブリ テン と フランス に対する 心理 戦 は ロスケ の 核 恫喝 から の ・ ・ ・   ゴク・マゴク へ と 続く 。 。   少し は 聖書 読ん で 見 なさい よ 白人 。   白人 の 政治 家 と 貴族 階級 とき たら ・ ・ ・ なまじ 権力 と 金 持っ てる から お ま ん こ に 勤しむ 脱税 。   そう だ よ な ・ ・ ・ azazel ならびに gabriel よ 。 。   少なく て も 現 政権 の こいつ ら は 納税 義務 果たし て いる の だろ う か 脱税 。   政治 家 と 役人 が これ じゃあ しょうが ねえ な 共和党 。 。   また 上院 議員 に 突っつか れる ぞ 現 政権 と 役人 ども 。   これ で 司法省 も 動け ば 政府 の 予算 削減 ゆえ に 役所 の 機能 低下 それ リストラ 。   財政難 で ある アメリカ は 当然 いつも の よう に リストラ で ある 。   だって 、 大 企業 も リストラ する の 当たり前 の 国 アメリカ 。   中小 企業 だって 当然 で ある 。 。   経営 者 ・ 雇用 主 と 従業 員 も 安泰 で は ない 国家 ・ ・ ・ それ が アメリカ で ある 。 。', 'アメリカ 人 ならびに ブリ テン を はじめ と し た ヨーロッパ の 白人 たち は パコパコ やり すぎ 聖書 の 神 は 愛 という 教え は パコパコママ そのまま 。 w   だから 、 白人 とくに 日本 と の 貿易 摩擦 は 商務省 が うるさい 政治 家 当時 の 党 と 企業 と その 業界 関係 者 故 の 金 集め アメリカ 人 。   てめえ この やろ う パコパコ やり すぎ て 有り余っ て いる 肉 と 農産物 。   現物 支給 で タダ で よこし なさい 肉 と 農産物 アメリカ さん の 魂 の 灯火 、 命 ＝ 肉 と 農産物 。   大 パッキン （ ダンボール ： 縦横 高 さ 140 cm サイズ or 160 cm サイズ ） 。   肉 の 盛り合わせ 。   枝肉 で 日本 へ 搬送 し て 来 なさい 航空 便 。   一時 給付 金 より も よっぽど ありがたい 現物 支給 食料 品 。 肉 の 盛り合わせ （ 牛 、 豚 、 鶏 、 鴨 、 アヒル 、 ターキー 、 バッファ ロー 、 羊 と 山羊 など ） 。   これ で どう よ 日本 政府 。   一応 恫喝 し て おい た から 欧米 系 。', 'これ が 現状 アメリカ 人 の 脳みそ 。   だって ミシェルオバマ が 食 育 と 言っ たら 全米 ピザ 業界 逆 キレ ！ ！   そんな 国 、 共和党 民主党 白人 社会 金髪 。   こいつ ら の やる こと は ・ ・ ・ デブ 量産 。   @ ピザ は 野菜   https :// ja . wikipedia . org / wiki /   ピザ は 野菜   馬鹿 か かい つら 白人 。   勝手 に 言っ てろ ヤラシ とけ 白人 アメリカ 人 アメリカ 軍 。 。   無能 な 集団 だっ た デブ 量産 。   興味 肉 が うめ え ぜ と つぶやく パコパコママ と その 男 たち 繁殖 しろ 家畜 ども 。   これ だ から 阿弥陀 と その 配下 の サタン と イエス たち amy 属 の トカゲ 野郎 ども レプレリアアン 。 。   @   https :// note . com / sho ... kubz / n / n 5754545 e 2439   結局 何 も でき なかっ た この 黒人 japhkiel 鈴木 さん 。   まあ 、 すけ べ な おじさん だ から こいつ 。   娘 の マキエ が 言っ て た ぜ 。 。 「 うち の お父さん 、 、 すけ べ だから 。 」 と つぶやく 。   責任 とれ と いれ が こいつ に 黒人 初 の アメリカ 大統領 やら せ たら この ザマ だ ぜ ざま あ w']"
47,17,47_新教_天主教_水平_当初,"['新教', '天主教', '水平', '当初', '组织', '天主教会', '这件', '成立', '所有人', '情况']","['其实 ， 刻板 印象 里 的 光明 教廷 不是 以 天主教 为 原型 吗 ？ 这件 事 丢脸 的 是 新教 ， 愿意 帮助 的 是 天主教 ， 反 刻板 印象 才 对 \n 只不过 国内 分不清 这些 ， 统一 当 十字 教 了 ， 觉得 他们 是 一伙 的 ( 虽然 历史 书上 有 讲 过 新教 改革 的 内容 ， 大部分 人 还 回去 了 。 。 )', '因为 人家 是 在 抢 人 ， 新教 家大业大 懒得 去 抢 一个 信徒 ， 这边 小派 就 很 缺人', '新教 并非 是 路德宗 开始 的 。 路德宗 是 结果 而 不是 起因']"
48,17,48_文化_民族_中国_自由,"['文化', '民族', '中国', '自由', '西方', '精神', '机会', '一种', '人生', '普世']","['@ 上海 人 李 � : : 文明 是 物质性 的 、 生存 的 、 基于 欲望 的 ； 文化 是 精神性 的 、 存在 的 ， 基于 心灵 的 。 中世纪 的 黑暗 ， 文革 式 的 野蛮 ， 既 剥夺 欲望 的 合理性 和 生存 的 权利 ， 又 禁锢 自由 、 摧残 心灵 、 践踏 文化 。 日常 人生 ， 要 的 是 生存 的 权益 ； 诗意 存在 ， 要 的 是 思想 、 信仰 、 言论 、 写作 、 出版 等等 的 人文 创造 的 自由 。', '你 应该 给 王 博士 一个 热泪盈眶 的 机会 嘛 ， 呵呵 / / @ 翰林 育程 王海涛 ： 千年 来 人类 形成 的 种族 、 民族 、 宗教 、 文化 等等 因素 不能不 考虑 。 美国 ？ 这个 西方 资本 利益集团 的 根据地 ， 是 不能允许 这些 个 东西 生长 起来 的 ， 他们 嘴里 的 民主 和 自由 跟 真正 的 意义 两码事 ， 也 别 把 基督教 义 扯进来 ， 也 是 两码事', '/ / @ 梁惠王 _ : 这位 清华 的 张 教授 是 在 毫无 见识 。 / / @ 君子 之 国 :   / / @ 张国刚 :   还 参考 呢 ！ 典型 的 自以为是 的 西方 优越 论 ！ 西方人 是 习惯 凌驾于 其他 民族 与 国家 之上 的 自大狂 ！ 过去 以 十字军 东征 、 武力 和 掠夺 起家 的 强盗 ！ 现在 是 以 所谓 普世 价值 排斥 其他 民族 文化 唯我独尊 ， 唯 我 独是 的 战争 狂人 ！ 你 觉得 像 不']"
49,16,49_culture_traditions_native_ad,"['culture', 'traditions', 'native', 'ad', 'ignorant', 'homeless', 'american', 'white', 'liberals', 'gods']","[""rangermc, i dont need your prayers but tks. your faith is great and it helps you, that's wonderful. just because you believe it doesn't make it the truth. stop trying to pass laws protecting your belief, while making the rest of us live under them. your bible doesn't pertain to me at all so please stop thinking it does. oh, maybe you can tell me why 600,000 professed christians in hawaii can't take care of 8000 homeless people. have a great day at the beach."", 'subsidized public broadcasting is our only protection against money worshipping brainwashing !!!!   george will is a simple minded ideological fanatic.  \npublic broadcasting teaches children to think out of the box.  it finds innovative cutting edge ways to teach math, reading and science to all of our children in proven ways that rival the best schools, and do not include dogmatic right wing religiousness, or archaic disproven religious narratives.  public broadcasting is largely the intellectual power that keeps our great nation from devolving into an animalistic and hedonist cesspool.  i would venture to say it\'s more important than christianity, to the past and future development of a decent american civilization.\n\ngeorge will\'s opinion is that of a barbarian repeating and emulating catch phrases from a large body of intellectually flawed ideological works to fabricate something convenient, to ""sound"" like it\'s meaningful.  \n\nhis commentary is up there with charlie browns teacher', ""white liberals are teaching native american youth to be ashamed of our traditions, just like white christians used to teach us our gods are evil. it takes a shameless arrogance to lecture to native american tribes that our mascots of tradition created by native americans for native american's are racist stereotyping of us injuns. it takes a shameless arrogance to lecture we must do away with our traditions and culture because white liberals find them offensive, just like christians find our gods offensive. long before whitey showed up us red skins have had mascots but why let facts get in the way when you're teaching a culture we are racist and need to abandon our traditions and culture to adopt the traditions and culture of political correct emotional cripples""]"
50,16,50_教皇_梵蒂冈_busy_archbishop,"['教皇', '梵蒂冈', 'busy', 'archbishop', 'bishop', 'happen', '错误', '脑子', 'priests', 'financial']","[""pope francis lays down the law when he sees fit.  the whining over this is really a bunch of priests who thought that they deserved to be bishops and were mad that they weren't appointed bishops.  it is clericalism on acid.  there is nothing to suggest that the bishop in question has any scandals associated with him or that he is unfit to be a bishop.  this is basically a selfish tantrum on the priests of this diocese who wanted the promotion for themselves.  (and yes, pope francis does favor priests to become bishops from the dioceses they are incardinated in, especially those who are pastors.  however, i doubt that he thinks any of these nigerian priests are fit for promotion after their tantrum.)"", '只要 不是 厕纸 ， 也 不会 动不动 就 阶级矛盾 ， 那有 个 善人 教皇 的 几率 还是 比较 高 的 。 无非 是 脑子 可能 不好 使 。 \n 虽然 脑子 好使 ， 但人坏 ， 还 在 一定 程度 上 维持 了 世间 安宁 的 教皇 形象 才 算是 比较 接近 事实 的 教皇 形象 。', 'first - all of this stuff about macial and farrell is way off base.  farrell left that order decades ago and he should be praised for that.  but, imo, he is a careerist bishop.\n\nto be fair, many in dallas have and will continue to praise what farrell did - and rightly so.  my criticisms have to do with the reality that he was here for ten years - what did he really accomplish when it comes to building community?  he works in what i call a traditional manner - focus on money, stewardship, bricks and mortar.  that is all fine but my criticism is that this should support the mission of the church; not the other way around.\nyes, he bought an expensive home and excused this by saying he needed a place to meet privately with wealthy donors - that says a lot.  flying around - he has been the financial usccb person for years and involved in vatican committees.  he uses his financial template for the usccb - fundraising and bricks/mortar.  that approach had it upside down.']"
51,16,51_圣母_牺牲_拯救_区别,"['圣母', '牺牲', '拯救', '区别', '词', '有没有', '善良', '做', '更', '没法']","['大家 推崇 或者 喜欢 圣母 ， 那 是因为 圣母 知行合一 的 言行 是 能 人 所 不能 \n 至于 圣母 婊 ， 不 就是 慷他人之慨 ， 这 还 需要 你 教 我 做 ， 我 tm 不会 吗 ？', '还 真是 ， 讨人厌 的 所谓 圣母 婊 都 是 蠢 而 不 自知 、 慷他人之慨 自私自利 的 贵物', '有 区别 ， 但是 区别 并不大 。 \n 假如 一个 坏人 快 饿死 了 ， 圣母 把 自己 的 那份 给 了 他 ， 那 这 是 圣母 还是 圣母 婊 。 坏人 活 下来 把 其他人 都 害死 了 ， 那 给 他 吃 的 的 人 是 圣母 还是 圣母 婊 ？']"
52,16,52_gay_abuse_sexual_homosexual,"['gay', 'abuse', 'sexual', 'homosexual', 'crisis', 'priests', 'disordered', 'celibacy', 'clericalism', 'men']","['""is the answer, then, for the clergy to come out? martin does not say. but he does call lgbt catholics to greater compassion for their clerical leaders, whom, he says, ""might be homosexual men who at a younger age were tortured by the same hateful attitudes that most lgbt people experienced growing up.""\n\naccording to his autobiography, martin says he was about 25 when he began his quest for the priesthood.   and that he\'d never been on a date with a girl.\n\ni\'m all for compassion for gay people, but the time has come for honesty.   if priests are gay, they need to step up and admit it.   if men are ss attracted and seek a vocation, they too need to step up and admit it.    let\'s be done with the coy sidestepping.    let\'s end this game of pretending.    we\'ve seen the results of pretending gay men are straight, or the notion that sexual orientation can be rectified with proper formation and prayer, or that sexual orientation doesn\'t really exist:  thousands of lives ruined by predators.', '""the report also rejects the claim that the second vatican council and the sexual revolution were responsible for the outbreak of child sexual abuse, as some have claimed"".\n(from p.193)\n* the impact of the sexual revolution, particularly on psychosexually immature men, whose sexual immaturity and deprivation led to distorted cognitive thinking about children and whose repressed sexual curiosity led to greater sexual experimentation;\n* the greater general turbulence in the catholic church during and immediately after the second vatican council, with the celibacy debate masking the deeper crisis about the role of the priest\n* ‘young priests unilaterally abandoned the obligation to remain celibate, while some people opted for the priesthood in the expectation it would be abolished’, leading to a conscious rejection of the celibacy rules by many clergy.\nmuch of this relates more to the abuse of adults.\nhttps://eurekastreet.com.au/article.aspx?aeid=52339', 'after the boston globe broke the story on priestly sexual abuse in 2002, the american bishops established an independent panel to study this issue. when the national review board released its findings in 2004, noted washington attorney robert s. bennett, who headed the study, said, “there are no doubt many outstanding priests of a homosexual orientation who live chaste, celibate lives, but any evaluation of the causes and context of the current crisis must be cognizant of the fact that more than 80 percent of the abuse at issue was of a homosexual nature.”\n\nfurthermore, the panel explicitly said that “we must call attention to the homosexual behavior that characterized the vast majority of the cases of abuse observed in recent decades. . . .”\n\nhttp://www.catholicleague.org/homosexuality-and-sexual-abuse/']"
53,15,53_christmas_santa_耶稣基督_穿,"['christmas', 'santa', '耶稣基督', '穿', 'season', 'day', '一群', '明白', '有人', 'man']","[""santa was about being nice; naughty being every kid's reality, and a forgiving mom and dad who you, one day in the 'morrow, knew was the real santa claus. i grew up learning of the christ child born on that day, and the reason the world celebrate christmas.   be a little kinder, laugh a little more, and aloha your ohana!"", 'how curious. i have read a christmas carol every year since 1975, and to this day i am at a loss as to why people believe ebenezer was a ""scrooge."" the old man repented, born again that christmas morning, and from that day on he was no longer ""scrooge."" i prefer to think of the old man as the man he was when he died.', 'face it, ""merry christmas"" is one of the most hypocritical phrases in western culture- much like usofa blood-circus coliseum attendees holding their arm over their hearts immediately prior to enjoying the spectacle- the ritual mutual slaughter of rich black men. it is a holiday season and for some it also has religious tinges. it is a season of colossal consumerism, over and self indulgence, not to mention orgiastic pleasuring. for some it is a few days of, at least, recalling the values of inclusion, yes a christian value, but one which also acknowledges other religions, other cultures and the introduction of the other into ours. given that introduction it implicitly recognizes that in their proper times we should know more about, acknowledge and respect others. personally, i\'m okay with ""happy holidays"".\npresident donald j. trump is an abomination.']"
