title,floor,author,time,main_content,lzl_replies,link
求助无敌的吧友求一篇李、父女的血亲乱文,1,Luke996,未知,大概情节是男主有个女朋友，从小以为没了妈，异地的读书去爸爸活，结果爸爸活途中遇到男主的爸爸，和男主爸爸好上了，男主爸爸非常有钱，然后男主被异地分手的后，离开伤心地，找到了开服装店的女主，男主看上女主后给女主投资开店，然后两个人就在经营服装店途中也好上了，并在另一个城市安了家，安家后男主通知自己父亲要结婚，他父亲也想给男主接受他的前女友后妈，结果俩家人一见面发现，一个是男主亲生母亲一个是妹妹，之后两家人没羞没臊的生活在一起，然后旧情复发，两对新人也换着搭炮，后面我看到男主父母去找神棍调理，结果俩人被搞了，哥们一怒之下就删了，现在找不回来，现在回味起来又犯贱了，还望各位看过的吧友，给个书名，谢谢,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,2,打四不看lv,未知,抽象剧情,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,3,伪娘：仙琪儿,未知,这是啥书,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,4,Luke996,未知,呼叫英雄,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,5,风月同天,未知,插眼,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,6,Luke996,未知,居然没人,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,7,贴吧用户_J41Vb2P,未知,长篇大论差点给老夫整迷糊了，简单概述一下就是男主父母分开了母带妹妹生活，不知情的男主和妹妹交往，父夺爱，男主离开重新找了一个却是他母，装备带回家和父亲和解才发现是一家人,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,8,帅的没有道理,未知,看过，我也删了,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,9,Luke996,未知,经过lz翻了两天历史记录的不懈努力下，书名找到了《惊世骇俗的孽恋畸婚》，我的描述有点出入，不过大差不差，就是一篇所谓有点感情戏的乱搞🥩文，文风很有市井气息，此贴完结,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
求助无敌的吧友求一篇李、父女的血亲乱文,10,我是🌶🐔,未知,剧情好逆天,,https://tieba.baidu.com/p/10156605391?pid=152778032932&cid=0#152778032932
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,1,Jokesokay,未知,"湘潭新校区一旦落成，十年内绝对不会再有资金给湘大搞新校区，再往后，未来生源越来越少，湘大没理由再去弄个长沙校区，就这一点省里面都能把湘大卡死。
很多人觉得新校区很靠近长沙，也有地铁，和长沙校区没区别，不知道怎么会有这样的认知，可笑至极。惠州和深圳隔一条马路，房价差几倍，人不识货钱识货。你招学生招老师的时候还费劲给人家解释我这里离长沙很近？绝大部份人一看你在湘潭就压根没有继续了解你的兴趣了，长理云塘那么稀烂的地方，就因为在长沙都能叫你乡里别。更重要的是，哪怕你和长沙差一条街，长沙的各种政策你是一点都享受不到。
河南大学之前天天被人黑地域差，结果人家有骨气直接把注册地从开封搬到郑州。湘大呢，这些无能的玩意儿，只会倒行逆施，大喊“扎根”精神，作茧自缚。还有一些本地神棍说名字叫湘潭大学到长沙办学合理吗？纽约大学都跑到上海办学就合理了？名字早就只是一个符号了。
资金没有任何问题，哪怕湘大校友集资在长沙买个几亩地搞起来，搬个法学院过去具有象征意义很多人也是愿意的，先有根据地，再慢慢来。可是这些Ld会想这些吗？绝对不会，他们只会做顺水推舟的事情，任何有挑战的事情他们只会视而不见。
回顾湘大这么多年，败就败在领路人基本都是废物庸才，关键时刻不见人或者直接投敌，只有极少数让湘大人眼前一亮。不知道有没有渠道跟上面反映这个情况，如果不行，也就只能这样了。湘大最终会因为自己的短视把自己以后发展的路走死，上限锁死。",,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,2,Jokesokay,未知,到长沙买地新建，合并中专都是可行的方法，而且湘大这几年扩招这么多，还有双一流的招牌，拿来和省里谈会没底气？我不信湘大这些头头会不知道，他们只是觉得“过于有挑战”。另外，那个想出把“扎根”天天挂嘴边呐喊的勾东西，绝对湘大历史罪人。,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,3,贴吧用户_GD8MK,未知,仔细对照华禹教育网湖南高校列表，查看了长沙地区公办高职专科院校的校园面积：湖南生物机电职业技术学院1300多亩；湖南工业职业技术学院1075亩。据说湘大可以获得30亿元超长期国债贷款，是否可以联系这类学校洽谈合并？这是创建“长沙校区”相对容易实现的方案。,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,4,贴吧用户_0beGZSZ,未知,最大的问题你湘有这个能力拿下长沙校区吗？如果十年二十年都拿不下，不是更寄了？那么在湘江科学城交界地发展起来了后面是不是可以往长沙扩？当然最优是长沙校区，但如果是实在搞不定或者10年搞不定？你湘等得起10年？次优解就是交界地拿地，后面发展好了有人撑腰随便往长沙扩,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,5,dachengxm,未知,"地方本科院校纷纷“省会化”，背后是3个现实，趋势难以扭转
第一，在省会办学，更容易获得行政资源
第二，在省会办学，更容易打造优质的师资队伍
第三，在省会办学，生源质量会更好",,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,6,dachengxm,未知,"原驻地级（县级）城市的本科院校创建“省会校区”案例
（仅举近期案例）（仅举河南 山西 安徽 陕西 湖南8所案例）（未完待续 欢迎补充）
1.河南大学
将主校区迁至郑州，龙子湖校区于2021年启用，结束了单一在开封办学的历史。
2-3.山西师范大学 山西农业大学
两校均迁至太原，结束了在临汾和晋中的办学历史。
4-5.安徽师范大学 安徽理工大学
通过院校合并并入合肥，分别从芜湖市和淮南市融入省会高等教育体系。
6.西北农林科技大学
该校“未来农业研究院”正式落户西安市西咸新区，开启西安办学第一步。
7-8.南华大学 张家界学院
这是湖南省近期落户长沙办学的两所地方高校，之前已有中南林学院从株洲整体迁至长沙。",,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,7,Jokesokay,未知,当时兴建600亩新校区的时候就应该去长沙要地，而不是又在鸟不拉屎的地方建设，还在湘潭搞高中啥的，真的是被“扎根”两字忽悠瘸了，丝毫不知道变通。那时候的机会比现在还好，真的LD没眼光啥事情都搞不了。,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,8,拉磨st,未知,现在教育部不允许异地办学,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,9,贴吧用户_GD8MK,未知,建议帖主不要删除这个主帖，楼下跟贴不易，期待长留。,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,10,月亮湖c758a,未知,神经病的思维逻辑！所有学校搬到美国去，就成世界名校了？？自古有云，山不在高，有仙则名，水不在深，有龙则灵！！！,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,11,甜甜甜甜呐5Y,未知,强省会就跟现在资本家一样，有了利润28法则反正都不想，甚至想19了，以后大部分都是穷人,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,12,庾含云Va,未知,长沙的大学都开到你湘谭去了，你不抓住机遇扩大规模，你还学习南华的，南华不过在长沙搞了一些附属医院（还是合作模式）。醒醒吧。,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,13,丘夏侯真AL,未知,若20年前在中南大学新校区旁(湘江旁)征地会好许多,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,14,力米桖0e,未知,湘潭大学离开湘潭就不是湘潭大学了，还能入双一流吗？,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,15,Celestelose,未知,"湘潭大学建长沙校区的（本质性）意义
一、让湘潭大学（在行政区划上）融入省会城市的统筹、发展、运行、管理、保障、福利体系，让学校拥有省会城市更优越的条件，让师生享受省会城市更好的福利待遇。
二、我们表面看到的“缩短路距”仅在其次，在特大城市，这点路距不算路距。
三、湘潭大学即使在长潭边界靠湘潭一侧地段建新校区，也不能解决 “长沙身份” 问题。
四、没有长沙校区，仅凭 “双一流” 头衔在四线城市是很难健康发展的。因为，优秀师资、优质生源是要靠“城市档次（条件）”和“学校办学层次（头衔）”叠加来吸引的。
五、湘潭大学建长沙校区，是个“破瓶颈工程”“脱胎换骨工程”，一旦拥有长沙校区，好领导、好老师、好学生、好就业等问题将会大为改善，而且一劳永逸、泽被后世。
（dachengxm 原创观点）",,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,16,nyahana,未知,"湘大是什么大？只知道有湖大（湖南大学），中南大。
湘潭大学吗？有这个大学吗？如果有的话，他应该是在湘潭吧。怎么和长沙搭界？如果有长沙大学应该叫长大吧。",,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,17,Aidiedrama,未知,"为刘教授致哀！感谢刘教授为我们学校的十年辛勤付出！
“长沙校区” 对很多老师及家庭、对广大学生确实很重要！",,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,18,之映秋B9,未知,长沙别看不起湘潭别,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,19,闹湖昂龙,未知,都往长沙挤，地级市怎么办？难道全省都往长沙挤，让地市成龙城？强省会没错，但现在过头了！,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,20,妥实又灵敏灬小雀s,未知,有道理,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
如果湘潭新校区落实，各位长沙校区的愿望会彻底落空,21,妥实又灵敏灬小雀s,未知,哪怕相隔一百米，长沙地界和湘潭地界都是两码事,,https://tieba.baidu.com/p/10156536640?pid=152777944972&cid=0#152777944972
独角兽tv完结以及第五遍nt,1,kkkkeyng,未知,独角兽tv给人的感觉有点怪怪的，但也不至于说烂，先不说精神骨架的问题，确实就是有种没讲完的感觉，也可能是因为比较短就二十多集的原因，迷之科技发展确实不太像uc，神棍超级系这一块（），然后是nt，再补独角兽tv之前我就已经看过好几遍nt了，nt的故事确实挺好的，只能说是设定问题，诶我超精神力骨架怎么坏啊😭，要是独角兽真是像寄夸克斯和雷霆宙域一样的uc平行世界感觉精神骨架的迷之科技发展直接能解决一半的问题，这么一对比显得f91像原始人（）,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,2,kkkkeyng,未知,话说完美独角兽哪去了,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,3,暗日生化体,未知,"uc本身就不是什么严谨的世界，各种神棍超能力乃止怪力乱神的多了
顺带一说f91也搭载了精骨，只是比较少",,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,4,流木O咲夜,未知,这玩意毕竟原作是小说，动画因为是直接做成剧场版（tv版是拿剧场版剪出来的），时长问题删减魔改了不少，甚至漫画版都比动画更还原，哪里好奇具体设定不如去刷一遍原作小说。,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,5,轻若弥,未知,不知道为什么说UC神棍，最起码表现力来说，除了最后两台独角兽光污染那段外，看不出一点神棍。巴上帝大结局打新安洲，我读书那会看就觉得怎么主角被人追着锤，最后还是面具男这边闹鬼了停下来的，不然再继续下去独角兽不得被锤烂。,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,6,CraftV,未知,"怎么还有给nt挽尊的，你nt“原作”捕鸟是超短篇，改成动画根本没删减反而是加戏加了一大堆，还有说已经变成搞笑打拳漫画的漫画版还原更逆天了，漫画版更是加戏到姥姥家去了
你nt推进剧情靠天意和二人密谋被窃听，想要变成鸟频率高到堪比关羽之歌，打戏靠放波作画崩成狗，就一低配扭三国就别怪什么神棍了，没神棍要素这剧情更垃圾，垃圾剧情和垃圾作画双向奔赴了属于是",,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,7,Velstadt,未知,独角兽大问题有两个。一是全员为之奋斗的麦高芬拉普拉斯之盒的内容既不符合系列精神，实际效用也和厕纸无异；二是在全局宣扬摆脱父辈的幽灵，创造新时代不是老人，为此破局的众人获得成长的情形下，主人公巴纳吉长成了众老人手中最乖的乖乖仔。至于神棍，结晶兽出手扭转万象了还不叫神棍么。而且只要剧情做得好，有铺垫，观众是能接受一些艺术化超现实表达的，但问题独角兽做得不好。至于nt，我不好评价。,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,8,翔翼,未知,这年头连nt都有人吹了啊…,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,9,独行十侠,未知,"批判大文豪独角兽的NT相关的其中一个障碍便是自早年某些神人尬吹三个8军武风以来对所谓“真实系”的误读和对【艺术表现】不经大脑的理解。
关于（之所以UC观感还不错的其中一个原因的）NT的社区认知的所谓历史因素先按下不表，相较甚至是被强行推上战场的阿姆罗来说，巴纳吉也显得不那么配开高达。这不是角色的问题，是写出这个角色的大文豪的无能，空洞的呼喊什么的劳保人格发力了什么的总之这哥写得狗屁不是。
巴纳吉作为主角的失能和乘龙盒子的一厢情愿（和吃书）从而让整个冲突软弱无力，作为继一年战争、格里普斯会战直到夏亚之乱的“狂暴失控的理想主义者”后，围绕乘龙盒子的斗争显得尤其“倒退”。
一些细枝末节的比如弗尔伏朗托根本不像总帅之类的就也这样吧。虽然说不上有庵野那帮子人的死宅臭但大文豪对富野片子的理解比一般人要粗浅不少。",,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,10,我超,未知,nt咋一看还行，细究直接难绷完了,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,11,,未知,觉得tv版加了些许剧情很偷懒,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,12,暴走丧失龍,未知,原作是小说，改编成剧场版的时候一集才一小时不到，剧情大幅度魔改删减了，tv是把剧场版切片的......小说里面有些内容可以勉强自圆其说的，动画因为删改变得狗屁不通，比如地球那个黑皮妹部分和南斗水鸟拳,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,13,森之大统领,未知,说独角兽不像UC的请不要选择性忽略精神力增幅大宝剑、精神力增幅脑浆炮、精神感应力场硬接精神力增幅脑浆炮、铁奥为什么不动、把我的身体借给大家、巴掌大块精神力框架硬接瓦索龙口水这种“细枝末节”的问题,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,14,KemanRider铠武,未知,我反倒觉得，独角兽那些盒子问题，神棍骨架倒都在其次，真正影响独角兽观感的反而是巴纳吉本人。有德那句话说的好，历代的高达驾驶员都是有反抗精神的人，但巴纳吉却是个脑子空空叫干啥干啥的乖宝宝，说过最狠的话是“即便如此”，面对敌人的质询讲不出大道理来对质，面对敌人的行动上大分的是招来的魂。我真的很不想说恋爱脑，但全局只有救奥黛丽的时候让我感觉他有行动力，像个爷们，其他时候就在那傻站着，别人想起他了给他安排点活干。如果把这部单拎出来我可以说制作组就是想塑造这样的主角，但独角兽是夹在逆鸭和哈撒韦中间的正统UC续作，结果就是两代巨爷们的主角中间夹了个花园宝宝，你很难说看独角兽时的观感好。,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
独角兽tv完结以及第五遍nt,15,坑死你们哥14个,未知,比较早了，具体忘了,,https://tieba.baidu.com/p/10155422970?pid=152776727736&cid=0#152776727736
这两天看到最难绷的一个,1,芜湖,未知,神棍占卜带系统都来了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,2,赫伯特·冯·卡拉扬,未知,刚看完我还寻思着导购这么牛逼？居然还会算命,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,3,cufe_pony,未知,你跟个糖b计较啥，一看就是钓鱼要出货的,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,4,轻音部的律队,未知,他这个id和头像和言论配合起来 我脑子里都有一个固定形象了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,5,笑七七,未知,45000谁买单现在,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,6,天启小驿卒,未知,op蝴蝶刀我算的价格在1722左右，不一定准,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,7,,未知,让他别急，届时我自然会出手,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,8,DRX.pyosik,未知,他给我拉黑了你看我眼熟不bro,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,9,CRAZYYYYY,未知,太搞笑了，梦到什么说什么,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,10,清流,未知,神人越来越多了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,11,小虎鲨疯辣,未知,我也截图了准备分享出去，本年度最大笑话诞生在csgo吧我也是有点气运在身上这特么发出去谁的蛋不给笑裂，奶不得笑出结节啊我的老天,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,12,取个名字叫你癹,未知,这种就是把手机提示调成振动放py里了，你们越回他他越爽,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,13,贴吧用户_7AGNEW2,未知,纯闹🍬，占卜都来了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,14,放屁一分钟,未知,没人关心他是不是疯了吗？看这样子真的是精神错乱了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,15,HibeRu1,未知,太晦气了 被他缠了半天,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,16,,未知,,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,17,芝加哥狙击手,未知,4w5我只能想到马斯克进场了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,18,WEaShr,未知,看来有些人已经亏得神志不清了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,19,爻阴,未知,抽象，等红皮价格稳定下来刀皮还要再跌一波，就这还45000呢，少打个0都卖不掉,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,20,君灵主ZEro,未知,@摹枉 兄弟我现在信了，你预言的是对的，骗你的，溜条狗,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,21,陆先生,未知,"刚退你这个帖子下一个就是，太搞了
点击展开，查看完整图片",,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,22,snowme1t,未知,我算了蝴蝶价格未来是1569.84，怎么算的？随便扣的数字,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,23,蚌埠山蚌埠海,未知,"我能提前看穿你的命运
点击展开，查看完整图片",,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,24,GhostA,未知,大晚上的笑死我了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,25,MCI777,未知,发狂了,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,26,习惯思念迩,未知,哈哈啊哈,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,27,溺毙的水鬼,未知,本来想睡的捏妈一路看完这个帖子差点没笑抽我,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,28,不能,未知,"本以为原p已经天下无敌了 原来go学长才是真正的王者
点击展开，查看完整图片
点击展开，查看完整图片",,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,29,轟 洋介,未知,我真是服了这几天 太好玩了 收了神通吧,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
这两天看到最难绷的一个,30,岸辺,未知,人在一次性经历无法承受的打击之后一般是会这样，第一种就是空中飞人，第二种是精神失常，我直接主观破案这种是精神失常,,https://tieba.baidu.com/p/10154987439?pid=152776252792&cid=0#152776252792
