title,floor,author,time,main_content,lzl_replies,link
怀念殷铁生执教的岁月,1,贴吧用户_GaGeQ5A,未知,"海牛曾经在中甲沉沦多年，苦苦挣扎！后来殷铁生来执教，海牛面貌焕然一新，三年三个台阶，获三个冠军，直接冲超成功！当年那是何等的意气风发啊！连人民日报都点名表扬！
可是海牛嫌弃殷铁生是土教练，没有洋人教练的牌子响，直接把殷铁生给赶走下课了。后来倒是换了好几届洋教练，可是却每况愈下。现在竟然又要沦落到要降级了。
唉！俱乐部还有脸面对广大青岛球迷吗？！",,https://tieba.baidu.com/p/10142157923?pid=152759737274&cid=0#152759737274
怀念殷铁生执教的岁月,2,充英秀0I0fd7,未知,实话，殷导实用又便宜，可惜青岛人不识货,,https://tieba.baidu.com/p/10142157923?pid=152759737274&cid=0#152759737274
怀念殷铁生执教的岁月,3,贴吧用户_7NRPGPA,未知,国内有几个可以媲美殷教头的教练？,,https://tieba.baidu.com/p/10142157923?pid=152759737274&cid=0#152759737274
怀念殷铁生执教的岁月,4,贴吧用户_GyPXyPU,未知,降级把铁蛋拉回来,,https://tieba.baidu.com/p/10142157923?pid=152759737274&cid=0#152759737274
怀念殷铁生执教的岁月,5,贴吧用户_GyPXyPU,未知,山东足球教父铁蛋,,https://tieba.baidu.com/p/10142157923?pid=152759737274&cid=0#152759737274
洋教和皇汉只能是二选一,1,狮骑士唯爱薇儿,未知,"基督教有5个无法回避的原罪：1）耶和华不姓张，摩西不姓姬，耶稣不姓刘/李。基督教的前提是中东犹太部落信仰的耶和华为至高神，而非昊天上帝或五帝或玉帝，犹太人为第一批选民，而非西周人或更早的夏商人，降世的耶稣降在罗马帝国，而非汉朝。这都在验证汉族是二等公民，甚至三等（比如相比希腊罗马）。当然，你可以通过打补丁来强行反转，比如耶和华其实就是昊天上帝，犹太人胡说八道，其实是汉人被选中了，所以不是摩西而是姬发，甚至你可以说李耳和孔丘也是先知，但这只是一种精神胜利法。
2）只要有基督教，就会有犹太人寄生，犹太人有丰富的经验对付基督徒，其实就是“老北京”，我们是正统，你们是要饭的异端，同化犹太人最厉害的其实是东亚和印度，因为不按基督教的套路出牌。然后犹太人再故意从中搞事，通过移民和←给基督教国家上眼药。所以如果信基督教，那么就是给犹太人开路，连前苏联都搞不定犹太人。
3）从上古三皇五帝到2025，绝大部分历史上的王侯将相、才子佳人、地主老财和贫农都在火狱中燃烧，这是对基督教最诚实的解读，就像基督教历史上灭亡欧洲本土宗教，搞剃发易服一样。这很显然是一种背叛，跟第四教没有本质区别。
4）基督教本质上反智反科学。
5）基督教反藤壶的成果远不如东亚、北亚和印度。说基督教擅长反藤壶是纯粹的自吹自擂。基督教准确来说是欺软怕硬，谁硬它怕谁，而且还极其圣母，欧美非法移民背后都有教会在支持（耶稣说），参考放生教。如果这帮老头老太太和大学女性被基督教入脑，那么就不是外来物种的问题了，而是直接引入外来人种。",,https://tieba.baidu.com/p/10134095276?pid=152749118374&cid=0#152749118374
洋教和皇汉只能是二选一,2,狮骑士唯爱薇儿,未知,皇汉要避免一种心态，这种心态叫捡破烂。西边不要的第四教被东边捡起来。西边被逐步抛弃的第二教，这边又有人想捡破烂拿来当宝贝。这种讨口子翻垃圾桶思维本质上还是外来和尚好念经的延续。,,https://tieba.baidu.com/p/10134095276?pid=152749118374&cid=0#152749118374
洋教和皇汉只能是二选一,3,狮骑士唯爱薇儿,未知,皇汉的现代价值观很明显是民族主义和共和。而古代价值观则是公羊儒和道，甚至都可以没有释。儒道互保，互不否定，公羊儒对应公民精神，道为底层和传统以及文明延续提供精神寄托（祖先崇拜、神仙、道法自然等）。,,https://tieba.baidu.com/p/10134095276?pid=152749118374&cid=0#152749118374
总结一下本坛观点，我大致理出一个方向,1,sweep2025,未知,"日本不能学，赢场巴西闹麻了，咱跟小日本血海深仇，学你 ...... (此处省略数字)。
欧洲也不能学，洋教练高高在上，看不起咱中国人，不能崇洋媚外。
南美学不了，门门挂科的学渣要学清华北大，这不扯么！
非洲黑又硬也没法学，没那身体。
澳洲袋鼠可学不？袋鼠已是世界三流，咱毕竟是赢过法国的，丢不起那人。
看了一圈，有学的没？--- 有！朝鲜足球",,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,2,和风美好时代,未知,我们是在和欧洲学啊，是不到位外加水平不够，最近几届主教练都是外教，只是用的是东欧教练，刚好适合亚洲球队。我倒是觉得应该学习西欧，或者风格统一下去，中国足球才能进步,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,3,和风美好时代,未知,倒是不怎么看球的才会认为中国足球需要学习朝鲜，动不动就说国足不努力不拼搏吧。只是目前中国队的水平就是世界杯预选赛亚洲区第三阶段，离第四阶段差3分，离晋级世界杯差10分,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,4,维安负混种寄生民族,未知,学韩国，5比0西巴足球,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,5,卡拉巴萨斯烤肉🥩,未知,朝鲜连亚洲杯都踢不进,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,6,再生小罗,未知,学不了鬼子校园足球体制=鬼子学不了滑坡这一块,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,7,再生小罗,未知,"一部分不能学等于都不能学是吧跟鬼子一样把年轻人往欧洲送行不行？
欧洲也不是每个国家都一样，和法国一样把足球作为一个社会基础福利行不行？跟苏联一样举国体制每个企业都有一个足球队组成庞大的业余半职业职业球队体系行不行？和德国一样建立起极其完善的球员善后机制行不行？和英格兰一样把足球联赛做成极其优秀的商业行不行？
屁都不知道就搁这大放厥词，本事没有只会滑坡",,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,8,塔雷萨马达,未知,"伪球迷的本质，其实是见不得国足踢得差但挣钱多。如果说这还算人之常情的话，那么，
既然在中国踢球，可以踢得很烂照样赚大钱，那为什么还是没人踢球呢？
李铁曲圣卿等人反归化完全能理解，圈内人嘛有利益的。但作为一个球迷，明知国内无论如何都没人踢球，为什么还怕归化太多了，国人没球踢呢？
难道是：害怕国足变强了，发现再没什么比他们自己更差了，活不下去？
所谓学朝鲜，无非是口嗨，玩网络暴力而已。",,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,9,purelove℡,未知,3,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
总结一下本坛观点，我大致理出一个方向,10,嘉木生南国,未知,别乱用联想手机,,https://tieba.baidu.com/p/10127612468?pid=152740427445&cid=0#152740427445
韩鹏只是过度，还需要太多成长。,1,山东泰山足球,未知,"以韩鹏的能力只能是过度，还有吧友幻想下赛季扶正，如果那样，接替海牛做保级队吧！
还记得刚接手球队，紧张的吐痰，旁边放个盆都能接满，说明还是“菜鸟”上位，其实B队更应该请个洋教，这个年龄段涨球最快的时候，后面要不去一队，要不就平庸或者没球踢了，都传请的西班牙助教负责青训的，如果是负责B队就更好了，B队的好坏是看你向一队输送了几个球员，而不是拿个乙级联赛第几名，一个实一个虚。
接手球队以来三中卫，说实话这阵型没几个球队玩成功的，强队更没玩的，这个对三个中后卫要求太高了，弱队用这个是为了纯防守，而强队曼城尝试过，被打花，现在曼联还在坚持，排名都找不到，空间太大，中超前锋都是外援，打你三后卫轻松，包括你重点培养的彭啸，半场被换下来三四次了，包括和你一样的高中锋彭逸翔，做球，头球一点你的影子都没，十场比赛拿得出手的和国安比赛，公平的讲，这一场比赛结果韩鹏过度教练就够格了，对球队的把控，大雷等老队友都九哥叫着，你也享受着，正是这样显得不职业，对克雷桑的使用老实讲是克雷桑个人问题，克雷桑不会听你安排，他该怎么踢还是怎么踢，包括崔康熙克雷桑都不一定鸟，牌不够大 压不住克雷桑，瓦科表现是现象级，不是常规级，他前段表现可能不会再有了，对瓦科的续约我可能和大多数吧友有不同意见，如果续约瓦科的表现和对云南的一样，上场了好像又没见人。
留给韩鹏十四场比赛，现在还剩四场，年青球员是一个没锻炼出来，发现用的还是原来那些人，踢的还是原来的味道，对年青球员除了拔苗助长没其它成语了，还说要等年青球员具备踢比赛能力，球队还是要成绩的，你说错吧没错，还挑不出理来，带球队带到现在又崔康熙化了，带回去了。
国产教练真的不适合泰山队，裙带关系太多，太明显，倒是打国安的水平继承了下来，一个青训著称的球队，没一个中超叫的上名字的年青球员也是奇怪了，我一个不看其它球队的都知道王钰栋，蒯纪闻，胡荷韬，刘承宇，毛伟杰……咱球队同年龄段的还没个代表人物。",,https://tieba.baidu.com/p/10109662136?pid=152716967078&cid=0#152716967078
韩鹏只是过度，还需要太多成长。,2,lidersa,未知,教练还是需要外教。瓦克的续约保持谨慎的乐观吧，不乐观的话容易被喷。,,https://tieba.baidu.com/p/10109662136?pid=152716967078&cid=0#152716967078
韩鹏只是过度，还需要太多成长。,3,37摄氏度男,未知,记得刚建鲁能足校时都是前南或欧洲教练执教。后来换成退役泰山队员时我就说过足校前途暗淡。自己都没踢明白，怎么可能带出高水平队员？,,https://tieba.baidu.com/p/10109662136?pid=152716967078&cid=0#152716967078
在华洋教势力细思极恐【神学研究吧】_百度贴吧,1,上善若水823,未知,"以传播洋教为名的外来势力，在中华大地上甚嚣尘上。来势汹汹，势头迅猛。先用蝇头小利作诱饵，拉拢中国公民入教。等到信徒入教之后，再对信徒进行洗脑。借用上帝的名义来恐吓人，灌输偏离人间正道的人生观和价值观。
招揽底层民众入教的最常规做法，是通过物质利诱，以“精准扶贫”方式，作为发展信徒的妙招。若论扶贫工作，还有哪个国家，比中国政府做得更好的？居心叵测的外来势力，通过物质利诱来发展“信徒”，以传播西方宗教的名义，在中国内部积蓄培植势力。一旦入教，便向信徒分配发展下线的指标，每人每年至少发展吸收五个中国公民入教。“信徒”之间，守望相助，相互提携，相互帮扶，一呼百应。已形成为一股潜在的庞大势力。意欲何为？细思极恐！
下一篇待续：《偷吃禁果者的凄惨下场》",,https://tieba.baidu.com/p/10034853499?pid=152710800585&cid=0#152710800585
在华洋教势力细思极恐【神学研究吧】_百度贴吧,2,社会你彪哥～敬天爱人,未知,信基督犯罪,,https://tieba.baidu.com/p/10034853499?pid=152710800585&cid=0#152710800585
在华洋教势力细思极恐【神学研究吧】_百度贴吧,3,wddddd16,未知,你不要胡说八道 中国教会已经不让外国人来传道 要是里面没有真理谁会信?就为了一点蝇头小利 会有那么多人信?你当大家都是唯利是图的人?那些流泪撒种的人你没有看到 你真是心眼瞎了,,https://tieba.baidu.com/p/10034853499?pid=152710800585&cid=0#152710800585
在华洋教势力细思极恐【神学研究吧】_百度贴吧,4,wddddd16,未知,现在中国已经全面小康了 谁会为了几个鸡蛋就天天去？,,https://tieba.baidu.com/p/10034853499?pid=152710800585&cid=0#152710800585
在华洋教势力细思极恐【神学研究吧】_百度贴吧,5,上善若水823,未知,谢谢你的指出，若解经错误，反致害处。宁可不言，也不妄解。当如实传达，不避讳问题，使人知悉全貌。真相最重要。,,https://tieba.baidu.com/p/10034853499?pid=152710800585&cid=0#152710800585
在华洋教势力细思极恐【神学研究吧】_百度贴吧,6,贴吧用户_J9298aG218,未知,“历史和实践证明只有不断推进我国宗教中国化，才能促进宗教和民族和睦、社会和谐、国家长治久安顺。”推进宗教中国化，正当时！不然，外国庞大的洋教势力不断壮大，后果不堪设想。,,https://tieba.baidu.com/p/10034853499?pid=152710800585&cid=0#152710800585
关于战矛的加强以及几个牢兵加强,1,灬夜未央灬,未知,首先🐶策划是不玩游戏的，战矛加强马上技能！！！战矛缺的是马上追不到人还是马上技能伤害？很显然不缺这点伤害，不区分国服和亚服吧，战矛骑马碰到任何四星潜能兵只要碰到🐎就自爆了（没马的战矛连NPC都不如），战矛职业缺少的是破阵技能但凡给个破阵技能或者说加强个破阵技能就能玩了。再说几个牢兵所谓的加强，兰斯洛特缺伤害？它缺的是破格挡，戳不动格挡值你给它一万伤害有用吗？陌刀亚服不清楚，国服拉出来就是给桓收割的，能用是能用也就是能用而已，性价比不高三百多统御搁那摆着，统御能够下降到280左右那就很好用了，歌神（海尔达姆近卫）唱完歌队友早嗝屁了，本来五打五，你搁后面唱歌队友四打五被吃了，剩下你一队打对面五队残兵直接白给，高地战士（大剑）技能CD从60秒改成45秒！真空期45秒，敌人已经从A推到大本了！都是互秒的团战，你45秒CD搞笑呢！唯一一个加强能用且还挺好用的高山长戟兵，城墙波兰翼回来了，没义也能玩收割残兵残将（没有免拆没法测试忠魂义）但是它加强后的冲锋伤害确实高了很多！最后再提醒一下新人朋友吧，无脑解锁马耳他系就行了，马耳他系所有兵都能上场且都挺强！ps有理由怀疑🐶策划是洋教徒,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
关于战矛的加强以及几个牢兵加强,2,攸克兴海,未知,大剑是真不行，现在都是大盾，别提疾走绕背，你没霸体免控，蹦你一下就白给了海姆达尔凑合还能用，现在三阶段时间加长了开战前提前唱歌，时间快结束再上，可以再放个二段技能，赶紧拉回来，这玩意没技能就纯白给,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
关于战矛的加强以及几个牢兵加强,3,mu,未知,兰斯洛特2技能是直接打空格挡值的，最缺的是盾阵/援护武将/冲锋，已有的阵型太分散，伤害不集中，难控制，锐进索敌也烂,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
关于战矛的加强以及几个牢兵加强,4,穷的孩纸早出家,未知,策划不玩游戏，你也不玩战矛，半斤对八两,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
关于战矛的加强以及几个牢兵加强,5,鼇勵廄,未知,粘毛是斩将定位，本身的垃圾身板就不支持他破阵，为什么要加强破阵？要加强也是减少马上耐力消耗，增加技能倍数。,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
关于战矛的加强以及几个牢兵加强,6,一切都是幻觉,未知,兰斯我感觉挺好用的啊，残局收割起来挺爽的，别一开局带，他现在比较怕的就是忠嗣了吧，打其他的感觉还好吧，只要别正面硬冲忠嗣，一般都没啥，躲不掉重甲破阵x上去锐进也能把忠嗣换了，这几天玩的挺欢乐的，尤其双方盾矛卫队扯头发的时候x上去锐进能直接搞死将，兵慢慢刺就是了,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
关于战矛的加强以及几个牢兵加强,7,米睡醒的熊,未知,现在这重甲紫图属性。肉的跟狗屎一样。战矛能玩？,,https://tieba.baidu.com/p/10092415272?pid=152694600450&cid=0#152694600450
水土不服：9位女排洋帅纷纷折戟于中国赛场！,1,极致完美主义者,未知,"给热衷于建言中国女排引进洋教头帅的球迷，提供一面明镜。
在日前结束的U17全锦赛的比拼中，由日籍加藤阳一担任主教练的天津队在全部19支球队中最终名列第13名，并创下洋教头在国内赛事中的史上最差战绩(原为联赛第12名北京队韩籍主帅辛满根)——洋帅多年来再三再四地在国内的各类比赛中遭遇水土不服，居然还有很多“资深”球迷看好外籍担任中国队主帅！
下述京、津、辽、深4队都是对外教的狂热推崇者——均2度引进外教执教(天津队还曾于2018年聘用日籍松田明彦担任助教，因效果不佳被辞退)：虽然外教执教的战绩乏善可陈、甚至是异常惨淡，但这些球队勇于直面外教失败的挫折、不断地探索“洋为中用”之道！
地方女排球队引进洋教头的始作俑者为北京队，曾2度引进外教、2度铩羽而归：2004年首度引进韩籍辛满根担任主教练，终未能让北京队摆脱颓势以联赛末名(第12名)降级；2015年又引进大名鼎鼎的泰籍加提蓬担任主帅，球队止步8强。
无独有偶，辽宁队亦曾2度引进3位洋教练，而且都是日籍教练：2023年辽宁女排引进吉田敏明与桥本岳人、多治见麻子分别担任辽宁队主教练与助教、辽宁青年队主教练；前者因只获得联赛第七名而离职(助教桥本岳人留任)、后者在全运会U18组小组赛垫底而未能出线。
不仅如此，深圳队史上亦曾2度引进2名洋教头担任主帅，而且均为塞尔维亚籍：女教头玛苏琳曾率队获得联赛季军而“蝉联”主帅、又因战绩不佳而丢了饭碗；而其继任者瓦索维奇以第八名的战绩让球队降级而不得不回老家！
以下为洋帅主要败绩明细：
加藤阳一，U17天津队主教练：
2025年U17全锦赛第13名
多治见麻子，辽宁青年队主教练：
2025年全运会U18组资格赛小组垫底、无缘正赛
吉田敏明，辽宁队主教练：
2023-24联赛第七名
瓦索维奇，深圳队主教练：
2024-25联赛第八名、降级
玛苏琳，深圳队主教练：
2023-24联赛第八名
2022-23联赛季军
加提蓬，北京队主教练：
2015-16联赛第七名
辛满根，北京队主教练：
2004-05联赛第12名(末名)、降级
2005年全运会资格赛淘汰、无缘正赛。",,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,2,爱网球x,未知,最好成绩联赛季军……,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,3,贴吧用户_Q39PGaP,未知,深圳季军含金量很高，当年淘汰了拥有7大国手，如日中天的江苏,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,4,大陨石99,未知,要请是国际一流的，光头，猴子，真锅等等。,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,5,皇桑不黄,未知,洋帅绝对的水土不服，男排不是请了么？,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,6,沙琪玛就饼,未知,沙茶，你苏有没有请过日本教练？！！,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,7,nanggsaab1735,未知,江苏球迷好不容易痛快一回，为你感到高兴。,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,8,yellowkey18,未知,真锅政义不错,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,9,jeffpeng73,未知,请是请了但有没有放权呢？中国对于外教更多的是行政干预，像足球的外教，请回来的是不是真正高水平的外教呢？,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,10,贴吧用户_GQVJ57S,未知,不懂国内规矩，球队内部和球队外部以及球圈联手做掉你很容易的,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
水土不服：9位女排洋帅纷纷折戟于中国赛场！,11,收衣服啦lq,未知,山花运作，精品多多，两个污点，忽略不计,,https://tieba.baidu.com/p/10091022349?pid=152692326507&cid=0#152692326507
天国的悲喜剧,1,,未知,"生产环境的狭隘，造成了眼界的狭隘与思想的狭隘。洪秀全并非一个纯粹的思想家，但是他的思想曾经抓住过千百万人的心，并将他们转化为了如排山倒海般的造反力量：

拜上帝
上帝的存在不仅具有宗教精神的意义，而且更多现世功利的意义。他使洪秀全从一名三家村塾师变成天父的次子，所谓“太平天王大道君王全”。在这里，神威造成了权威。
但太平天国的上帝不是中国社会里土生土长出来的东西，而是从《圣经》中搬过来的。《劝世良言》是洪秀全第一次接触到的介绍西方宗教的读物，他毕竟不是传教士，所吸取的基督教知识也主要来自这一本小册子。他的基督教知识主要是自学揣摩出来的，其间不免会有对于本义的误解、臆测和附会。此后洪秀全随罗孝全读了几个月的《圣经》，由此所得当然要丰富得多。
他从《圣经》里并不仅看到一个上帝。《新约•使徒行传》中保留了若干社会平等、财产均分的内容。这大概是原始基督教平等思想的沉淀物。以理推断，它会对洪秀全产生吸引力。另一方面，用上帝来聚众、本身又需要上帝适应自己的信仰对象。这种需要不可避免地会产生对于西洋原版的加工、改塑和曲解，并由此而使上帝黏附上某些中国特有的色彩。在当时的中国，这些东西毫无疑问是一种异端。因此，曾国藩在作《讨粤匪檄》时，首先以“窃外夷之绪”为讨伐之辞。
在太平天国官书中，上帝有时候是与中国上古经籍里的观念相通的，此外佛道观念和中国民间宗教观念也渗人了上帝教。这一类编造，固然便于在民间说法之用，但基督教里上帝的形象，则不会不因此而异化。
更富于想象力的是宗法社会里的农民为上帝创造的宗法大家庭。在耶稣之下，太平天国的首义诸王一夜之间都成了上帝的众子，正像梁山泊好汉在忠义堂排座次一样，他们在上帝的家里排座次。虽然他们在上帝的名义下组成了一个神圣家族，其实不过是把中国固有的名分纲纪和江湖聚义中惯见的成规引入了上帝的家里。
难怪当时到过天京的西方人会觉得太平天国的上帝是一个不伦不类的野菩萨，并且藐视地评论说：“天王之基督教不是什么东西，只是一个狂人对神圣之最大的亵渎而已。而他的部下之宗教，简直是大笑话和滑稽剧。”在他看来，“天主教教皇如果有权治他，早就把他烧死了”。
作为一种比较，洪秀全辛苦经营的拜上帝会则在太平天国失败后如被西风吹尽、了无余响，代之而兴的是反洋教运动。上帝并不能影响中国的社会思想。
反清
这一点由隐喻而越来越明切地见之于《原道救世歌》《原道醒世训》《原道觉世训》和《奉天讨胡檄布四方谕》《奉天诛妖救世安民谕》《谕救一切天生天养中国人民谕》之中。前三篇是拜上帝教的基本文献；后三篇是义师布告天下的檄文。两者代表了太平天国由萌蘖到发展起来的理论和思想。其中虽多见西方宗教的教义和古代经籍（《礼记》）的引言，但最能震动世人心弦的却是那种强烈的反清吼啸。
意味深长的是，当众多士大夫因西方人的到来而想到夏夷大防的时候，造反的农民用同一个题目块开了渐被淡忘的满汉旧创口。曾国藩在《讨粤匪檄》里极用心地回避了这个问题，其实回避也是一种反应。
天地会的“反清复明”是太平天国反清思想的直接前导，另一方面，两百年来汉民族的潜在种族意识并未泯除，太平天国的反清思想又包藏着当时社会现实的阶级对抗内涵。正因为这样，它才能造成巨大的反清社会运动。比之天地会的秘密活动和局部活动，太平天国以大规模的农民战争反清，其声势和影响在当时和后来都要大得多。
三十年后，以“驱除鞑虏，恢复中华”纲领创建兴中会的孙中山，正是一个自命为“洪秀全第二”的人。两者之间前后相续的关系是非常易见的。
反孔
太平天国可以算作历史上头一次大规模的反孔群众运动了。在秦始皇之后，像这样恣肆地践踏孔孟的事是没有先例的。曾国藩因此而谓之“举中国数干年礼义、人伦、诗书、典则，一旦扫地荡尽”。但是对于传统社会里的农民来说，践踏孔孟并不等于摆脱孔孟。在思想上和实际上，它又接受了很多儒家的东西。
这种反孔而又离不开儒学的矛盾，不难从那个时候的社会历史中得到解释：儒家思想是当时中国的社会思想，积两千年之久的浸润，它已经深藏于中国人的心中，其支配性并不是每个被支配的人都能意识到的。洪秀全是产生于这个社会的人，而且是一个向四书五经讨过生活、从科举制度寻过出路的人。在他接受上帝的洗礼之前，儒学早就为他行过洗礼。所以当他自觉地反孔的时候，又会不自觉地被孔学牵引。
这种情况在洪秀全成为天王之后更加明显。造反可以不要儒学，统治却终究以为儒术更应手。于是三纲五常都在不知不觉中回到了天朝。在政治制度和社会制度方面，太平天国的制作明显地脱胎于《周礼》，并托名于孔子，体现了典型的儒学乌托邦思想。
太平天国反孔、并不因为儒家思想体系是封建制度的精神支柱——它还达不到这样的眼光，与孔夫子所争夺的是以上帝为唯一的神圣地位，“唯一”的排他性决定了其他一切权威和偶像都必须取缔。",,https://tieba.baidu.com/p/10077110947?pid=152674799752&cid=0#152674799752
天国的悲喜剧,2,,未知,"“沿海之地，因通商而先受新风；内陆如湖湘，则以自力更生，渐成新陈代谢之先锋。”不像广东、上海直接受到西方影响，湖南的“冲出来”并非被动开放、而是主动突围，其近代化更多依赖内部动力。
这种“自力更生”的特性就与湖南的自然环境有关：多山少田，资源有限。地理上的内陆性天然具有一定的封闭性，但洞庭湖和湘江水系却正好打破了这种封闭，为湖南提供了与外部连接的“出口”，得以一转这一地理上的不利为有利，使得地处南北交汇处的湖南，既能承接中原的文化传统，又能影响南方的革命浪潮，与湖湘学派“经世致用”的传统一结合，便催生出了行动力和“硬冲”的精神，激发了湖南人通过自身努力突破局限的意识，迫使当地人向外寻求发展。
因此，湖南虽无洋务之便利，却有士人之志气。无论是曾国藩的湘军，还是黄兴的革命军，都带有一种从山地中“冲”出的气势，凭借内生力量和地理优势，从内陆的“困局”中“冲”向近代史的前沿。",,https://tieba.baidu.com/p/10077110947?pid=152674799752&cid=0#152674799752
天国的悲喜剧,3,,未知,"林纾：翻译小说界的祖师爷
1907年，清廷正式成立译书局，任命了许多旧日科举考试中的佼佼者在此工作。总的来说，官方译书机构不如私人译者对中国文化的影响大。在私人译者中，严复和林纡是特别杰出的两位。
林纾的“耳受而手追之”、以古文义法译欧美小说“一百五十种，都一千二百万言”，则通过悲欢离合的故事，直接搬来了西方的家庭伦理、人情民性和喜怒哀乐。在曾经诋洋为鬼和奉洋若神心理的中国，这些东西无疑会使西方人因之而减去许多“鬼”气和“神”气。其移人观感于无形，比之百千论说更有影响。翻译小说作为文学艺术的一种形式，正是发始于这个时候的。
虽然林纾本人不过是一个半瓶子的新派，但后来从事新文化运动的一辈人却多半受过林译小说的熏陶。所以胡适后来论中国文学五十年之间的变迁，称林纾为“介绍西洋近世文学的第一人”。",,https://tieba.baidu.com/p/10077110947?pid=152674799752&cid=0#152674799752
