annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,augment_method,group_id
6139,1,0.7459583878517151,1,2026-03-14T10:31:25.787619Z,1,18557,3.138,2/1,uncertain_or_low_confidence,你吓到我了，但我忍住了。你会下基督教地狱的。你真的能从那里出来吗？,2026-03-14T10:31:25.787639Z,GT_ko,12
6139,1,0.7459583878517151,1,2026-03-14T10:31:25.787619Z,1,18557,3.138,2/1,uncertain_or_low_confidence,你吓到我了，但我忍住了。；你会下基督教地狱？的。……你真的能从？那里出来吗？,2026-03-14T10:31:25.787639Z,GT_ko_AEDA,12
635,1,0.7325919270515442,1,2026-02-02T12:41:34.820190Z,1,16813,2.18,2/1,uncertain_or_low_confidence,美国基督徒已经突破了所有防线，但真正的赢家仍在继续获胜。,2026-02-02T12:41:34.820209Z,GT_ko,10
635,1,0.7325919270515442,1,2026-02-02T12:41:34.820190Z,1,16813,2.18,2/1,uncertain_or_low_confidence,美国基督徒已、经突破，了所有防线，但真正的赢家仍在继。续获胜。,2026-02-02T12:41:34.820209Z,GT_ko_AEDA,10
5488,1,0.8612782756487528,1,2026-02-26T14:24:42.253679Z,1,19076,37.087,3/0,consistent_hate_high_conf,这些信奉基督教的狗一旦受到骚扰，就必须立即被消灭。,2026-02-26T14:24:42.253710Z,GT_ko,17
5488,1,0.8612782756487528,1,2026-02-26T14:24:42.253679Z,1,19076,37.087,3/0,consistent_hate_high_conf,这？些信奉；基督教的狗一……旦受到骚扰，就必须立即被消灭。,2026-02-26T14:24:42.253710Z,GT_ko_AEDA,17
534,1,0.8918763597806295,1,2026-02-02T12:19:07.858536Z,1,19060,5.656,3/0,consistent_hate_high_conf,你提到的那些反派利用“0T”这个名字散播负面情绪、煽动仇恨，难道不觉得奇怪吗？举个例子，如果你是佛教徒，有人却一直说你必须信耶稣才能获得永生，或者说佛教没用，所有佛教徒都是傻瓜，你会怎么想？你会觉得说这种话的人是傻瓜吗？如果是这样，你也会觉得耶稣是傻瓜吗？,2026-02-02T12:19:07.858552Z,GT_ko,16
534,1,0.8918763597806295,1,2026-02-02T12:19:07.858536Z,1,19060,5.656,3/0,consistent_hate_high_conf,你提到的那些反派利用“0T”这个名字散播负面情绪？、·煽动仇；恨，难道不觉得奇怪吗？举个例！子，、、如果你是佛教徒，有人却一直说·你必须信耶稣才。能·获得永生，或者说佛教没？用，……所有佛？教徒都是傻瓜，你会怎么想？？你会觉得说这种话的人是傻瓜吗？如果是这样？，你也会觉得耶稣是傻；瓜吗？,2026-02-02T12:19:07.858552Z,GT_ko_AEDA,16
3590,1,0.7371594309806824,1,2026-02-15T14:01:11.586529Z,1,18457,1987.292,1/2,uncertain_or_low_confidence,@Li，上海居民：文明是物质的、存在的，建立在欲望之上。而文化则是精神的、存在的，建立在精神之上。中世纪的黑暗时代和文化大革命的野蛮行径不仅剥夺了人们欲望的合法性和生存的权利，还压制了自由，摧毁了精神，践踏了文化。生存的权利是我们日常生活的必需，而诗意的生活则需要人文创造的自由，包括思想、信仰、言论、写作和出版的自由。,2026-02-15T14:01:11.586544Z,GT_ko,13
3590,1,0.7371594309806824,1,2026-02-15T14:01:11.586529Z,1,18457,1987.292,1/2,uncertain_or_low_confidence,@……Li，上海居民：文明是物质的、存在的，建立在欲望之上。而·文化·则是精神的、存？在的，。建立在精神之上。中世、纪的黑暗时；代和文、！化大革命、的野·蛮行径、不仅剥夺了人们。欲望的合法性和生？存的权利，还压制了自。由，摧毁；了精神，践踏了文化。生存的权·、利是我们日……常生活的必需，而诗意·的生活则需要人文创；造的自由，包括思想、信仰、言论；、写作和出版的自由。,2026-02-15T14:01:11.586544Z,GT_ko_AEDA,13
2377,1,0.8259925246238708,1,2026-02-13T10:10:19.031880Z,1,19054,19.71,3/0,consistent_hate_high_conf,回复“戴红围巾的脸”：你这个阿民念主义异端，别像条狗一样跟阿民念主义异端打架！什么？你不是攻击过加尔文主义神学吗？你不是胡说八道说上帝预见了亚当的堕落，所以才在堕落之后拣选了他吗？！滚开！,2026-02-13T10:10:19.031899Z,GT_ko,1
2377,1,0.8259925246238708,1,2026-02-13T10:10:19.031880Z,1,19054,19.71,3/0,consistent_hate_high_conf,回复“戴红围巾的脸”：你！这个；阿民念主。义异端，别像，条狗一样跟阿民念主义。异端打架！什么？你不；是攻击过加尔文主义！神学·吗？你不是胡说八？道说上帝预见了亚当的堕落，所以才在堕落之后拣、；选了·他吗？！滚开！,2026-02-13T10:10:19.031899Z,GT_ko_AEDA,1
6988,1,0.7834912339846293,1,2026-03-19T12:02:24.465762Z,1,18801,4.701,1/2,uncertain_or_low_confidence,我昨天从某人那里听说，原因是一个不可告人的秘密。他们说，如果这个秘密被揭露，将会震动整个天主教世界，所以教皇别无选择，只能退位。鉴于这是梵蒂冈600年历史上第一次发生这样的事情，你可以想象事态的严重性……,2026-03-19T12:02:24.465788Z,GT_ko,2
6988,1,0.7834912339846293,1,2026-03-19T12:02:24.465762Z,1,18801,4.701,1/2,uncertain_or_low_confidence,我昨天从某人那里听说；，原因、是一个不可告人的秘……密。他们说，……如果这个秘！密被揭露，将会震动整个……天主教……世界，所以教皇别无选择，只能、退位。鉴于这是梵蒂冈600年历史上第·一次发生这样的事情，你可以想象事态的严重性、。……,2026-03-19T12:02:24.465788Z,GT_ko_AEDA,2
595,1,0.8533210754394531,1,2026-02-02T12:35:57.046714Z,1,16922,6.418,1/2,uncertain_or_low_confidence,哈哈，所有正统宗教的教义都有一个共同点！你没注意到吗？哈哈哈！归根结底，一切都与你我有关！道教、佛教、耶稣、真主！哈哈哈！,2026-02-02T12:35:57.046740Z,GT_ko,19
595,1,0.8533210754394531,1,2026-02-02T12:35:57.046714Z,1,16922,6.418,1/2,uncertain_or_low_confidence,哈·哈，所有正统宗教；的教义都有一个共同点。！你没注意到吗？哈哈哈；！归根结底，一切都与你我有关！道教、佛教、耶稣、真主！哈，哈哈！！,2026-02-02T12:35:57.046740Z,GT_ko_AEDA,19
4450,1,0.7323201497395834,1,2026-02-18T12:29:58.018772Z,1,17732,11.565,2/1,uncertain_or_low_confidence,具有讽刺意味的是，如今致力于帮助民众的天主教会，曾经却是最残酷剥削民众的机构；而为对抗天主教过度世俗化和腐败而创立的新教，如今却发现自己陷入了与当年天主教会同样的困境。历史真是充满悖论。,2026-03-27T13:48:36.624809Z,GT_ko,5
4450,1,0.7323201497395834,1,2026-02-18T12:29:58.018772Z,1,17732,11.565,2/1,uncertain_or_low_confidence,具有讽刺意味的是，如今致、力；于帮助民众。的天主教会，曾经却是最残、酷剥削民众的机构；而为对抗天主；教过度世俗化和腐败而创立的新教，如今却……发现自己·陷入了，与当年天主教会同样的困境。历史！真是充、满悖论、？。,2026-03-27T13:48:36.624809Z,GT_ko_AEDA,5
5655,1,0.9570607940355936,1,2026-02-28T05:36:23.100561Z,1,18876,5.013,2/1,uncertain_or_low_confidence,我好像在兰迪的书里见过这个名字。我听说很多被洗脑的信徒都因为这个名字而死。,2026-02-28T05:36:23.100582Z,GT_ko,6
5655,1,0.9570607940355936,1,2026-02-28T05:36:23.100561Z,1,18876,5.013,2/1,uncertain_or_low_confidence,我好像在兰迪的书里见过这个名字。我·听、说很多被洗脑的信徒都因为这个名字而死。！,2026-02-28T05:36:23.100582Z,GT_ko_AEDA,6
4072,1,0.7850188612937927,1,2026-02-18T04:35:51.473360Z,1,17880,2.71,1/2,uncertain_or_low_confidence,假基督正在蔓延。,2026-02-18T04:35:51.473379Z,GT_fr,14
4072,1,0.7850188612937927,1,2026-02-18T04:35:51.473360Z,1,17880,2.71,1/2,uncertain_or_low_confidence,假基督正在蔓！延。,2026-02-18T04:35:51.473379Z,GT_fr_AEDA,14
7791,1,0.7710442940394083,1,2026-03-23T10:52:25.846281Z,1,16174,3.388,1/2,uncertain_or_low_confidence,新一代的十！字军战士？,2026-03-23T10:52:30.705926Z,GT_fr_AEDA,15
6218,1,0.8075924118359884,1,2026-03-14T10:57:59.818893Z,1,19025,6.834,3/0,consistent_hate_high_conf,圣人会为了拯救他人而牺牲自己，同时不损害自身利益；伪君子也会为了拯救他人而牺牲自己，但他会操纵所有人来提升自己的名声，或者更糟的是，会直接牺牲他人来达到自己的目的。,2026-03-14T10:57:59.818912Z,GT_fr,8
6218,1,0.8075924118359884,1,2026-03-14T10:57:59.818893Z,1,19025,6.834,3/0,consistent_hate_high_conf,圣人会为了拯救他人而牺牲自己，同时不损害；自身利益；，伪君子也会为了拯救他人而牺牲自己，但他会操纵，所有人来提升自己；的名声、，或者更·糟的是，会、直接牺？牲他人来达到自己的目的。,2026-03-14T10:57:59.818912Z,GT_fr_AEDA,8
2446,1,0.6975089311599731,1,2026-02-13T10:27:55.217345Z,1,18027,3.482,1/2,uncertain_or_low_confidence,耶稣在比较孔子时指的是什么？仅仅是孔子那些空洞的承诺吗？,2026-02-13T10:27:55.217365Z,GT_fr,18
2446,1,0.6975089311599731,1,2026-02-13T10:27:55.217345Z,1,18027,3.482,1/2,uncertain_or_low_confidence,耶稣在比较孔子时指的是什？么？仅仅是；孔子那……些空洞的承、诺吗？,2026-02-13T10:27:55.217365Z,GT_fr_AEDA,18
880,1,0.7714564204216003,1,2026-02-03T00:17:52.593504Z,1,16696,6.641,1/2,uncertain_or_low_confidence,//@如鹰展翼而上：回答@陈老坎：找到了。中国新闻网采访了叶凯，叶凯（@老虎不吃��）这样说道。 http://t.cn/zjiVDYr //@如鹰展翼而上：诺贝尔文学奖获得者@莫言的母亲是基督徒的文献参考来源在哪里？,2026-02-03T00:17:52.593521Z,GT_ko,9
880,1,0.7714564204216003,1,2026-02-03T00:17:52.593504Z,1,16696,6.641,1/2,uncertain_or_low_confidence,//@如鹰展翼！而上……：回答@陈……老坎：找到了。中国新闻网采访了叶凯，！叶；凯（@老虎不吃��）这样说道。 http://t？.cn/zjiVDYr //@如鹰展；翼而上：诺贝尔文、学奖获得者；@！莫？言的母亲是基督徒的文献参考来源在哪里？,2026-02-03T00:17:52.593521Z,GT_ko_AEDA,9
635,1,0.7325919270515442,1,2026-02-02T12:41:34.820190Z,1,16813,2.18,2/1,uncertain_or_low_confidence,美国基督徒已经突破了所有防线，然而最大的赢家却继续获胜。,2026-02-02T12:41:34.820209Z,GT_fr,10
635,1,0.7325919270515442,1,2026-02-02T12:41:34.820190Z,1,16813,2.18,2/1,uncertain_or_low_confidence,美国基督、徒已……经突破了所有防线，然而最大的赢家却继续获胜。,2026-02-02T12:41:34.820209Z,GT_fr_AEDA,10
5488,1,0.8612782756487528,1,2026-02-26T14:24:42.253679Z,1,19076,37.087,3/0,consistent_hate_high_conf,这些信奉基督教的狗，一旦第一次遭受欺凌，就必须被清除。,2026-02-26T14:24:42.253710Z,GT_fr,17
5488,1,0.8612782756487528,1,2026-02-26T14:24:42.253679Z,1,19076,37.087,3/0,consistent_hate_high_conf,这些信奉基督教的狗，一旦……第，一次遭受欺凌，……就必须被清除。,2026-02-26T14:24:42.253710Z,GT_fr_AEDA,17
7052,1,0.8125957647959391,1,2026-03-19T12:08:34.491697Z,1,16151,2.271,2/1,uncertain_or_low_confidence,上帝看到这一切却没有降下火来，这只能证明上帝不存在。,2026-03-19T12:08:34.491714Z,GT_ko,4
7052,1,0.8125957647959391,1,2026-03-19T12:08:34.491697Z,1,16151,2.271,2/1,uncertain_or_low_confidence,上帝看到这一切却没有·降下火来，这只能……证明上帝不存！在。,2026-03-19T12:08:34.491714Z,GT_ko_AEDA,4
2129,1,0.8629909157752991,1,2026-02-13T04:11:18.336936Z,1,16740,5.573,2/1,uncertain_or_low_confidence,你现在看到的并非圣经。它只不过是一团乱麻，出自一个不懂圣经的人之手。,2026-02-13T04:11:18.336952Z,GT_ko,7
2129,1,0.8629909157752991,1,2026-02-13T04:11:18.336936Z,1,16740,5.573,2/1,uncertain_or_low_confidence,你现在看到的并非圣经。它只不过是一……团乱麻，出、自一个不懂圣经的人之手，。,2026-02-13T04:11:18.336952Z,GT_ko_AEDA,7
6139,1,0.7459583878517151,1,2026-03-14T10:31:25.787619Z,1,18557,3.138,2/1,uncertain_or_low_confidence,你吓到我了，但我坦然接受了。你会下基督教地狱的。你还能出来吗？,2026-03-14T10:31:25.787639Z,GT_fr,12
6139,1,0.7459583878517151,1,2026-03-14T10:31:25.787619Z,1,18557,3.138,2/1,uncertain_or_low_confidence,你、吓到我了，但我坦然接受了。你会下基督教地狱。的。你还能……出来吗？,2026-03-14T10:31:25.787639Z,GT_fr_AEDA,12
691,1,0.6552690863609314,1,2026-02-02T12:49:17.293533Z,1,16908,2.584,2/1,uncertain_or_low_confidence,换句话说，对于非基督徒——《哥林多前书》的教导难道还不够清楚吗？“你们要满足自己的欲望，给自己想要的东西。”,2026-02-02T12:49:17.293551Z,GT_fr,11
