annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,augment_method,group_id
5444,1,0.6716495354970297,1,2026-02-26T02:25:27.942665Z,1,18642,107.33,2/1,uncertain_or_low_confidence,本来我不相信基督教是邪教？、。看了贴吧这些回复后，我确认了，百分百！邪教。，,2026-02-26T02:25:27.942684Z,BT_English_AEDA,14
450,1,0.8495598038037618,1,2026-02-02T11:59:42.236038Z,1,16291,1.806,1/2,uncertain_or_low_confidence,江湖骗子...,2026-02-02T11:59:42.236055Z,BT_English_Sim0.82,27
450,1,0.8495598038037618,1,2026-02-02T11:59:42.236038Z,1,16291,1.806,1/2,uncertain_or_low_confidence,江；湖骗子...,2026-02-02T11:59:42.236055Z,BT_English_AEDA,27
5497,1,0.8382213910420736,1,2026-02-26T14:25:34.213970Z,1,17335,3.802,1/2,uncertain_or_low_confidence,啥？读几句圣经就意味着你不用下地狱，可以上天堂，而且不会死？加入一个宗教组织就意味着你就有信仰了？,2026-02-26T14:25:34.213994Z,BT_English_Sim0.91,74
5497,1,0.8382213910420736,1,2026-02-26T14:25:34.213970Z,1,17335,3.802,1/2,uncertain_or_low_confidence,啥？读几句圣经就意味着你不用下地，狱，、可；以上天堂，，；而且不会死？加入一个宗教组织就意味、着你就有信仰了？,2026-02-26T14:25:34.213994Z,BT_English_AEDA,74
6186,1,0.761459469795227,1,2026-03-14T10:42:01.122320Z,1,16570,8.961,1/2,uncertain_or_low_confidence,这些话让我深有共鸣。//@XiaoGeng_Beijing: 很多人不明白为什么有生物学家相信上帝。这本书提供了一个答案：他们所相信的上帝不是那个三位一体的上帝。,2026-03-14T10:42:01.122333Z,BT_English_Sim0.97,32
6186,1,0.761459469795227,1,2026-03-14T10:42:01.122320Z,1,16570,8.961,1/2,uncertain_or_low_confidence,。这；些话让我深有共鸣。//@！XiaoG；eng_Beijing: ；很多人不明白为什么有生，物学家相信上帝。这本书提供了一个答案：；他们所相信的！上帝不是？那个？三！，位一体的上帝。,2026-03-14T10:42:01.122333Z,BT_English_AEDA,32
2335,1,0.7391080061594645,1,2026-02-13T09:55:01.271424Z,1,15505,4.812,1/2,uncertain_or_low_confidence,不是耶稣，圣城是由天父建造的。圣城的建造历史只有几百年，所以天父和耶稣没有任何关系。他是一个纯粹虚构的人物。,2026-02-13T09:55:01.271437Z,BT_English_Sim0.99,33
2335,1,0.7391080061594645,1,2026-02-13T09:55:01.271424Z,1,15505,4.812,1/2,uncertain_or_low_confidence,！不是耶稣，！圣城是由天父建造、的。圣城的建造历？史只有几百年，所以天父和耶稣没有任何关系。他是？一个纯粹·虚·构的人物。,2026-02-13T09:55:01.271437Z,BT_English_AEDA,33
2129,1,0.8629909157752991,1,2026-02-13T04:11:18.336936Z,1,16740,5.573,2/1,uncertain_or_low_confidence,你所看到的不是圣经；而是由不懂圣经的人胡乱拼凑的文章。,2026-02-13T04:11:18.336952Z,BT_English_Sim0.98,88
2129,1,0.8629909157752991,1,2026-02-13T04:11:18.336936Z,1,16740,5.573,2/1,uncertain_or_low_confidence,你所，看到的不是圣经；而是；。由不懂圣经的人胡乱拼凑的文章。,2026-02-13T04:11:18.336952Z,BT_English_AEDA,88
681,1,0.8053703705469767,1,2026-02-02T12:48:07.251200Z,1,19049,3.184,3/0,consistent_hate_high_conf,基督教和伊斯兰教都受到犹太教的影响，其教义有许多相似之处。然而，他们却互视对方为异教徒，并互相攻击长达一千多年。因此，可以说一神教本质上是心胸狭隘、残忍的邪教。,2026-02-02T12:48:07.251221Z,BT_English_Sim0.97,19
681,1,0.8053703705469767,1,2026-02-02T12:48:07.251200Z,1,19049,3.184,3/0,consistent_hate_high_conf,基督教和伊，斯。兰教都受到犹……太教·的影响·，其教义有许多相似之处。然而，。？他们却互视对方为异教徒，并互相攻击长达一千多年。因此，可以说一神教本质上。是心胸·狭隘……、残忍的邪教。。,2026-02-02T12:48:07.251221Z,BT_English_AEDA,19
4034,1,0.7471365928649902,1,2026-02-18T04:29:07.682011Z,1,15524,2.887,1/2,uncertain_or_low_confidence,你可以看看《十日谈》，里面有一大堆教会笑话。,2026-02-18T04:29:11.248555Z,BT_English_Sim0.98,54
4034,1,0.7471365928649902,1,2026-02-18T04:29:07.682011Z,1,15524,2.887,1/2,uncertain_or_low_confidence,你可以看·看《十日谈》，里面？有一大堆教会笑话。,2026-02-18T04:29:11.248555Z,BT_English_AEDA,54
508,1,0.9032795826594034,1,2026-02-02T12:15:37.197983Z,1,15763,3.856,2/1,uncertain_or_low_confidence,以色列应该成为两千年的流浪狗，我来自动物保护协会。,2026-02-02T12:15:37.198002Z,BT_English_Sim0.85,2
508,1,0.9032795826594034,1,2026-02-02T12:15:37.197983Z,1,15763,3.856,2/1,uncertain_or_low_confidence,以色列应该成为、两千年的，流浪狗，我来自动物保护协；会。,2026-02-02T12:15:37.198002Z,BT_English_AEDA,2
563,1,0.9531636238098145,1,2026-02-02T12:29:46.996522Z,1,19029,185.436,3/0,consistent_hate_high_conf,将基督教驱逐出中国，我恨基督教、耶稣和圣经恨之入骨！邪恶、自私！,2026-02-02T12:29:46.996534Z,BT_English_Sim0.94,3
563,1,0.9531636238098145,1,2026-02-02T12:29:46.996522Z,1,19029,185.436,3/0,consistent_hate_high_conf,将；基督教驱逐出中国，我恨·基督教、耶稣和圣经恨之入骨！邪恶、自·私！……,2026-02-02T12:29:46.996534Z,BT_English_AEDA,3
2304,1,0.7372768719991049,1,2026-02-13T09:49:29.164481Z,1,17539,37.218,1/2,uncertain_or_low_confidence,很难想象这种学说的出现是基于什么样的历史背景。,2026-02-13T09:49:29.164493Z,BT_English_Sim0.94,58
2304,1,0.7372768719991049,1,2026-02-13T09:49:29.164481Z,1,17539,37.218,1/2,uncertain_or_low_confidence,很难想象这种学说的出现是基于什么样的历史背·景·。。,2026-02-13T09:49:29.164493Z,BT_English_AEDA,58
466,1,0.7581868171691895,1,2026-02-02T12:00:42.608444Z,1,16059,4.087,1/2,uncertain_or_low_confidence,本来我也想上交的，直到我看到了那段祷文。这一定是我老亨利的传家宝。修道院根本不懂这东西的价值。,2026-02-02T12:00:42.608463Z,BT_English_Sim0.91,15
466,1,0.7581868171691895,1,2026-02-02T12:00:42.608444Z,1,16059,4.087,1/2,uncertain_or_low_confidence,本来我也想；上交的，直到我看到了那段祷文。这一定是我老亨利的传家宝。、修道院、根本不？懂！这东西的价·值。,2026-02-02T12:00:42.608463Z,BT_English_AEDA,15
915,1,0.7531198660532633,1,2026-02-03T00:22:46.670182Z,1,18637,3.428,1/2,uncertain_or_low_confidence,呵呵，费尽心机跑到别人的基督教国家生活，顺便还杀了12名基督徒。,2026-02-03T00:22:46.670211Z,BT_English_Sim0.88,24
915,1,0.7531198660532633,1,2026-02-03T00:22:46.670182Z,1,18637,3.428,1/2,uncertain_or_low_confidence,呵呵。，费，尽心，机跑到别人的基督教国家生活，顺便还杀了12名基督徒。,2026-02-03T00:22:46.670211Z,BT_English_AEDA,24
7858,1,0.93417626619339,1,2026-03-23T10:57:48.934180Z,1,19064,2.756,3/0,consistent_hate_high_conf,凌迟处死并烧死基督徒狗以及所有恶魔和怪物！人类的癌症。,2026-03-23T10:57:48.934196Z,BT_English_Sim0.89,51
7858,1,0.93417626619339,1,2026-03-23T10:57:48.934180Z,1,19064,2.756,3/0,consistent_hate_high_conf,凌迟处！，死并烧死基督徒狗以及所有……恶魔和怪物！人类的癌症。,2026-03-23T10:57:48.934196Z,BT_English_AEDA,51
2491,1,0.8066015243530273,1,2026-02-13T12:49:59.943792Z,1,16983,4.281,1/2,uncertain_or_low_confidence,传教士马布里说，我感谢上帝给了我一个自我救赎的机会。我们的价值观正在慢慢地被渗透，就这样。,2026-02-13T12:49:59.943809Z,BT_English_Sim0.97,99
2491,1,0.8066015243530273,1,2026-02-13T12:49:59.943792Z,1,16983,4.281,1/2,uncertain_or_low_confidence,传教士马；！布里说；，我感谢上帝给了我一个自我救赎的机会。我们、的价值观正在慢慢地被渗透，就这·样。,2026-02-13T12:49:59.943809Z,BT_English_AEDA,99
5801,1,0.7702345053354899,1,2026-03-05T17:44:02.587185Z,1,15248,12.795,1/2,uncertain_or_low_confidence,一个人来到天堂，看到白云上悬着一个圣洁的十字架，十字架上染着血。男人叹息着祈祷，念着阿门，张开双臂，躺在了上面。圣光普照，一位美丽的女神降临了。她抬起十字架，惊呼道：“孩子掉了下来！！在卫生巾上！！！！！！！”,2026-03-05T17:44:02.587205Z,BT_English_Sim0.95,25
5801,1,0.7702345053354899,1,2026-03-05T17:44:02.587185Z,1,15248,12.795,1/2,uncertain_or_low_confidence,一个人来到天；堂。，看。到白云上悬、着一个圣洁的十字架，十字架上染着血。？男人叹息着祈祷，念着阿门，张开双臂……，躺在了，上面。圣光普照，，一位……美丽的女神降临了。她抬起？……十字架，惊呼？道：“孩子掉了下来；；！！在卫生巾上！！！！！！！”,2026-03-05T17:44:02.587205Z,BT_English_AEDA,25
898,1,0.8052545587221781,1,2026-02-03T00:18:51.212460Z,1,17993,4.697,1/2,uncertain_or_low_confidence,我记得大多数修女是嫁不出去的贵族小姐，然后就去修道院了。,2026-02-03T00:18:51.212476Z,BT_English_Sim0.93,66
898,1,0.8052545587221781,1,2026-02-03T00:18:51.212460Z,1,17993,4.697,1/2,uncertain_or_low_confidence,我记得大？多数修女是·嫁不出去的贵！族小姐，然后就去修道院了。,2026-02-03T00:18:51.212476Z,BT_English_AEDA,66
474,1,0.6441013216972351,1,2026-02-02T12:01:11.771769Z,1,15990,4.565,2/1,uncertain_or_low_confidence,不就是基督教吗？它有什么邪教般的？它之所以罕见，只是因为大陆没人信。,2026-02-02T12:01:11.771785Z,BT_English_Sim0.9,84
474,1,0.6441013216972351,1,2026-02-02T12:01:11.771769Z,1,15990,4.565,2/1,uncertain_or_low_confidence,不就是基督教吗？它有·什么邪教般的？；它之所以罕见、……，只是因为大陆没人信。,2026-02-02T12:01:11.771785Z,BT_English_AEDA,84
7052,1,0.8125957647959391,1,2026-03-19T12:08:34.491697Z,1,16151,2.271,2/1,uncertain_or_low_confidence,上帝看到这种事情却没有降下天火，这只能说明上帝根本不存在。,2026-03-19T12:08:34.491714Z,BT_English_Sim0.98,67
7052,1,0.8125957647959391,1,2026-03-19T12:08:34.491697Z,1,16151,2.271,2/1,uncertain_or_low_confidence,上帝看到这种事！情却没·有？降下天火，这只能说明上帝根本不存在？。,2026-03-19T12:08:34.491714Z,BT_English_AEDA,67
4177,1,0.8480778336524963,1,2026-02-18T06:07:57.088661Z,1,18843,3.137,2/1,uncertain_or_low_confidence,基督教喜欢这种进行道德勒索的方式。,2026-02-18T06:07:57.088687Z,BT_English_Sim0.9,42
4177,1,0.8480778336524963,1,2026-02-18T06:07:57.088661Z,1,18843,3.137,2/1,uncertain_or_low_confidence,基督教喜欢这种进行道德勒索的；方式。,2026-02-18T06:07:57.088687Z,BT_English_AEDA,42
2516,1,0.904582937558492,1,2026-02-13T13:11:43.997907Z,1,16031,3.493,1/2,uncertain_or_low_confidence,所以，你已经看到了那些大教会的真面目，不是吗？,2026-02-13T13:11:43.997938Z,BT_English_Sim0.9,18
2516,1,0.904582937558492,1,2026-02-13T13:11:43.997907Z,1,16031,3.493,1/2,uncertain_or_low_confidence,所以，你已！经看到了，那些大教会的真面目，不是吗？,2026-02-13T13:11:43.997938Z,BT_English_AEDA,18
3590,1,0.7371594309806824,1,2026-02-15T14:01:11.586529Z,1,18457,1987.292,1/2,uncertain_or_low_confidence,@上海人李X:: 文明是物质的，基于生存的，欲望驱动的；文化是精神的，关乎存在的，基于灵魂的。中世纪的黑暗，文革式的野蛮，二者都剥夺了欲望的理性和生存权，囚禁自由，摧残灵魂，践踏文化。日常生活需要生存权；诗意的存在需要思想、信仰、言论、写作、出版等人文创作的自由。,2026-02-15T14:01:11.586544Z,BT_English_Sim0.98,76
3590,1,0.7371594309806824,1,2026-02-15T14:01:11.586529Z,1,18457,1987.292,1/2,uncertain_or_low_confidence,@上海人李X:: 文明是物质的，基于生存，、？·的，欲望驱？动的；。？文化是；精神的，关乎存在的，基于灵魂的。中……世纪的黑暗，文革式的野蛮，二者都剥夺了欲望的理性和生存权，囚禁，……自由，摧残灵魂，践踏文化。日常生活需要生存权；诗意的存，在需要思想……、信仰、言论、写作、出版等人文创作的？自由。,2026-02-15T14:01:11.586544Z,BT_English_AEDA,76
4394,1,0.7873555024464926,1,2026-02-18T11:19:18.919456Z,1,17307,3.866,2/1,uncertain_or_low_confidence,基层管理不足，本应发挥作用的传统宗族影响力缺失，以及乡镇村庄年轻人的外流，自然导致基督教等宗教势力打着互帮互助的旗号，占据这一生态位。,2026-02-18T11:19:18.919474Z,BT_English_Sim0.93,86
4394,1,0.7873555024464926,1,2026-02-18T11:19:18.919456Z,1,17307,3.866,2/1,uncertain_or_low_confidence,，基层管理不足，本应发挥作用的传统宗族影响力缺失，以及乡镇村庄年轻人的外流，自然导致基督教等宗教势力打、。着互帮互！助的旗号，占、据这一·生态位。？,2026-02-18T11:19:18.919474Z,BT_English_AEDA,86
1273,1,0.8015327254931132,1,2026-02-05T14:24:50.318410Z,1,18210,2.327,1/2,uncertain_or_low_confidence,谁会读这样的帖子？耶稣狗肯定不会看。等着瞧吧，等湖人队的耶稣狗出来。,2026-02-05T14:24:50.318432Z,BT_English_Sim0.83,92
1273,1,0.8015327254931132,1,2026-02-05T14:24:50.318410Z,1,18210,2.327,1/2,uncertain_or_low_confidence,谁会读这样的帖！子？！耶稣狗肯定不会看。等。着瞧吧，等湖人……队的耶稣狗出来。,2026-02-05T14:24:50.318432Z,BT_English_AEDA,92
6357,1,0.8406160672505697,1,2026-03-14T11:28:30.033819Z,1,17920,11.487,2/1,uncertain_or_low_confidence,神连末日都打不过，我们信他有什么用？！给我一个大汉堡，我就让你操我！！[哈哈大笑][哈哈大笑],2026-03-14T11:28:30.033837Z,BT_English_Sim0.92,50
6357,1,0.8406160672505697,1,2026-03-14T11:28:30.033819Z,1,17920,11.487,2/1,uncertain_or_low_confidence,神连末日都打不过，我们！信他有什么用？！！给……我一个大汉堡，我就让你操我！！……[哈……哈大笑][哈哈大笑],2026-03-14T11:28:30.033837Z,BT_English_AEDA,50
4425,1,0.772632360458374,1,2026-02-18T12:28:46.705218Z,1,16152,3.606,1/2,uncertain_or_low_confidence,上帝为什么不买A片看呢！因为人间在做，天在看！[打哈欠][打哈欠],2026-02-18T12:28:46.705244Z,BT_English_Sim0.98,77
4425,1,0.772632360458374,1,2026-02-18T12:28:46.705218Z,1,16152,3.606,1/2,uncertain_or_low_confidence,上帝为什么……不买A片看呢！因为人间在·做，天在看！[打、哈欠][打哈欠]，,2026-02-18T12:28:46.705244Z,BT_English_AEDA,77
761,1,0.8085654377937317,1,2026-02-02T12:54:03.355123Z,1,16107,4.317,1/2,uncertain_or_low_confidence,首先，让别人去当婊子赚奶粉钱。等到小男孩长大一点，再让她送他去教堂忏悔和赎罪。那个老神父很精明。,2026-02-02T12:54:03.355140Z,BT_English_Sim0.93,30
761,1,0.8085654377937317,1,2026-02-02T12:54:03.355123Z,1,16107,4.317,1/2,uncertain_or_low_confidence,首先，让别人去……当婊子赚奶粉钱。等！到小男孩长、大一点，？再让她；送他去教堂忏悔和赎罪。那个老神父很精明。。,2026-02-02T12:54:03.355140Z,BT_English_AEDA,30
4450,1,0.7323201497395834,1,2026-02-18T12:29:58.018772Z,1,17732,4.863,2/1,uncertain_or_low_confidence,颇为有趣的是，现在愿意帮助人的天主教会，最初却是最无情地搜刮民脂民膏的。当时为反抗天主教会过度世俗化和腐败而创立的新教，现在却占据了天主教会昔日所处的地位。历史确实是螺旋式上升的。,2026-02-18T12:29:58.018791Z,BT_English_Sim0.97,94
4450,1,0.7323201497395834,1,2026-02-18T12:29:58.018772Z,1,17732,4.863,2/1,uncertain_or_low_confidence,·……颇。为有趣的是，现？在愿意帮助人的天主教会，最初却是最无情地搜刮民脂民膏的。当时为反抗天主教会过度世俗化和腐？败而创……立的新教，现。在。却占据了天主教会昔日所处的地位；。历史确实；。是螺旋式上升的。,2026-02-18T12:29:58.018791Z,BT_English_AEDA,94
3146,1,0.824597160021464,1,2026-02-15T12:10:37.758054Z,1,19070,30.659,3/0,consistent_hate_high_conf,孩子的死是上帝的恩典？！因为不花一分钱，全中国都知道了？！感谢上帝给你做了这么大一个宣传？！你还能说出更无耻的话吗？ //@十一�: 关注！哦，孩子... //@水水西: 超级恶心！ //@南溪谷: 极其恶心！ //@倩-LOH: 真是恶心！ //@肉唐僧: 真是恶心！,2026-03-05T22:44:03.258336Z,BT_English_Sim0.97,60
3146,1,0.824597160021464,1,2026-02-15T12:10:37.758054Z,1,19070,30.659,3/0,consistent_hate_high_conf,孩子的；死。是上帝的恩典？！因为不花一！分钱，全中国都知！道了？！感谢……上帝给你做了这么大一个宣传？！你，还能说；出更无耻的话吗？ //@十一�，: 关注！哦，孩。子... ！//@水水西:、 超，级恶心！ //@南溪谷: 极其恶心！…… //@倩-LOH: 真是恶心！…… //@肉唐僧: 真是恶心！,2026-03-05T22:44:03.258336Z,BT_English_AEDA,60
5387,1,0.809977392355601,1,2026-02-26T02:02:54.412906Z,1,15183,8.341,2/1,uncertain_or_low_confidence,#全球快照# 梵蒂冈的游客，身后有两名身穿黑袍的神父。梵蒂冈的神父近年来发生了不少丑闻；时代真的变了。,2026-02-26T02:02:54.412928Z,BT_English_Sim0.93,48
5387,1,0.809977392355601,1,2026-02-26T02:02:54.412906Z,1,15183,8.341,2/1,uncertain_or_low_confidence,#全球快？照# 梵蒂冈的游客……，身后有两名身穿黑袍的神父。梵蒂冈的神父？近年来发·生了不少丑闻；·时代真的变了，。,2026-02-26T02:02:54.412928Z,BT_English_AEDA,48
478,1,0.7874031861623129,1,2026-02-02T12:01:25.655313Z,1,17122,3.934,1/2,uncertain_or_low_confidence,就美国佬那些混蛋的狗屎新教，不如把太平天国美国化，然后反向传播。,2026-02-02T12:01:25.655332Z,BT_English_Sim0.9,45
478,1,0.7874031861623129,1,2026-02-02T12:01:25.655313Z,1,17122,3.934,1/2,uncertain_or_low_confidence,就美国佬……那些混蛋的狗屎新教，不如把太平天国美国化，然后·反向·传播。、,2026-02-02T12:01:25.655332Z,BT_English_AEDA,45
401,1,0.8242868185043335,1,2026-02-02T11:55:51.361742Z,1,16201,6.634,1/2,uncertain_or_low_confidence,上帝的吐？挺圆的。,2026-02-02T11:55:51.361756Z,BT_English_Sim0.95,7
401,1,0.8242868185043335,1,2026-02-02T11:55:51.361742Z,1,16201,6.634,1/2,uncertain_or_low_confidence,上帝的吐？挺圆的！。,2026-02-02T11:55:51.361756Z,BT_English_AEDA,7
5847,1,0.6697285970052084,1,2026-03-05T17:47:15.369614Z,1,18175,8.965,2/1,uncertain_or_low_confidence,基督教、天主教、伊斯兰教有没有供奉升官发财的？其实佛教也没有。借着信仰搞乱中国人的思想，是某些人的真正目的。你相信整天上网、频繁参与社会活动的法师是真正信佛的吗？,2026-03-05T17:47:15.369635Z,BT_English_Sim0.96,82
5847,1,0.6697285970052084,1,2026-03-05T17:47:15.369614Z,1,18175,8.965,2/1,uncertain_or_low_confidence,基督……！教、天主教、伊斯……兰教有没有！供奉升官发财的？·其实佛教也没有。借着信仰搞乱！中国人的思想，是某。些人的真正目的。你相信整天上网、频？繁参与社会活动的法师是真正信佛的吗？,2026-03-05T17:47:15.369635Z,BT_English_AEDA,82
6154,1,0.6897939840952555,1,2026-03-14T10:33:00.655220Z,1,16259,5.958,1/2,uncertain_or_low_confidence,是的，有，但当人们对教会骂骂咧咧时，他们通常认为修女是受害者（啊。,2026-03-14T10:33:00.655278Z,BT_English_Sim0.92,89
6154,1,0.6897939840952555,1,2026-03-14T10:33:00.655220Z,1,16259,5.958,1/2,uncertain_or_low_confidence,是的，……有、，但当人们对教会骂骂咧咧时，他们通常认为·修女是受害者（啊。·,2026-03-14T10:33:00.655278Z,BT_English_AEDA,89
7368,1,0.8561871647834778,1,2026-03-19T12:47:14.397721Z,1,16104,5.34,2/1,uncertain_or_low_confidence,如果有一天一个基督徒试图在争论中胜过你，你可能就得再去找到一位伊玛目了。,2026-03-19T12:47:14.397742Z,BT_English_Sim0.8,90
7368,1,0.8561871647834778,1,2026-03-19T12:47:14.397721Z,1,16104,5.34,2/1,uncertain_or_low_confidence,如果，有一天一个基督徒试图在争论中胜过你，你可能就！得？再去找到，一位伊玛目了。,2026-03-19T12:47:14.397742Z,BT_English_AEDA,90
5709,1,0.7330580552419027,1,2026-02-28T05:39:36.407676Z,1,17482,3.24,2/1,uncertain_or_low_confidence,修女笑话本质上是纯粹炫耀压抑的笑话。,2026-02-28T05:39:36.407701Z,BT_English_Sim0.97,64
5709,1,0.7330580552419027,1,2026-02-28T05:39:36.407676Z,1,17482,3.24,2/1,uncertain_or_low_confidence,修女笑话本质上是纯粹炫耀、压抑的笑话。,2026-02-28T05:39:36.407701Z,BT_English_AEDA,64
1215,1,0.6627129713694254,1,2026-02-05T14:08:22.924130Z,1,15486,3.033,2/1,uncertain_or_low_confidence,这不就是基督教吗？这有什么好奇怪的？邪教都出来了，那是什么样的心态啊！,2026-02-05T14:08:22.924151Z,BT_English_Sim0.95,49
1215,1,0.6627129713694254,1,2026-02-05T14:08:22.924130Z,1,15486,3.033,2/1,uncertain_or_low_confidence,这不就是基督？教吗？这有什么好奇怪的？邪教都出来了，、那是什么样的心态啊！，,2026-02-05T14:08:22.924151Z,BT_English_AEDA,49
7204,1,0.6139781475067139,1,2026-03-19T12:30:48.592950Z,1,18152,6.379,1/2,uncertain_or_low_confidence,正常来说，《命运》中教会的许多运作，如果放到现实中，任何基督教教会都会认为它们是邪教。,2026-03-19T12:30:48.592971Z,BT_English_Sim0.83,70
7204,1,0.6139781475067139,1,2026-03-19T12:30:48.592950Z,1,18152,6.379,1/2,uncertain_or_low_confidence,正常来说，！《命运》中教；会的许多运作，·如果放到现实；中，任何基督教教会都会认、为、它们是邪教。,2026-03-19T12:30:48.592971Z,BT_English_AEDA,70
4282,1,0.789060632387797,1,2026-02-18T11:09:01.606624Z,1,17707,4.609,1/2,uncertain_or_low_confidence,这绝对是异端。东正教和天主教，这两者，几百年前就互相革除教籍，指责对方是异端。更不用说洪秀全的拜上帝会了。,2026-02-18T11:09:01.606642Z,BT_English_Sim0.92,29
4282,1,0.789060632387797,1,2026-02-18T11:09:01.606624Z,1,17707,4.609,1/2,uncertain_or_low_confidence,这绝，对是异端。东正教和天主教，这两！者，几百年前就互相革除。教籍，指责对方是异端。更不用说·洪秀全的拜。上帝会了。,2026-02-18T11:09:01.606642Z,BT_English_AEDA,29
2548,1,0.7618923385938009,1,2026-02-13T13:20:15.445592Z,1,16144,8.868,1/2,uncertain_or_low_confidence,我操，连上帝看了都会哭。阿白，你气场好强，分享一下。@老白，//@全世界都震惊了：连地球都哭了。,2026-02-13T13:20:15.445611Z,BT_English_Sim0.93,59
2548,1,0.7618923385938009,1,2026-02-13T13:20:15.445592Z,1,16144,8.868,1/2,uncertain_or_low_confidence,我操，连，上帝看了都会哭。阿白，你气场好·强，分享·、一下。@老白，·//@全世界都震惊了：连地球都哭了。,2026-02-13T13:20:15.445611Z,BT_English_AEDA,59
