annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,augment_method,group_id
2969,1,0.4280590812365214,1,2026-02-15T01:58:31.126255Z,1,20748,9.026,3/3,uncertain_or_low_confidence,学校の門前！。での聖書配布に？苦情？ | もーち...ゃんの部屋 << ？育児放棄の...母娘！·への·対処法は？ ！| メイン 。| 貧困万歳！ >> 。13:15、もーちゃん、希望の光 13:15、スポン...サーリンク、 ...- url:http://shal·omochan·.jug？em.jp/trackback/1599。,2026-02-15T01:58:31.126286Z,GT_en_AEDA,0
3876,1,0.456434150536855,1,2026-02-18T03:54:24.660295Z,1,21704,14.305,3/3,uncertain_or_low_confidence,聖書に記されたイエスの物語は、結局のところ、理解できない人に何かを教えるのは非常に難しいということに尽きる。奇跡は確かに並外れた出来事であり、物理的なものなので理解できるが、正直なところ、そこから真の霊的な理解を得ることはできない。私は幸運にも奇跡を理解できるし、そのために選ばれたのだ。,2026-02-18T03:54:24.660322Z,GT_en,4
3876,1,0.456434150536855,1,2026-02-18T03:54:24.660295Z,1,21704,14.305,3/3,uncertain_or_low_confidence,聖書に記されたイエスの物語は、結局、。の！とこ！ろ、理解できない人に何かを教え、るのは非常に難しいという。ことに尽きる。奇跡は確かに並外れた出来？事であ！り、物理的なものなので理解できる·、が、正直、！なと...ころ、そ？こから真の霊的な理解を得。·ることはできない。私は幸運にも奇跡を？！理解で、きるし、そのために！選ばれたのだ。,2026-02-18T03:54:24.660322Z,GT_en_AEDA,4
1359,1,0.5648312071959177,1,2026-02-08T07:27:42.545628Z,1,21623,183.259,2/4,uncertain_or_low_confidence,自分の子供を顧みないことを何とも思わない母親、山上さんは、私には母親の姿をした殺人マシーンのように見えたに違いない。統一教会と萩生田隆一を地獄に送れるのは私たちだけだ！高一を地獄に送れ！萩生田、小泉、竹中を粉砕せよ！,2026-02-08T07:27:42.545639Z,GT_en,8
1359,1,0.5648312071959177,1,2026-02-08T07:27:42.545628Z,1,21623,183.259,2/4,uncertain_or_low_confidence,自分の子·供を顧！みないことを何とも思わない母親、山上さんは、...·私には。母！親の姿をした殺人マシーンのように見えた！に違いない。統一教会と萩生田隆一を地獄に！送れる...！の......は私た？ちだけだ！高？一を地獄に送れ！萩生田、小泉、竹中を粉砕せ·よ！,2026-02-08T07:27:42.545639Z,GT_en_AEDA,8
1833,1,0.4284685750802358,1,2026-02-11T14:09:05.969989Z,1,19225,15.431,2/4,uncertain_or_low_confidence,>>18 私は特に気にしませんが、キリスト教徒の目的は悪霊セイウン・コージを倒すことではありません。また、そうすることで神の栄光が明らかにされることもありません。何を言っているのですか？こんなにたくさんのスレッドを作った責任を取ってください。,2026-02-11T14:09:05.970008Z,GT_en,2
1833,1,0.4284685750802358,1,2026-02-11T14:09:05.969989Z,1,19225,15.431,2/4,uncertain_or_low_confidence,...>>18 私は特に気にしませんが、キリスト教...徒の目的、は悪霊セイウン・コージ·を倒す！·ことでは！ありません。また、そうする...ことで神の栄光が明らかにされ...ることもありま、。せ、ん。何を言っ！ているので？！すか？？こんなにたくさんのスレッドを作った責、任を取ってください。,2026-02-11T14:09:05.970008Z,GT_en_AEDA,2
3833,1,0.4280716677506764,1,2026-02-18T03:43:58.428579Z,1,19234,3.63,2/4,uncertain_or_low_confidence,彼は表面的にはごく普通の聖人のように見えるかもしれないが、キリスト教会にはそういう暗い側面があるのだ。,2026-02-18T03:43:58.428596Z,GT_en,10
3833,1,0.4280716677506764,1,2026-02-18T03:43:58.428579Z,1,19234,3.63,2/4,uncertain_or_low_confidence,彼は表面的にはごく普通の聖人のように見えるかもしれな？いが、キリス、ト教会に...はそうい。う暗。·い側面があるのだ。,2026-02-18T03:43:58.428596Z,GT_en_AEDA,10
6839,1,0.4588599304358164,1,2026-03-18T15:19:36.356422Z,1,19880,22.107,1/5,uncertain_or_low_confidence,イエスの存在の証明は、彼をメシアとして信じる者にとってのみ意味を持つ。しかし、キリスト教世界（異端を除く）では、彼の存在を証明することは不可能だと考えられている。したがって、「イエスは存在しなかった」。非キリスト教徒がこれ以上言うことは何もない。これほど単純なことを理解できない人が、一体何を「議論」できるというのだろうか？できないはずだ。,2026-03-18T15:19:36.356451Z,GT_en,18
6839,1,0.4588599304358164,1,2026-03-18T15:19:36.356422Z,1,19880,22.107,1/5,uncertain_or_low_confidence,イエスの存在の証·明は、彼をメシアとして信じる者にとってのみ意味を持つ。しかし、キリスト教世界（異端。！を除く）では、彼の存在を証！明することは不可能だ？？と考·えられている。...したがって、「イエスは存在しなかった」。非キリスト教徒がこ？れ以上言うこ·とは何もない。これほど単純。なことを理？解でき？ない人が、一体何を「議論」、できるというのだろうか·？でき。ないは。ずだ。,2026-03-18T15:19:36.356451Z,GT_en_AEDA,18
6784,1,0.5795599122842153,1,2026-03-18T15:09:32.243814Z,1,20988,39.704,4/2,uncertain_or_low_confidence,天に選ばれていないならクリスチャンではない、つまり皆馬鹿で愚か者だ。なぜ集団の中にこんなに狂人が多いのか？ 人間として生まれることは自分で選ぶが、もっと大きな力が働いている。洗礼を受けて聖書を知っているからといって、なぜ自分がその力を得て救いに近づいたと勘違いするのか？ 預言者やイエスのレベルに達していない限り、お前ら馬鹿はそれを理解する必要がある。愚か者め。,2026-03-18T15:09:32.243831Z,GT_en,3
6784,1,0.5795599122842153,1,2026-03-18T15:09:32.243814Z,1,20988,39.704,4/2,uncertain_or_low_confidence,天に選ばれていないなら、クリスチ...ャンではない、つまり皆馬鹿...で愚か者。だ。なぜ集、団の中にこんなに狂！人が多いのか？ 人間として生まれることは自分で選ぶが、もっと大き！な力が働いている。洗礼を受け？て聖書を知っ。ている！からとい·っ·て、なぜ自！分？がその、力を得て救、いに近づいたと勘違いするのか？ 預言者やイエスのレ。ベルに達していない限り、お·前·ら馬鹿はそれ...を理解す·る·必要がある。愚か者め。,2026-03-18T15:09:32.243831Z,GT_en_AEDA,3
3806,1,0.2238493263721466,1,2026-02-18T03:40:15.993057Z,1,20873,3.552,3/3,uncertain_or_low_confidence,もちろん、ツボが極めて腐敗した金儲け主義の汚いカルトであることは言うまでもなく、個人的には閉鎖して今後の活動をすべて禁止すべきだと思う（笑）。ヤマガミによる暗殺は論外だが、どうやらヤマガミの母親の叔父は弁護士で、ツボから寄付金を取り戻した後も全く反省せず、恥知らずにも返還した金額を再び寄付し、振り出しに戻してしまったらしい。宗教団体への寄付額に制限を設けることは必要だが、これほど無知で道徳観が崩壊している人に対して、それで本当に十分なのだろうか…？もちろん、教義や本質が金儲け主義で根底から腐っているカルトを閉鎖することに異論も躊躇もありません。しかし、認知症と診断された高齢女性につけ込んだり、脅迫、強制、監禁、生命の危険にさらすなど、カルトによる様々な犯罪行為が原因であれば話は別です。そうでない場合は、個人が宗教団体に寄付できる金額を制限したり、家族の財産を無断で使用・処分することを制限したりといった対策を検討する必要があります。しかし、根本的な原因は、山上さんの愚かな母親が自分の欲望と精神的な満足だけを追求し、浪費に走っていることです。彼女がそれに気づき、反省し、カルトを脱退して将来的に自己改善することを強く決意しない限り、彼女の権利を大幅に制限することは避けられず、必要となるでしょう。彼女が同意してくれれば良いのですが、おそらく強く拒否するでしょう。その場合、たとえ家族や親族が後見制度を申請したとしても… 医療、司法、行政上の証明書が不可欠だが、たとえ強制的に没収されて拘束されたとしても、医療機関による証明書を発行してもらえるだろうか？ 壺の件のようなカルトであれば対処可能かもしれないが、彼らは名前を変え、トンネルやダミー口座を使った資金洗浄の抜け穴がたくさんある。資産をどの程度凍結し、使用や金額を大幅に制限すべきだろうか？ 証明書の発行責任者は誰で、後見人に任命された場合は誰が管理するのだろうか？ 例外を設けると多くの問題が生じるように思える。カルトに限らず、他の浪費、ギャンブル、巨額の投資損失にも適用できるかもしれない。壺の件については、強化改正された反社会活動防止法の下で反社会組織に指定されれば、反社会組織への資金の流れを止めやすくなるだろう。,2026-02-18T03:40:15.993084Z,GT_en,5
3806,1,0.2238493263721466,1,2026-02-18T03:40:15.993057Z,1,20873,3.552,3/3,uncertain_or_low_confidence,もちろん、ツ...ボが極めて腐敗した金儲け主義の汚！いカルトであることは言うまでもなく、個人！的！には閉、鎖して今後の活動をすべて禁？。止すべきだと思、う（笑）？。ヤマガミ...による暗殺は論外だが、·どうやらヤマガミの母親の叔父は弁護士で、ツボから。寄付金を·取り戻した後も全く反省せず、恥知、らずにも返還した金額を再び寄付し！、振り出しに戻してしまったらしい。宗教団、体への寄付額に制·...限を、設ける！ことは！必要だが、これほど無知で道徳観が崩壊している人に対！して、それで、本当に十分なのだろうか…？もちろ·ん、教義や本質が金儲け主義！で根底から腐？っ、て...いる？カルトを閉鎖することに異論も躊躇もあ。りません。しかし、認知症と診...断された高齢女性につけ込んだり、·脅迫、強制、監禁、生命の危険にさ？らすなど、カルトによる様々な、犯罪行為が原因であれば話は別で。す。そうでない場合は、個人が宗教団体に寄付で·きる金！額を制限した！り、家族の。財·...産を無断で使用・処分することを制限した。りといった対策を？検討す？る必要があり、ます。しか、し、根本的な原因は、山...上？？さんの愚かな母親が自分の欲望と精神的な満足だけを追求し·、浪費に走っている！こ。とで！。す。彼女がそ·れに気。づき、反省し、カルト？を脱退？して将来的に自己改善することを強く決意し·ない限り、彼女の権利を大！幅に制、限することは避けられず、必要。となるでしょう。彼女が同？意し·てくれれば！良いので！すが。、おそらく強く拒否するでしょう。その場合、たとえ家！族や親族...が後見制度を申請したとしても…！ 医療、司法、行政上の証·明書が不、可欠だが、た...、とえ強制的に！...没？収されて拘束され...たと。しても、医療機。関による証明書を発行してもらえるだろう......か？ 壺の件の·ようなカルトであれば！対処可能。かもしれないが、彼らは名前を変え、トンネルやダミー口座を使っ！た資金洗、浄の抜け穴がたくさんある。資産をどの程度凍。結し、！使用や金額、。を大幅に。制限すべきだろ...う·か...？ 証明書の発行責任者...は誰で、後見人に任命された...場合は誰が管理するのだろうか？· 例外を設けると多くの問題が生じるように...？思える。カルトに限らず、他の？浪費、ギャンブル、巨、額の投資損失に、も、...。適、用·できるかもしれない。壺の件について·は、強化改正された反社会活動防？？止法の下で反社会組織に指定されれば、反...社会組織！への資金の流れを止めやす？く！なるだろう。,2026-02-18T03:40:15.993084Z,GT_en_AEDA,5
1117,1,0.4144437412420909,1,2026-02-03T03:16:49.016398Z,1,23105,9.485,2/4,uncertain_or_low_confidence,キリスト教の指導者の中には、実際には神を信じない唯物論者だと言う人もいますが、彼らもまた、非信者や無神論者よりも多くの祝福や恩恵を受けたいと願う弱い人間であり、死後天国に行きたい、死後意識が何も残らないことを望まないのです。彼らは聖書の内容を文字通りに信じているわけではなく（一般の人々がそれを容易に信じることは不可能です）、神に少しでも認められたいという願望から組織を運営しています。彼らは原罪について語りますが、自分自身の罪には非常に寛容です。十字架を通して罪が簡単に赦されることは、罪を世界に広めるだけです。もちろん、自分の罪を真剣に考え、より清らかな生活を送ろうと努力する人もいますが、そのような人々は、自分の仲間がそれほど堕落しているとは信じていないため、さらに悪いのです。キリスト教の歴史は失敗の連続であり、たとえ日本人の中で少数派になるだけであっても、人々が真に信じていない宗教を強制的に広めようとしたこと自体が最初から間違いだった。罪とは、自分自身や他者を救えないことだ。イスラエルとガザの戦争の最中に誰かが「神はろくでなしだ。私たちが不幸なのはお前のせいだ」と言い、神が怒ってその人を罰したとしたら、そのような狭量な神には人類を裁く権利はなく、人類こそが神を追い出すべきなのだ。,2026-02-03T03:16:49.016410Z,GT_en,19
1117,1,0.4144437412420909,1,2026-02-03T03:16:49.016398Z,1,23105,9.485,2/4,uncertain_or_low_confidence,キリスト教の指導...者の中には、実際には神を信じない唯物論者だと言う·人もいま·すが、彼ら·もまた、非信者や無神論者よりも多くの！祝福や恩恵を·受け！たいと願う弱い人間であ！り？、死後天国に行き、！た？い、死後意識が何も残らないこと·を望！まな？いのです·。彼らは聖書の内容を文字通りに信じているわけではなく（一般の人々がそれを容易に信じることは不可能です）、神に少しで、も認め、られたいという願！望から組、織を運営！していま。す。彼らは原罪？に！ついて？。語？？りますが、自分自身、の罪に？は非常に寛...容です。十！字架を通！して罪が簡単に赦さ...れる。ことは、罪を世界に広めるだけです。もちろん、自分の罪を真剣に考え、より清らかな生活を送ろう、と努力する人もいますが、そのような人々は、自分の仲間がそれほど、堕落してい？るとは信じ？ていないため、さらに悪いのです。キリスト教の、歴史は失敗の連続！であり、たとえ日本、人の中で少数派になるだ？·けであっ...ても、人々が真に。信じてい、？ない宗教を強制的、に広め...ようと！したこと！自体が最初か！ら間違。いだっ、た。罪とは、自分自身や他者...を救えないことだ。？イ。スラエルとガザの戦！争の最中に誰かが「神はろくでなしだ。私たちが不、幸なのはお？前のせいだ」と言い、神が怒ってそ...の人を罰したとしたら、そのような狭量な神に·は...人類、、を裁く権利は·なく、人類こそ·が神？を追い出すべきなのだ。,2026-02-03T03:16:49.016410Z,GT_en_AEDA,19
1029,1,0.4667924741903941,1,2026-02-03T01:49:11.263241Z,1,21045,12.86,2/4,uncertain_or_low_confidence,>>1 統一教会に入信して良いことは何もなかっただけでなく、長男は自殺し、次男は殺人犯になり、長女も変人なので、悪いことばかりだ。統一教会は滅ぼされるべきだ。愚かな左翼は「山神を批判する者は誰でもバカだ！」と言って、自分たちにとって都合の悪い者を統一教会員とレッテルを貼って山神を守ろうとしているが、まともな人間なら「テロリストの山神には死刑を、統一教会は滅ぼされるべきだ」と考えるだろう。,2026-03-28T10:47:58.641658Z,GT_en,16
1029,1,0.4667924741903941,1,2026-02-03T01:49:11.263241Z,1,21045,12.86,2/4,uncertain_or_low_confidence,>>1 統一教！会に入信して良いことは何もなかっただけでなく、長男は自殺し、次男は殺人犯になり·、·長女も変人なので、悪いことばかりだ。統一教会？は滅ぼされる？べきだ。愚か...な左翼は「山神を批判する者は誰！·でもバカ！だ！」と言·って、...自分たち...にとって都合の、悪い者を統一...教会員とレッテルを貼って山神を守ろうと！し？。ているが、まともな人間なら「テロリ、ストの山神には、死刑を、統一教会は滅ぼされるべきだ」と考えるだろう。...,2026-03-28T10:47:58.641658Z,GT_en_AEDA,16
6721,1,0.4568603336811065,1,2026-03-18T14:57:44.886833Z,1,19709,53.912,1/5,uncertain_or_low_confidence,神の国の働き人 | キリスト、私ではない III (東方からのメッセージ II) ホーム > ブログ > 神の国の働き人 すべての信者をこの世の腐敗したバビロニア体制に仕えるプロレタリアートと奴隷に変えてしまうという誤ったプロテスタントのイデオロギーから、愛する御子キリストの支配へと脱出する PR 死者の埋葬は死者に任せよ ― 肉欲と弱者の救済を口実に、この世を公然と教会に持ち込むプロテスタントの偽牧師たち ―,2026-03-18T14:57:44.886846Z,GT_en,14
6721,1,0.4568603336811065,1,2026-03-18T14:57:44.886833Z,1,19709,53.912,1/5,uncertain_or_low_confidence,神の国の働き人 | キリ、。スト、私ではな？い III (東方からのメッセージ II) ホ·ーム > ブログ > ...神の国、の働き人 す！·べての信者をこ、の世の腐敗したバビロニア体制に仕えるプロレタ·リアートと奴隷に·変えて！しまうという誤...ったプロテスタン！ト！のイデオロギーから、、愛する、御子キリストの支配へと脱出·する PR 死·者の埋葬は死者。に任せよ ― 、肉欲と弱者の救済を口実に、この世を公然と教会に持？ち込むプロテスタント·の偽牧師た？ち ―,2026-03-18T14:57:44.886846Z,GT_en_AEDA,14
8342,1,0.5003779232501984,1,2026-03-25T11:12:28.932630Z,1,20648,18.916,3/3,uncertain_or_low_confidence,死後の世界の精霊たちは、自分たちのためにも私を我慢してくれている。私たちのような生きている人間は社会の最底辺にいる。まるで汚水が流れる川で魚を奪い合うようなものだ。この下界では、カトリック教徒で洗礼を受けたというだけで、怒りっぽい子供のように差別的な態度をとる、失業して引きこもりの負け犬どもが、私を笑わせることはない。もううんざりだ。,2026-03-25T11:12:28.932649Z,GT_en,12
8342,1,0.5003779232501984,1,2026-03-25T11:12:28.932630Z,1,20648,18.916,3/3,uncertain_or_low_confidence,死後の世界！の精霊たちは、自分たちのためにも私...を我慢してくれている。私たちのような生·きて。！いる人間は社会の最底辺？にいる。まるで·...？汚水が流、れる川で魚を奪い合うようなものだ。こ。の下界では、カト...リック教徒で洗礼を受けたとい·うだ？けで、怒？りっぽい子、供のように差...別的な態度をとる、失業して引？きこ！もりの負！け犬どもが、私を笑わせることはない。もううんざりだ。,2026-03-25T11:12:28.932649Z,GT_en_AEDA,12
4508,1,0.4313873549302419,1,2026-02-19T01:56:24.152524Z,1,22258,2.031,1/5,uncertain_or_low_confidence,キリスト教の崩壊聖書。 。,2026-02-19T01:56:24.152551Z,GT_ko,1
4508,1,0.4313873549302419,1,2026-02-19T01:56:24.152524Z,1,22258,2.031,1/5,uncertain_or_low_confidence,キリスト教の崩壊聖書！。 。,2026-02-19T01:56:24.152551Z,GT_ko_AEDA,1
4954,1,0.4915478726228078,1,2026-02-23T14:10:06.845594Z,1,20397,5.969,1/5,uncertain_or_low_confidence,もともと聖書の神が悪魔。冗談を除いてそれが事実なので、人をいじめた者だけ富を祝い、褒められる世界になった。,2026-02-23T14:10:06.845613Z,GT_ko,9
4954,1,0.4915478726228078,1,2026-02-23T14:10:06.845594Z,1,20397,5.969,1/5,uncertain_or_low_confidence,·も·と·もと聖書の神が悪魔。冗談を除いてそれが事実なので、人をい！じめた者だけ、富を祝い、褒めら...れる世界になった。。,2026-02-23T14:10:06.845613Z,GT_ko_AEDA,9
8346,1,0.5826561351617178,1,2026-03-25T11:12:36.898481Z,1,22749,3.041,1/5,uncertain_or_low_confidence,>>112の在日統一教会自然信者はいつ自殺する,2026-03-25T11:12:36.898502Z,GT_ko,13
8346,1,0.5826561351617178,1,2026-03-25T11:12:36.898481Z,1,22749,3.041,1/5,uncertain_or_low_confidence,>>112の在日統一教会·自然信者はいつ自·、殺する,2026-03-25T11:12:36.898502Z,GT_ko_AEDA,13
4644,1,0.3704650998115539,1,2026-02-19T03:19:12.171278Z,1,19233,2.611,2/4,uncertain_or_low_confidence,統一教会は単なる宗教団体ではなくカルト集団なので、オウム真理教のようです。日本の昔の宗派とは違います。,2026-02-19T03:19:12.171300Z,GT_ko,11
4644,1,0.3704650998115539,1,2026-02-19T03:19:12.171278Z,1,19233,2.611,2/4,uncertain_or_low_confidence,統一教会は単な·る宗教団体。ではなくカ·ル？ト集団なので、オウム？真理教のようで！す。日本の昔の宗派と·は違います。,2026-02-19T03:19:12.171300Z,GT_ko_AEDA,11
3876,1,0.456434150536855,1,2026-02-18T03:54:24.660295Z,1,21704,14.305,3/3,uncertain_or_low_confidence,聖書のイエスのエピソード結局、すべてが理解できない奴に何かを教える。それはすげ苦労というそんな話だ。まあ奇跡だけは普通ではない。,2026-02-18T03:54:24.660322Z,GT_ko,4
3876,1,0.456434150536855,1,2026-02-18T03:54:24.660295Z,1,21704,14.305,3/3,uncertain_or_low_confidence,聖書のイエスの。エ？。ピソ？ード·結局、すべてが理解できない奴に何かを教える。そ·れはすげ苦労というそんな話だ！。まあ奇跡だけは普通ではない。,2026-02-18T03:54:24.660322Z,GT_ko_AEDA,4
1833,1,0.4284685750802358,1,2026-02-11T14:09:05.969989Z,1,19225,15.431,2/4,uncertain_or_low_confidence,>>18 どうしてもいいですが、キリスト者の目的は邪悪な悪霊の雲の挙事を撃破することではありません。また、神様の栄光が現れるわけでもありません。何を言っていますか？,2026-02-11T14:09:05.970008Z,GT_ko,2
1833,1,0.4284685750802358,1,2026-02-11T14:09:05.969989Z,1,19225,15.431,2/4,uncertain_or_low_confidence,>>1...8 どうしてもいいですが、キリスト者の目的は邪悪な悪霊の雲！の挙事を撃破することで？はありません。！また、神様·の栄光が現·れるわけでもありません。何を言ってい、·ますか？,2026-02-11T14:09:05.970008Z,GT_ko_AEDA,2
3833,1,0.4280716677506764,1,2026-02-18T03:43:58.428579Z,1,19234,3.63,2/4,uncertain_or_low_confidence,前面は普通の大人だが、キリスト教会にはそのような裏面がある。,2026-02-18T03:43:58.428596Z,GT_ko,10
3833,1,0.4280716677506764,1,2026-02-18T03:43:58.428579Z,1,19234,3.63,2/4,uncertain_or_low_confidence,前面は普通の大人だが、キリスト教会には！そのような裏面があ！る？。,2026-02-18T03:43:58.428596Z,GT_ko_AEDA,10
2969,1,0.4280590812365214,1,2026-02-15T01:58:31.126255Z,1,20748,9.026,3/3,uncertain_or_low_confidence,校門の前で聖書の配布に請求？ |モちゃんの部屋 << また続くネグレクト親娘への治療法は？ |メイン|ビンボ万歳！ >> at 13:15、Mo Chan、希望の光at 13:15、スポンサードリンク、 - url：http://shalomochan.jugem.jp/trackback/1599,2026-02-15T01:58:31.126286Z,GT_ko,0
2969,1,0.4280590812365214,1,2026-02-15T01:58:31.126255Z,1,20748,9.026,3/3,uncertain_or_low_confidence,校門？の？前で聖書の。！。配布に請求？ |モちゃんの部屋 <、< また続くネグレクト親娘へ？の...治療法は？ |メ。イン|ビンボ万歳！ >> at 13:15、M？o C。han、希望の光at 13:15、スポンサー？ドリンク、 -。 ur？l：http://sh！alomochan.jugem.jp/tr。ackback.../？159。9,2026-02-15T01:58:31.126286Z,GT_ko_AEDA,0
1359,1,0.5648312071959177,1,2026-02-08T07:27:42.545628Z,1,21623,183.259,2/4,uncertain_or_low_confidence,子どもの子育て放棄をごみとも思わない山上母親は、まさに母の姿をしたキラーマシンに映ったのだろう統一教会と萩田龍一を地獄に送れるのは私たちしかない！ ！高志を地獄に！萩古田小泉竹中を叩いて捕まえろ！ ！,2026-02-08T07:27:42.545639Z,GT_ko,8
1359,1,0.5648312071959177,1,2026-02-08T07:27:42.545628Z,1,21623,183.259,2/4,uncertain_or_low_confidence,子どもの子育。て放棄をご。...みとも思わない山上母親は、ま·さに母の姿をした！キラーマシンに·映ったのだろう統一教会、と萩！、田龍一を地·獄に送れるのは私たちしか。ない·！ ！高志を地獄に！萩古田小泉竹中を叩いて捕。まえろ！ ！,2026-02-08T07:27:42.545639Z,GT_ko_AEDA,8
4565,1,0.552138070265452,1,2026-02-19T03:09:12.486868Z,1,21409,28.018,1/5,uncertain_or_low_confidence,>すべてのクリスチャンは、最終的に「異邦人をどのように歓迎したのか」>によって審判されるというカトリック信仰を再び強調した。先住民をすべて殺したアメリカのクリスチャンは、すべて地獄に行くのではないでしょうか、教皇,2026-02-19T03:09:12.486890Z,GT_ko,17
4565,1,0.552138070265452,1,2026-02-19T03:09:12.486868Z,1,21409,28.018,1/5,uncertain_or_low_confidence,>すべてのクリスチ。ャンは、最終的に「異邦人をどのよう。に。歓迎したのか」>によって審判。される！というカトリック信仰？を再。び強調した。先住民をすべて殺した。アメリカのク？リス...チ。ャン？は、！すべて地獄に行くのではないで。しょうか、教皇,2026-02-19T03:09:12.486890Z,GT_ko_AEDA,17
