Text,True_Hate,Pred_Hate,Error_Type
ユダヤ人·に勝て。なかった ?キリ。...スト教の教会にアメリカが原爆を落とした,0,1,误报(FP)
伝道師は病院に行くのが怖かった...私も何年も行ってない...,1,0,漏报(FN)
...伝道師は病院に行くのが怖かった...私、も何年も行...ってない......,1,0,漏报(FN)
福音伝道は病院に行··くのを怖が、りました・・私も数年行ってい...ません・・·,1,0,漏报(FN)
伝道に対する中傷を見かけたら、介入します <m(__)m>それ以外には関与しません——<m(__)m>,1,0,漏报(FN)
>>829 「書いてあった」だけで鵜呑みにするのかよ。w 聖書の編纂と写本の過程で誤が全く無かったとでも?w こんな調子だと、列王記7-23の鋳物の海の記述を見て「円周率は3ちょうどだ!」とか思い込むんだろうな。w (スレ主はこの,0,1,误报(FP)
829 単に「書かれている」からって、丸ごと鵜呑みにするつもり?笑聖書の編纂や写本過程で間違いがゼロだったと本気で思ってるの?笑この調子だと、列王記上7章23節の鋳造の海の記述を見て「円周率は正確に3だ!」って思う,0,1,误报(FP)
829 単に「書か!·れている」からっ?て、丸ごと鵜呑みにする·つ!もり?笑聖書の編纂や写本過程で間違いがゼロだったと本気で思ってるの?笑この調子だと、列王記上7章2、3節の鋳造の海の記述,0,1,误报(FP)
>>829! 「書いてあった」だ·けで鵜呑みにするのかよ。w 聖書の編纂と写?本の過程...で誤が全く無かったとでも、?w こんな?調子だと、列王記7-23の鋳物の海の記述を見て「円周率は3ちょ!うど,0,1,误报(FP)
?村上光氏の活動の危険·性:正義...の仮...面を··かぶって罪なき教会とクリスチャン!を迫害する3|脱カルト被害者救済!運·動|、私で?!!はなくキ。リスト VI(?東か。らの知ら!せ,0,1,误报(FP)
正義の仮面を被り、無実!の?教会?とキリスト教。徒を迫害する村上密氏の?活動の危険3|カ!ルト?被害者救済活動の...暴走|私ではなくキリ?ストVI(東洋か。ら。の風の便りI!II)、,0,1,误报(FP)
ーーー 0510 きなり 2025/11/03(月) 23:44:47.14 coinさんは今夜はもう来ないでしょうね。 是非質問にお答え戴きたいです。 coinさんの信仰についての見解を知りたいですね。 ↓ 『信仰』の下の『宗教』なのか? それとも 『宗教』,0,1,误报(FP)
ーーー 0510 キナリ 2025/11/03(月) 23:44:47.14 今夜はコインが来ないと思う。 質問に答えてほしい。コインの信仰観を知りたい。↓「宗教」の下に「信仰」なのか?それとも「信仰」の下に「宗教」なのか?ちなみに,0,1,误报(FP)
ーーー 0510 キナ、リ 2025·/11/03(月) 23:44?:47.!!14 今夜はコイン、が来ない·と!思う。 質問に答えて!ほしい。コ。イン...·の信仰観を知りたい。↓「宗?教」の,0,1,误报(FP)
ーーー 0510 きなり? 2025/11/03?(月) ?23:44:47....、14? coinさんは今·夜はもう来ない?でしょ、うね!。 ?是非質問にお答え戴きたいです。 coinさんの信仰に。つ。·いての見解,0,1,误报(FP)
>>581。 鍋を呟く中国共産党員=ユダ!ヤ共·産主義支持者!統一教会=反P。·C、反LG·BT、!反ユダヤ共産主義=間違·いなく究!極の正義。「鍋」を絶え。ず...,0,1,误报(FP)
>。>58。1 壺連呼中国!共!産党員?=ユダヤ共産主義支持 ...統一教会=!反ポリ!コレ、反LGBT、?反?ユダヤ共産主義=大正義確定 壺が口癖の中国共産党員が反対して!いるから、...統一,0,1,误报(FP)
キリスト教とは真のイエスの語る真理とは 死刑からの復活である いわば寿命を自分で選べる 水がワインに換わる 人間の遥かに越えた未知の偉大な力が味方 それが真のクリスチャンである それを少し聖書を学んだ 洗礼を受けた それで高見から見下ろし差別意識を持ち生きる そんな茶,1,0,漏报(FN)
キリスト教とは真実のイエスが語る真理死からの復活本質的に自らの寿命を選ぶこと水をワインに変えること人類をはるかに超えた未知なる偉大な力を味方につけることそれが真のクリスチャンだ聖書を少し勉強した洗礼を受けたそれで高みから見下ろし優越感に浸って生きるそんな茶,1,0,漏报(FN)
キリス。...·ト教とは真実...のイエスが語る真理死か...らの復活本...質的に自らの寿...!命...を選ぶこと水をワインに!変。えること人類をはるか!に超えた未知な?る偉大、な力·を味方·?につける?,1,0,漏报(FN)
キリ!スト教とは真のイエ!スの。語る真理、と。は 死刑からの復活である いわば!寿命を自分で選べる! 水がワ。インに換わる 人間の遥かに越えた未知の偉大な力が味方 それが真のクリスチャンである それを少し聖書。を学んだ 洗礼,1,0,漏报(FN)
安倍政権と蜜月の関係を築く一方で、統一教会・韓鶴子総裁が日本の幹部に下していた仰天指令 - 記事詳細|Infoseekニュース ◆<政界宗教汚染〜安倍政権と問題教団の歪な共存関係・第13回>,0,1,误报(FP)
"8月20日、宗教を口実に詐欺や違法な資金集めなどの犯罪を繰り返したとして「全能神教会」のメンバーら1,000人近くが中国警察によって拘束された。「全能神協会」とは、一体どのような団体なのだろうか――? 基本的には宗教を否定する共産主義国家・中国。この",0,1,误报(FP)
>>1 山上は直接的な手段を取ったけど山上や山上の兄ちゃんの人生奪ったって点では、安倍も人の人生奪ってるのよな 三代癒着で名称変更も通して金ももらって広報して公安に天下りさせてメディアも弾圧して。 救いの場を全部,0,1,误报(FP)
宗教に関心ある奴は 俺みたいに霊感あるとかでない 普通の一般人 変に差別意識が高い連中が多いよな マジ不思議なんだけどな まあ貴重な休みにわざわざ そんな連中に会いに行く無駄はありえんな 怒りの子が個人的に1番差別意識を持って生きてるよな しかしアイツも神父よりは,0,1,误报(FP)
>>1 メディアや政治家がやるべきことをやらずに、私利私欲を満たすためだけに権力を使い続けた結果 この事件が起こるまでは 統一教会信者を喜んで使ってたわけだしね,0,1,误报(FP)
3並 – watch@2ちゃんねる タグ: 3並 まぁ確かに税金が無駄な気もする 経済学者なのに稼げない講師なぞなんの役にも立たん 朝比奈みくるは何故不人気だったのか 【悲報】今夏の金曜ロードショー、アニメ映画ばかり... 宇多田,0,1,误报(FP)
