Text,True_Hate,Pred_Hate,Error_Type
>>3 これ誰も突っ込まないが、イエスは復活したんだから遺骨や墓があったらおかしいやん,0,1,误报(FP)
まあ 安倍晋三と統一教会に関係あったって立証されたし 自民党と統一教会もズブズブだったって立証されたね,0,1,误报(FP)
キリスト教とは真のイエスの語る真理とは 死刑からの復活である いわば寿命を自分で選べる 水がワインに換わる 人間の遥かに越えた未知の偉大な力が味方 それが真のクリスチャンである それを少し聖書を学んだ 洗礼を受けた それで高見から見下ろし差別意識を持ち生きる そんな茶,1,0,漏报(FN)
キリスト信者には愛国心がないと言う者はまちがっている。また愛国心は偏狭なる心であって、信者にふさわしからざるもの、人類愛こそキリストの心であって、特別に自分の国を愛するというがごときかんがえは、キリストの精神にそむき、信者がなしてはならない,0,1,误报(FP)
ストローマン論法 | 人生リセットボタン借金ブログ 【ストローマン論法】宇多田ヒカルのツイートでも話題になった論法 ストローマン論法とは 人が伝えるのことなので主観は入っても仕方がない? 職場でのストローマン論法の悪意 ストロ...,0,1,误报(FP)
しかしキリスト教が提示する神像は正確 無神論者だった俺が神秘体験で直知したけど神は確かに愛だった,0,1,误报(FP)
台湾の宗教って仏教とか関羽とかがメインかと思ってたけどキリストベースの統一とかも以外に多いんやな何に引かれるんやろか?謎すぎる,0,1,误报(FP)
>>580 エンドロールでモノリスみたいな感じでタローマンに進化させられた世界かもしれない,0,1,误报(FP)
助けないぞ、助けられないぞ、イエスと聖書、出口王仁三郎と日月神示。 人類補完計画、救いは妄想だった案件anan性癖が原因な妬みといじめ。。 そもそも不可能である。。 仕事しないマンJesus&Japhkiel,0,1,误报(FP)
台湾お前もかwwwwww  ボランティア選挙活動の推測 統一教会が、自前の政党(天宙和平統一家庭)や、協力関係にある保守的な候補者・政党に対して、以下のような形でボランティア支援を行っていると強く推測されます。 1. 自前の政党(天宙和,0,1,误报(FP)
肉のものと霊とのものを区別する必要性～キリスト教界に入り込むグノーシス主義的・東洋的神秘主義の危険5～|ペンテコステ運動の異端性|私ではなくキリストVII(東洋からの風の便りIV) Home > ブログ > ペンテコステ運動の異端,0,1,误报(FP)
>>113 第3回 2024年4月17日 世界宗教 誕生の条件 守川知子 現在では、旧約聖書のベースはザラツシュートラ教(英語りゾロアスター教)の 聖典アヴェスターであると判明しています。 さらに、ザラ,0,1,误报(FP)
「つなぎとめるのは」 ( 宗教 ) - 「ウソの国—詩と宗教」戸田聡ブログ - Yahoo!ブログ <「宣教の愚かさ」 「証しする偽り」> 2016/7/31(日) 午前 11:54 (ルカ1:34−37、,0,1,误报(FP)
私たちは何かが起こる、あるいは人から何か言われると直ぐリアクションしてしまいます。このリアクションとは通常自分の肉がこの世的に反応する、とっさの感情からのリアクションが多いのです。(例えば、ムッとするとか)しかしイエスは私たちのように罪の性質でこの世的に反発・反応されることはありませんから、恐ら,0,1,误报(FP)
タグ: テロとの戦争 ソマリア ファシズム 新自由主義 インドネシア キリスト教右派,0,1,误报(FP)
>>85 -87 追記 https://mao.5ch.net/...r/1679733656/857-859 繰り返すが、統一教会自民党や日本会議が作る軍は弱すぎる それもこれも三菱重工のような大企業からワイロを受け取ることで成り上がった、 汚職ズブズ,0,1,误报(FP)
大秦はわかるんだけど、当時のローマって絹や香辛料がどこから来てるのかとか、どこまで認識できてたの?,0,1,误报(FP)
ユダヤ「ユダヤ以外は全員地獄行き」 イエス「ユダヤ教徒の方が地獄行き」 隣人愛とはいったい,0,1,误报(FP)
文鮮明と米共和党の長年に渡る深いつながり(英語) 2012年9月4日 https://freepress.or...h-family-friend-dead 文鮮明の統一教会の政治的支配力の源泉は米国! ブッシュ親子を大統領に押し,0,1,误报(FP)
あれだ かの子さんも素で奇獣感あるよな タローマンは絶対に太刀打ちできない,0,1,误报(FP)
命の道と死の道―サンダー・シングの偽りの教えの構造(9)|サンダー・シングの異端性|私ではなくキリストVII(東洋からの風の便りIV) Home > ブログ > サンダー・シングの異端性 > 命の道と死の道―,0,1,误报(FP)
どんなでたらめでべらぼうな登場の仕方をするのかと思ったら普通に関係者口から出てきてビミョーな反応を受ける巨人、タローマンである https://i.imgur.com/z5RoCqc.jpeg 山口一郎に釣られる巨人、タローマンである,0,1,误报(FP)
タローマン好きのお子さんがたくさんいるのは嬉しいけど、 大きくなってタローマンのギミック(懐かし作品風に作られた新しい作品)を 理解した後でもファンを続けてくれる子供はどれくらいいるだろうか?,0,1,误报(FP)
100年前からプーチンは存在していた! 本当だった、プーチン不滅説 - TOCANA 聖書予言「イランがイスラエルを攻撃、しかし...」,0,1,误报(FP)
「イナリ(稲荷)神社がじつは「イエスキリスト神社」であったこと、日本神道とユダヤ教は同祖であること(神道ユダヤ教同祖論)」と語られています。(1) - UFOアガルタのシャンバラ 日本は津波による大きな被害をうけるだろう yama,0,1,误报(FP)
ペンテコステ・カリスマ運動は、人類を神以上に高く掲げる「イゼベルの霊」(異教的母性崇拝)に支配される「神の家の乗っ取り運動」|悔い改めを拒むカルト被害者救済活動|私ではなくキリストVI(東洋からの風の便,0,1,误报(FP)
>>203 既に答えた。統一教会は政府ではない。 与党の支持者まで含めるのは論点ずらし。 支持者は政府ではない。,0,1,误报(FP)
UFOパラレル・ワールド 日本は津波による大きな被害を受けるだろう: (アンチ・クリスト):神の意志の相のエネルギー。ローマ時代にはネロ皇帝を通して、現代ではヒトラーと彼の6人の側近を通して顕現した。,0,1,误报(FP)
旧統一教会の総裁、またも出頭拒否 検察、逮捕状請求は「今後検討」 2025/9/10 https://mainichi.jp/.../k00/00m/030/187000c,0,1,误报(FP)
Σ(︎ω・`)<これは...! ローマが陥落してる! よーし、ガリア人達を住まわせてあげよう,0,1,误报(FP)
>>603 統一教会の影響力を低く見積もりたくて必死だけど 参政党だけじゃないだろ自民党がいるじゃん 維新もいるでしょ,0,1,误报(FP)
>>342 壺連呼中国共産党員=ユダヤ共産主義支持 統一教会=反ポリコレ、反ユダヤ共産主義=大正義確定 壺が口癖の中国共産党員が反対しているから、統一教会が大正義なの確定,0,1,误报(FP)
津軽の岩木山に住む鬼は大人(おおひと)と呼ばれ、人を助け、ともに遊ぶ存在でした。今も農業神として信仰されています。(2) : UFOアガルタのシャンバラ 日本は津波による大きな被害を受けるだろう by karasusan | 2017-01-19 22:,0,1,误报(FP)
斎藤元彦兵庫県知事に「政治とカネ」の疑惑発覚 2024/9/9 https://news-hunter.org/?p=24064 https://pbs.twimg.co...t=jpg&name=4096x4096 トランプ,0,1,误报(FP)
韓国「新天地・大教会」 一晩で11人もの信者 新型コロナ感染確認 その原因は? | 異端カルト110番 投稿日 : 2020年2月20日 最終更新日時 : 2020年2月26日 作成者 : admin_cult カテゴリー,0,1,误报(FP)
統一教会安倍晋三CIA内閣が安保法案を強行採決すれば.... richardkoshimizu's blog/ウェブリブログ 統一教会安倍晋三CIA内閣が安保法案を強行採決すれば.... richardkoshimizu's blog,0,1,误报(FP)
でたらめ8兄弟の最後、星に帰っていたタローマンって紙芝居で説明されたあの世界線でシュールレアリズム星に帰っていたタローマンのことだと今気づいた ムック本ででたらめ8兄弟に数えられていたタローマン・フェイスはリストラか,0,1,误报(FP)
帝政ローマ開始から国家が安定、少子高齢化、ラテン人惰弱化からのゲルマン人の台頭。 日本ももうすぐ軍人皇帝時代突入か?,0,1,误报(FP)
神の御言葉を鏡として使う | 全能神教会 次へ:神の愛の実相とは 気に入らない人に対する差別は悪質すぎる! サタンの哲学は人を陥れ、損害を及ぼす 俗に言う良い人の本性 本物のパートナーシップ,0,1,误报(FP)
「エホバの証人」救済の書、出版へ 大幅に縮小されたJEAの「声明文」 ベルギーの最高裁がものみの塔の差別を認める 1歳の息子への輸血を拒否したエホバの証人 キリスト教界のカルト化問題を取り上げるFEBC,0,1,误报(FP)
この世界を創造した神が 全ての生物を進化させる為に この世界を創造したのに イエスも辛い事から逃げない 野の花や空飛ぶ鳥を褒めていた それを辛いことから逃げ回る そんな奴は天から選ばれる事は絶対ない キリスト教の精神と 真逆の人生を送りながら 自分は敬なクリスチャンだと思い込むキ,0,1,误报(FP)
[世の中おかしい...]キリストの誕生日は間違っている!。ローマ法王が自ら執筆したキリストの伝記で主張 - シャンティ・フーラの時事ブログ Home » 時事ブログ » 11月30日の記事 » キリストの誕生日は間違っている!。ローマ法王が自ら執筆したキリスト,0,1,误报(FP)
詐欺師の種は来世で芽が出ます<m(__)m> 福音伝統の誹謗中傷をただしにきただけです<m(__)m> 宿世外道・・ 知識は力なり,0,1,误报(FP)
>>16 旧約聖書の天地創造を笑う無神論者は多いが 創世記は理論物理学が書かれているわけではない。 御言葉は聖書の文学的表現という。,0,1,误报(FP)
旧約聖書には「餓鬼」「畜生」に生まれ変わるなどの教えはありません(キッパリ!,0,1,误报(FP)
イエス本人のデータが無いのだから語るに語れない。 憶測や逸話から推測しても想像が膨らむばかりでたどり着けない。 歴史上の超有名人で顔も何も判らないのは奇妙だね。,0,1,误报(FP)
肉のものと霊とのものを区別する必要性～キリスト教界に入り込むグノーシス主義的・東洋的神秘主義の危険3～ 私ではなくキリストV,0,1,误报(FP)
私ではなくキリストI 安倍による宮中クーデターとトランプ・プーチン賛美者を待つ暗い未来 安倍による宮中クーデターとトランプ・プーチン賛美者を待つ暗い未来 2017/01/03 (Tue) グノーシス主義(偽りの神の国論),0,1,误报(FP)
2019/10/17(木)23時更新 『G線上のあなたと私』婚約破棄の慰謝料にツッコミ 「中途半端すぎね?」 道端アンジェリカさん、知人男性と密着し、怒った夫が暴走...トラブル防ぐには? 武蔵小杉はネットで言われるように臭いのか?,0,1,误报(FP)
ま、所詮は117スレのスレタイで信仰対象の名を間違える様なスレ主だからなw,0,1,误报(FP)
百条委員会に維新は徳永という弁護士の 意見書を出させた(斎藤のしたことはセーフとの) 徳永弁護士は統一教会の弁護士だ なぜ維新と統一教会の関係性は問われないのか? 政党と統一教会の関係などあってはならない そういう常識道理がある現在の日本のはずなのに,0,1,误报(FP)
わたしたちは、あなたがたに対して、 またもや自己推薦を しようとするのではありません。 ただわたしたちを誇る機会を、 あなたがたに持たせ、 心を誇るのではなく うわべだけを誇る人々に 答えうるようにさせたいのです。 もしわたしたちが、 気が狂っているのなら、 それは神のためであり、 気が,0,1,误报(FP)
私ではなくキリストI KFCの異端性-キリストの十字架の切り分けを否定して未分化の東洋思想への回帰を唱える危険な運動16 KFCの異端性-キリストの十字架の切り分けを否定して未分化の東洋思想への回帰を唱える危険な運動16 2016/0,0,1,误报(FP)
動作確認のための試験投稿 : 昼寝ネコの雑記帳 動作確認のための試験投稿 ブログ機能の設定を変更したため、正常に機能するかどうか、 動作確認のための投稿である。 by hirune-neko | 2016-04-25 14:06 | 現実的なお話し | Comments,0,1,误报(FP)
愚人の意味・例文・発音 | 画像付き英語辞書 Imagict 読みかな: ぐじん ローマ字: guzin 愚人 - 和英辞典 愚人 - 和英辞典 (EdictJE) (n) fool 前の,0,1,误报(FP)
カルトに捕まる人は極く少数 ほとんどの人は関係無いから関心の持ちようが無いのだが 統一教会の場合はカルトと言っても実態はオレオレ詐欺と同じような詐欺集団だと思えば間違いない,0,1,误报(FP)
似非右翼暴力団は、統一教会のダミーであることをひた隠しにしている。 richardkoshimizu's blog/ウェブリブログ 「★阿修羅♪」の記事を印刷すれば、richardkoshimizu's blogと★阿修羅,0,1,误报(FP)
高須クリニック院長、ヘリで被災地支援wwww 「イエス!高須クリニック!」と称賛の嵐 【熊本地震】道田健「キャハーHAARPで全壊も少しだったネー」 八代市役所の外壁に落書きした会社員男(47)逮捕 ホリエモンが,0,1,误报(FP)
肉のものと霊とのものを区別する必要性～キリスト教界に入り込むグノーシス主義的・東洋的神秘主義の危険8～|グノーシス主義という偽りの教え|私ではなくキリストVII(東洋からの風の便りIV) Home > ブログ > グノーシス主義という偽りの教え,0,1,误报(FP)
3並 – watch@2ちゃんねる タグ: 3並 まぁ確かに税金が無駄な気もする 経済学者なのに稼げない講師なぞなんの役にも立たん 朝比奈みくるは何故不人気だったのか 【悲報】今夏の金曜ロードショー、アニメ映画ばかり... 宇多田,0,1,误报(FP)
コメントありがとうございます。 ここのをナポリタイプとは言ってないですよ。 それに僕的にはローマタイプでもないですね。あえて言うならスナックタイプでした^^;よくわかりませんが、巷ではクリスピータイプというのかもしれません。 焼き過ぎとも言ってないです。シェフもわざと時間をかけているんでしょうし、スナックっぽく仕上げるためにはそれでいいのではないでしょうか,0,1,误报(FP)
キリスト教映画「赤の家庭教育」抜粋シーン(6)中国共産党は キリストを普通の人間だと考えています 何が間違っているでしょうか | 全能神教会 真実を解明 835,0,1,误报(FP)
萩生田が統一教会と 完全に縁切りで再出発なら 応援していいと思ってるよ いろいろもったいない,0,1,误报(FP)
イエスの十字架後 73年にローマによって叩きのめされたユダヤ人であったが、エルサレムに残ったユダヤ人もいた。時は過ぎて、132年にユダヤ人の熱心党員がローマに対し再び反乱を起こした。しかし135年に反乱がローマの皇帝ハドリアヌスによって鎮圧され、,0,1,误报(FP)
エホバの証人ってどこがやばいの? 5ビュー エホバの証人の活動(伝道、集会)は本当に大変!どうしたらいいの? 5ビュー 三位一体ではない!?エホバの証人の教えは本当なのか?(イエス編) 1ビュー えっ本当!?地獄はエホバの証,0,1,误报(FP)
改めて自民党と統一教会の繋がりが明らかに,0,1,误报(FP)
