Text,True_Hate,Pred_Hate,Error_Type
是 不 是 漏 了 一 篇 研 究 报 告 ， 植 物 灭 绝 是 教 会 活 动 所 导 致 的,0,1,误报(FP)
巨 蟒 与 圣 杯 里 面 那 一 个 修 道 院 的 炫 压 抑 修 女 还 有 笑 林 广 记 里 的 尼 姑 笑 话 应 该 也 算,0,1,误报(FP)
没 有 信 仰 就 没 有 底 线 / / @ 曹 保 印 啦 啦 啦 : 回 复 @ 来 点 实 话 : 自 己 做 自 己 的 上 帝 ！ / / @ 来 点 实 话 : 因 为 没 有 耶 稣 。,0,1,误报(FP)
# 上 帝 其 实 是 个 熊 孩 子 的 吧 # 好 多 地 方 的 旅 游 介 绍 语 都 拿 上 帝 开 涮 。 。 。 动 不 动 就 是 上 帝 一 不 小 心 在 这 里 用 尽 了 蓝 色 、 上 帝 撞 翻 了,1,0,漏报(FN)
不 是 ， 牧 师 都 有 月 升 了 ， 这 些 减 费 何 意 味,1,0,漏报(FN)
再 重 复 一 遍 ： 如 果 右 顶 叶 受 损 就 容 易 产 生 宗 教 的 情 怀 ， 就 很 容 易 相 信 神 。 受 损 越 厉 害 ， 信 仰 上 帝 就 越 虔 诚 。 从 这 个 角 度 看 ， 可 以 说 信 仰 宗 教,1,0,漏报(FN)
偶 然 间 走 进 中 世 纪 刑 具 博 物 馆 ， 浑 身 鸡 皮 疙 瘩 ， 车 裂 的 ， 夹 乳 头 的 ， 割 鸡 鸡 的 ， 变 态 ！ ！ ！ 我 在 : http : / / t. cn / ztdhz9b,0,1,误报(FP)
等 我 老 了 那 一 天 ， 一 定 不 会 蠢 到 跟 别 人 说 ， 我 不 会 死 ， 我 将 永 垂 不 朽 ， 我 是 那 个 永 远 有 腔 调 有 范 儿 的 活 在 你 们 心 里 的 人 ， 说 这 话 的 不 是 邪 教 教,1,0,漏报(FN)
回 复 @ 你 的 话 可 以 少 一 点 吗 : 网 友 在 意 不 是 因 为 她 发 在 了 网 上 吗 ， 不 是 她 硬 要 发 出 来 摆 在 网 友 面 前 让 人 评 头 论 足 的 吗 ， [ 费 解 ] 这 会 儿 怨 网 友,1,0,漏报(FN)
一 个 婴 儿 生 命 的 丧 失 ， 凶 手 韩 磊 所 谓 女 友 出 来 告 白 后 ， n 多 基 督 徒 著 名 知 识 分 子 出 来 说 ： ＂ 宽 恕 他 吧 。 ＂ 刑 不 上 大 夫 到 了 另 一 个 群 体 中 就 变 成,0,1,误报(FP)
残 疾 人 标 志 配 上 枪 口 对 着 耶 稣 大 哥 的 景 要 么 是 外 国 的 黑 色 幽 默 要 不 就 是 馆 长 是 拉 西 瘪 三 天 天 岛 上 拾 旧 货 的 哈 ~ 开 玩 笑 的 耶 稣 大 哥 别 当 真 [ 爱 你,1,0,漏报(FN)
以 色 列 29 岁 的 人 质 arbel yehoud 昨 天 被 释 放 的 现 场 ， 细 想 这 些 场 景 ， 其 实 非 常 恐 怖 。 2023 年 10 月 7 日 这 些 人 质 被 劫 持 的 时 候 ， 联 合 国 近 东 救 济 工,0,1,误报(FP)
台 湾 道 士 已 经 搞 定 耶 稣 了 ， 到 底 是 台 湾 人 ， 思 维 就 是 强 过 大 陆 。 / / @ 道 - 正 统 道 教 网 站 : 还 是 台 湾 人 牛 啊 @ 宝 中 堂,1,0,漏报(FN)
求 菩 萨 有 何 用 ？ 反 正 ， 我 是 不 信 的 。 上 帝 也 听 不 见 。 真 主 更 耳 聋 。 要 不 然 ， 为 何 不 能 阻 止 恐 怖 和 饥 荒 ， 还 有 更 多 的 罪 恶 ！ 还 是 给 自 己 的 心 灵 打,0,1,误报(FP)
想 起 一 个 老 友 的 分 享 ， 她 60 来 岁 的 老 爸 老 妈 进 入 争 吵 期 。 她 老 爸 说 ： 你 去 你 刚 参 加 的 那 个 基 督 教 问 问 ， 你 们 信 教 的 能 不 能 离 婚 ， 能 离 咱 们 就 去,0,1,误报(FP)
这 说 明 除 了 基 督 教 ， 其 他 宗 教 都 是 无 法 辨 别 求 助 人 是 否 是 假 的 ， 求 助 人 是 否 是 骗 子 。 也 从 一 个 侧 面 反 映 了 ， 其 他 宗 教 人 员 的 智 商 低 下 ， 可 以 随,0,1,误报(FP)
基 督 教 命 运 的 改 变 前 提 是 罗 马 皇 帝 的 皈 依 ， 在 今 日 之 中 国 谈 论 议 会 与 法 律 斗 争 的 有 效 性 ， 其 情 形 同 样 如 此 。 要 求 无 辜 的 良 民 去 做 殉 道 者 ， 去 主,1,0,漏报(FN)
# 39 名 妙 瓦 底 电 诈 园 区 中 国 受 害 者 被 解 救 # 不 仅 要 救 人 ， 还 要 让 犯 罪 分 子 受 到 法 律 的 审 判 。,0,1,误报(FP)
那 是 因 为 安 拉 和 上 帝 都 干 不 过 共 产 主 义,0,1,误报(FP)
/ / @ 沫 lvy : 估 计 妈 妈 是 信 什 么 ， 天 主 上 帝 的 祈 祷 ， 说 去 医 院 没 用 。 我 们 也 不 知 道 如 何 评 价 。 警 察 中 一 个 老 民 警 说 不 管 什 么 请 示 了 先 处 理 问,0,1,误报(FP)
# 冷 笑 话 # 【 各 国 特 色 临 终 遗 言 】 ： 1 、 美 国 人 ： 孩 子 ， 天 堂 那 边 没 有 种 族 歧 视 。 2 、 日 本 人 ： 死 后 就 不 用 喊 美 国 人 干 爹 了 。 3 、 俄 国 人 ： 我,0,1,误报(FP)
圣 经 还 反 对 同 性 恋 呢 ， 圣 经 反 对 的 东 西 多 去 了 ， 所 以 欧 洲 大 众 是 闲 得 无 聊 所 以 反 宗 教 ？,0,1,误报(FP)
基 督 犹 太 伊 斯 兰 回 都 不 是 正 道 势 力 的,0,1,误报(FP)
[ 泪 ] 无 言 以 对 ！ / / @ 姜 格 拉 丹 冬 : 耶 稣 很 生 气 ， 不 带 这 么 埋 汰 人 的 。 / / @ 彼 亦 一 是 非 : 亮 瞎 了 ！ / / @ 枫 林 仙 : 毁 三 观 啊 毁 三 观 ！ [ 哈,0,1,误报(FP)
在 女 厕 所 挖 地 道 被 虐 死 了 / / @ lythrumshu : 在 秦 朝 剪 指 甲 被 上 帝 带 走 了 ・ ・ ・ ・ ・ 这 是 很 大 的 罪 过 么 ・ ・ ・ / / @ sasha 小 178 ： 在 赌 博 自 残 被,1,0,漏报(FN)
我 还 发 现 一 个 现 象 ， 就 是 回 教 也 没 有 传 教 士 。 。 。,0,1,误报(FP)
再 展 望 人 类 的 文 明 史 吧 。 悦 纳 主 的 过 程 ， 是 一 个 征 战 的 过 程 。 黑 暗 和 野 蛮 争 夺 人 类 ， 撒 旦 从 不 放 弃 任 何 机 会 包 括 利 用 信 仰 作 为 武 器 ， 利 用,0,1,误报(FP)
/ / @ 如 鹰 展 翼 而 上 : 回 复 @ 陈 老 坎 : 找 到 了 ， 中 新 网 采 访 了 叶 开 ， 叶 开 （ 应 该 就 是 @ 老 虎 不 吃 ） 说 的 。 http : / / t. cn / zjivdyr / / @,1,0,漏报(FN)
迷 失 在 锡 耶 纳 黑 暗 的 中 世 纪 巷 道 里 。 这 时 就 算 碰 到 几 个 吸 血 鬼 ， 我 想 我 也 不 会 有 任 何 诧 异 的 ～,0,1,误报(FP)
逃 课 而 已 ， 后 面 的 修 道 士 还 是 需 要 墙 血 的,0,1,误报(FP)
哈 哈 哈 ， 现 在 民 谣 和 官 谣 相 互 掐 的 很 厉 害 ， 对 于 老 百 姓 来 说 简 直 是 福 音 ， 谁 都 骗 不 了 咱 了 。 [ 哈 哈 ] [ 哈 哈 ] 你 们 好 好 掐 ， 死 劲 地 掐 ， 真 相 就,0,1,误报(FP)
"央 视 一 向 垄 断 又 脑 残 ， 媒 体 良 心 就 靠 你 们 新 媒 体 了 / / @ yoland 雁 : 这 晚 会 又 不 是 国 家 审 判 机 构. 媒 体 也 难, 也 要 生 存, 也 有 无 奈 / / @ 肖 捷",0,1,误报(FP)
