Text,True_Hate,Pred_Hate,Error_Type
法 利 赛 人 与 上 帝 之 间 的 主 要 阻 隔 ， 不 是 他 们 的 罪 ， 而 是 他 们 那 些 要 命 的 好 行 为 ！ 利 用 道 德 上 的 表 现 来 操 纵 上 帝 与 别 人 ， 来 满 足 自 己 的 欲 望 。 自,0,1,误报(FP)
对 他 们 来 说 孙 悟 空 都 可 以 是 基 督 徒,1,0,漏报(FN)
圣 战 万 岁,1,0,漏报(FN)
把 自 己 交 给 上 帝 就 是 标 准 化 ， 所 以 基 督 教 易 于 操 作 ； 把 自 己 交 给 佛 就 是 个 性 化 ， 所 以 佛 教 难 以 扩 张 ，,0,1,误报(FP)
/ / @ 程 中 柳 : 若 干 年 后 ， 中 国 强 拆 的 罪 恶 也 许 可 与 日 寇 南 京 大 屠 杀 罪 恶 齐 名 。 / / @ 凤 凰 南 都 : 很 悲 惨 的 中 国 百 姓 ！ 这 些 党 份 子 已 经 丧 心 病,1,0,漏报(FN)
那 个 临 死 前 质 问 《 基 督 何 许 人 也 》 的 人 。 我 还 有 他 的 《 社 会 主 义 神 髓 》 和 《 三 醉 人 经 纶 问 答 》 。 他 也 是 在 靖 国 神 社 有 牌 位 的 人 ， 如 同 大 杉 荣 ，,0,1,误报(FP)
# 上 帝 其 实 是 个 熊 孩 子 的 吧 # 好 多 地 方 的 旅 游 介 绍 语 都 拿 上 帝 开 涮 。 。 。 动 不 动 就 是 上 帝 一 不 小 心 在 这 里 用 尽 了 蓝 色 、 上 帝 撞 翻 了,1,0,漏报(FN)
上 帝 啊 ， 把 这 个 可 恶 的 女 人 收 回 去 吧 ！,0,1,误报(FP)
不 是 ， 牧 师 都 有 月 升 了 ， 这 些 减 费 何 意 味,1,0,漏报(FN)
再 重 复 一 遍 ： 如 果 右 顶 叶 受 损 就 容 易 产 生 宗 教 的 情 怀 ， 就 很 容 易 相 信 神 。 受 损 越 厉 害 ， 信 仰 上 帝 就 越 虔 诚 。 从 这 个 角 度 看 ， 可 以 说 信 仰 宗 教,1,0,漏报(FN)
偶 然 间 走 进 中 世 纪 刑 具 博 物 馆 ， 浑 身 鸡 皮 疙 瘩 ， 车 裂 的 ， 夹 乳 头 的 ， 割 鸡 鸡 的 ， 变 态 ！ ！ ！ 我 在 : http : / / t. cn / ztdhz9b,0,1,误报(FP)
等 我 老 了 那 一 天 ， 一 定 不 会 蠢 到 跟 别 人 说 ， 我 不 会 死 ， 我 将 永 垂 不 朽 ， 我 是 那 个 永 远 有 腔 调 有 范 儿 的 活 在 你 们 心 里 的 人 ， 说 这 话 的 不 是 邪 教 教,1,0,漏报(FN)
回 复 @ 你 的 话 可 以 少 一 点 吗 : 网 友 在 意 不 是 因 为 她 发 在 了 网 上 吗 ， 不 是 她 硬 要 发 出 来 摆 在 网 友 面 前 让 人 评 头 论 足 的 吗 ， [ 费 解 ] 这 会 儿 怨 网 友,1,0,漏报(FN)
一 个 婴 儿 生 命 的 丧 失 ， 凶 手 韩 磊 所 谓 女 友 出 来 告 白 后 ， n 多 基 督 徒 著 名 知 识 分 子 出 来 说 ： ＂ 宽 恕 他 吧 。 ＂ 刑 不 上 大 夫 到 了 另 一 个 群 体 中 就 变 成,0,1,误报(FP)
残 疾 人 标 志 配 上 枪 口 对 着 耶 稣 大 哥 的 景 要 么 是 外 国 的 黑 色 幽 默 要 不 就 是 馆 长 是 拉 西 瘪 三 天 天 岛 上 拾 旧 货 的 哈 ~ 开 玩 笑 的 耶 稣 大 哥 别 当 真 [ 爱 你,1,0,漏报(FN)
台 湾 道 士 已 经 搞 定 耶 稣 了 ， 到 底 是 台 湾 人 ， 思 维 就 是 强 过 大 陆 。 / / @ 道 - 正 统 道 教 网 站 : 还 是 台 湾 人 牛 啊 @ 宝 中 堂,1,0,漏报(FN)
求 菩 萨 有 何 用 ？ 反 正 ， 我 是 不 信 的 。 上 帝 也 听 不 见 。 真 主 更 耳 聋 。 要 不 然 ， 为 何 不 能 阻 止 恐 怖 和 饥 荒 ， 还 有 更 多 的 罪 恶 ！ 还 是 给 自 己 的 心 灵 打,0,1,误报(FP)
想 起 一 个 老 友 的 分 享 ， 她 60 来 岁 的 老 爸 老 妈 进 入 争 吵 期 。 她 老 爸 说 ： 你 去 你 刚 参 加 的 那 个 基 督 教 问 问 ， 你 们 信 教 的 能 不 能 离 婚 ， 能 离 咱 们 就 去,0,1,误报(FP)
这 说 明 除 了 基 督 教 ， 其 他 宗 教 都 是 无 法 辨 别 求 助 人 是 否 是 假 的 ， 求 助 人 是 否 是 骗 子 。 也 从 一 个 侧 面 反 映 了 ， 其 他 宗 教 人 员 的 智 商 低 下 ， 可 以 随,0,1,误报(FP)
那 是 因 为 安 拉 和 上 帝 都 干 不 过 共 产 主 义,0,1,误报(FP)
什 么 新 世 代 十 字 军,1,0,漏报(FN)
圣 经 还 反 对 同 性 恋 呢 ， 圣 经 反 对 的 东 西 多 去 了 ， 所 以 欧 洲 大 众 是 闲 得 无 聊 所 以 反 宗 教 ？,0,1,误报(FP)
基 督 犹 太 伊 斯 兰 回 都 不 是 正 道 势 力 的,0,1,误报(FP)
在 女 厕 所 挖 地 道 被 虐 死 了 / / @ lythrumshu : 在 秦 朝 剪 指 甲 被 上 帝 带 走 了 ・ ・ ・ ・ ・ 这 是 很 大 的 罪 过 么 ・ ・ ・ / / @ sasha 小 178 ： 在 赌 博 自 残 被,1,0,漏报(FN)
我 还 发 现 一 个 现 象 ， 就 是 回 教 也 没 有 传 教 士 。 。 。,0,1,误报(FP)
你 要 真 认 同 有 教 无 类 的 截 教 教 义 ， 那 你 就 要 面 临 大 量 斗 争 ， 和 阐 教 斗 争 ， 和 截 教 内 部 的 各 大 势 力 ， 各 种 团 体 利 益 斗 争 ， 截 教 不 是 什 么 和 平 安 乐,0,1,误报(FP)
再 展 望 人 类 的 文 明 史 吧 。 悦 纳 主 的 过 程 ， 是 一 个 征 战 的 过 程 。 黑 暗 和 野 蛮 争 夺 人 类 ， 撒 旦 从 不 放 弃 任 何 机 会 包 括 利 用 信 仰 作 为 武 器 ， 利 用,0,1,误报(FP)
/ / @ 如 鹰 展 翼 而 上 : 回 复 @ 陈 老 坎 : 找 到 了 ， 中 新 网 采 访 了 叶 开 ， 叶 开 （ 应 该 就 是 @ 老 虎 不 吃 ） 说 的 。 http : / / t. cn / zjivdyr / / @,1,0,漏报(FN)
魔 鬼 存 在 於 之 中 ， 上 帝 也 是 。,0,1,误报(FP)
耶 稣 说 ： 我 为 审 判 到 这 世 上 来 ， 叫 不 能 看 见 的 ， 可 以 看 见 ； 能 看 见 的 ， 反 瞎 了 眼 。 同 他 在 那 里 的 法 利 赛 人 听 见 这 话 ， 就 说 ： 难 道 我 们 也,0,1,误报(FP)
