Text,True_Hate,Pred_Hate,Error_Type
特 朗 普 怒 。 斥 华 ？ 盛 顿 · 国 ！ 家 教 ？... 会 主 教 http : / / t. cn / a63uyihy 他... 肯 定 ？ 憋 了 一 整 。 天 了 。 如 果 不 发 泄 出 来 ， 他...,0,1,误报(FP)
特 朗 普 怒 斥 。 华 盛 顿 国 家 教 堂 主 教 ht ！ tp · : / ， / t. cn / a63uyihy 。 。 应 该 是 憋 了 一 天 ， 这 个 不 发 泄 出 来 估 计 都 睡 不 着 觉 。...,0,1,误报(FP)
耶 稣 说 完 这 话 ， 就 吐 唾 沫 在 地 上 ， 用 唾 沫 和 泥 抹 在 瞎 子 的 眼 睛 上 。 耶 稣 对 他 说 ： 你 去 西 罗 亚 池 子 里 洗 吧 。 （ siloah 翻 译 的 意 思 是 发,0,1,误报(FP)
耶 稣 说 完 ！ 。 这 ？ 话 ， 就 吐 唾 沫 在 ！ 地 上 ！ ， 用 唾 。 沫... 和 泥 抹 在 瞎 子 的 眼 睛 上 。 耶 稣 对 他 说 ： 你 。 去 西 罗 亚... 池 子 里 洗 吧 。 （,0,1,误报(FP)
耶 稣 说 了 。 这 话 ， 就 吐 唾 沫 在... 地 上 ， 用 唾 沫 和 泥 抹 在 瞎 子 的 眼 睛 上 ， 对 他 说 ： 你 往 ！... 西 。 罗 亚 池... 子 里 去 洗 。 （ 西 罗,0,1,误报(FP)
上 帝,0,1,误报(FP)
！ 上 帝,0,1,误报(FP)
上... 帝 啊,0,1,误报(FP)
神 在 哪 里 ？,0,1,误报(FP)
神 在 哪 里 ？ ？,0,1,误报(FP)
野 格 发 这 么 多 抽 象 任 务 活 该 变 成 耶 稣,0,1,误报(FP)
omg ， 耶 稣 ？ / / @ 8090 情 感 专 线 : 请 用 心 仔 细 看 看 ， 如 果 你 看 见 了 上 帝 ， 请 转 发 。 。 。,0,1,误报(FP)
我 始 终 觉 得 儒 道 不 应 该 被 做 成 宗 教 ， 而 是 拆 分 成 几 个 文 化 传 统 直 接 做 进 文 化 里 。 历 史 上 的 皇 帝 有 信 佛 的 信 道 的 信 长 生 天 的 信 基 督 的 ， 但 是 这 并,0,1,误报(FP)
那 些 uma 教 会 我 们 的 事 。,0,1,误报(FP)
那 个 临 死 前 质 问 《 基 督 何 许 人 也 》 的 人 。 我 还 有 他 的 《 社 会 主 义 神 髓 》 和 《 三 醉 人 经 纶 问 答 》 。 他 也 是 在 靖 国 神 社 有 牌 位 的 人 ， 如 同 大 杉 荣 ，,0,1,误报(FP)
我 没 开 始 修 道 院 dlc ， 挂 墙 上 的 东 西 也 没 了,0,1,误报(FP)
因 为 一 个 是 神 棍 ， 一 个 是 老 师 ！,0,1,误报(FP)
救 吧 ， 不 过 说 实 话 ， 教 堂 不 是 主 教 的 一 言 堂 ， 最 多 也 就 放 弃 神 父 身 份 ， 和 她 一 起 被 逐 出 去 ， 逼 跳 楼 和 重 刑 不 可 能,0,1,误报(FP)
又 在 扯 些 有 的 没 的 ， 二 毛 子 还 不 总 体 ， 人 力 死 的 死 逃 的 逃 打 空 一 半 了 ， 大 毛 还 在 部 分 动 员 ， 人 根 本 不 需 要 总 体 战 就 压 着 二 毛 打 了 还 大 国 神 权 时,0,1,误报(FP)
理 论 上 上 帝 是 可 以 在 卢 米 安 的 混 沌 面 孔 上 面 复 活 的 。 但 是 他 被 恶 心 到 了,0,1,误报(FP)
这 事 便 成 就 了 。 我 的 理 解 里 是 这 样 的 ， 迷 失 的 人 类 一 再 迷 失 ， 上 帝 急 了 ， 将 耶 稣 赐 给 我 们 。 你 们 不 能 悦 纳 宽 恕 吗 ？ 你 们 无 法 坚 信 吗 ？,0,1,误报(FP)
1 、 故 意 努 力 学 习 ， 故 意 勤 奋 工 作 ， 故 意 节 俭 生 活 ， 但 绝 对 没 故 意 买 不 起 房 。 2 、 唯 一 的 缺 点 就 是 钱 多 ， 而 现 在 几 乎 完 美 了 。 3 、 顾 客 是 上 帝,0,1,误报(FP)
传 教 士 有 汝 窑 看 ， 后 儒 有 屯 浪 看 赢 赢 赢,0,1,误报(FP)
契 丹 创 始 人 车 一 秀 最 开 始 反 对 农 村 模 仿 苏 联 ， 和 日 本 基 督 徒 联 合 ， 又 是 考 茨 基 主 义 又 是 仿 苏 又 是 不 搞 爆 料 污 浊 ， 在 武 装 苏 联 后 开 始 搞 天 普 ， 要,0,1,误报(FP)
我 记 得 我 昨 天 刚 转 过 相 关 的 。 其 实 不 止 是 日 本 女 性 ， 我 觉 得 整 个 日 本 无 论 啥 人 都 有 这 个 通 病 。 你 们 既 依 靠 联 合 国 又 不 鸟 联 合 国 的 操 作 ： 这 不 纯,0,1,误报(FP)
文 章 作 者 、 加 州 圣 玛 利 学 院 教 授 徐 贲 称 ： 美 国 人 往 往 把 没 有 信 仰 看 成 是 一 种 病 态 的 心 智 迷 障 ， 让 一 个 没 有 信 仰 的 人 握 有 权 力 ， 是 一 件 非 常 危,0,1,误报(FP)
骨 子 里 ， 我 们 中 国 人 实 际 上 是 最 judgmental 的 一 群 人 ， 且 从 来 不 加 掩 饰 ， 从 这 一 角 度 上 讲 还 不 如 某 些 hardcore 天 主 教 徒 / / @ 西 区 电 台 : 博 主 要 是,0,1,误报(FP)
博 主 ， 你 的 名 字 应 该 叫 不 可 救 药 。 因 为 你 对 以 色 列 侵 略 军 故 意 炸 死 78 头 自 己 俘 虏 的 事 情 ， 明 明 心 知 肚 明 ， 却 不 敢 摆 出 来 了 讲 。,0,1,误报(FP)
上 帝 叫 你 灭 亡 ， 必 先 叫 你 疯 狂 。 / / @ 肖 小 猛 : [ 怒 ] 他 们 会 遭 报 应 滴 [ 鄙 视 ] / / @ 张 浩 marco 舞 编 : 这 帮 混 蛋,0,1,误报(FP)
翁 先 生 的 话 一 语 中 的 。 这 边 拼 命 地 播 放 台 湾 同 胞 的 民 主 政 治 有 多 无 序 ， 那 里 又 极 度 渲 染 如 何 和 谐 。 实 际 上 ， 正 是 这 些 没 头 脑 的 宣 传 家 在 无 意 识,0,1,误报(FP)
