text,model_votes,average_prob,sampling_strategy_tag
デマ貼り続けるのもいい加減にしとけ在日ブサヨ工作員 ▼「参政党及びその候補者が旧統一協会と組織的につながり、選挙応援や金銭的支援を受けたという事実は一切ありません」 2022年11月6日12時13分 日刊スポーツ https://www.nikkansp...2211060000406_m.html ▼神谷氏は「まず前提が間違えてますね。統一教会の方がいらっしゃるかもしれないが、参政党として、統一教会と組んで何かやったり、お金もらっている事実はない。党員にいるかどうか確認していない」とし、教団幹部との付き合いも否定した。 2022年7月19日 17:43 東スポWEB https://www.tokyo-sp...jp/articles/-/234769 ▼参政・神谷氏、旧統一教会との関係を否定「お金もらってない」 2022/7/20 北國新聞 https://web.archive....jp/articles/-/801391 ▼まず、神谷の政治活動の後ろには「日本会議」や 「統一教会」がいる系のものですが、​全部デマです。​ ​​統一教会については、籍すら置いたこともありません。​ 2022年3月7日 神谷宗幣（かみやソウヘイ）の公式サイト https://www.kamiyaso...jp/2022/03/07/10309/,3/3,0.38372326890627545,uncertain_or_low_confidence
いやー朝から勉強になったやんか サンクチュアリは石破おろしで 高市を支持って鈴木エイトの フライデーの記事が出てきた 2024年の記事なのでサンクチュアリが応援した 高市がほんまに総理になってしもたがな,2/4,0.43804792563120526,uncertain_or_low_confidence
【安倍元首相銃撃事件】旧統一教会被害者の弁護士「誰かがこういう事件をするんじゃないかという人が何人もいた」ビデオメッセージに対し [ぐれ★] https://asahi.5ch.ne...newsplus/1763541344/,2/4,0.45506831010182697,uncertain_or_low_confidence
創造主大本山 二度は言わんぞ。,2/4,0.4354901810487111,uncertain_or_low_confidence
そりゃ台湾に安倍晋三の像も立つわ あたおか統一教会CIA氏ね,4/2,0.37029383579889935,uncertain_or_low_confidence
>>525 家父長制は悪ではない キリスト教的家父長制という価値観がある。 旧約聖書だけではなく新約聖書の主キリストも説いている。 家父長制に反対してる連中はキリスト者ではありません。 日本基督教団は悪です。,2/4,0.43852834900220233,uncertain_or_low_confidence
洋画でずっと悪役担当だったからね キリスト教の姑息なイメージ戦略の賜物,3/3,0.39205801486968994,uncertain_or_low_confidence
３ヶ月ぶりに来たら、やはりここほど、、意味のない場所は無いから、人が減っていた。 過疎なのに更にメンバーが減っていた。 さすがに知能100以上有るのは私だけだから 私が、消えたら、意味ないから 毎日同じ落書きする人しか残らないからね。 その他の人は ここには落書きを見に来るだけになるから。 やめざるをえない という循環,2/4,0.43510162830352783,uncertain_or_low_confidence
>>763 だから義久や義弘の黙認もあったとされるんだよな 少なくとも三殿が合意しなければ出来ないって,2/4,0.4261185626188914,uncertain_or_low_confidence
開示にビビってリスナー同士の罵りあいになってて草,2/4,0.4207554558912913,uncertain_or_low_confidence
要は悪魔が手を変え品を変えその時々で様々な事に擬態しなりすまし混乱に導こうとしてるんでしょ 平和と人類愛語りつつ混乱させてんのお前じゃんという,4/2,0.37658320864041644,uncertain_or_low_confidence
40. 匿名 2025/11/12(水) 10:12:53 [通報] >>10 PIXARは話題性が低くてもメッセージ性が強くないのは軽い気持ちで観られたけど、ごりごりのポリコレ作品ばっかりになってつまんなくなったね,2/4,0.416493018468221,uncertain_or_low_confidence
パクリじゃ泥棒と一緒で元ネタへのリスペクトがないから拝借という言葉を使っただけです。不適切ですみませんでした。,2/4,0.4560886820157369,uncertain_or_low_confidence
なんかAIだかなんだか怖いほどの長文があるけどどっかのコピペ？,1/5,0.45122115810712177,uncertain_or_low_confidence
アマレク人の身姿は基本形態はバフィメット。 こいつら礼節守らないから元々アフリカ人なんだけどイムホテプのバカがおまんこ楽しみたいから先進国へ連れてきて上書き非黒人にしている。 それだけ魔導士としての実力はあるらしい・・・。 彼らも本意で先進国に来て転生しているわけではなさそうだ。 お金になるから性欲処理。 まあ性癖なんですけどねイムホテプの。 だから、ヨーロッパではたびたび黒人系のモデル娼婦がセレブ扱いしている・・・。 おまんこで稼いでいるアマレク人。 単純な鬼畜な家畜連中であるバフォメット。 まあ彼らも気持ちいしよくしてもらってるから満足気という・・・。 これも、悪魔の契約である。,3/3,0.4967932899792989,uncertain_or_low_confidence
関連スレ おしっこの臭い予想するスレ https://mercury.bbsp...i/avideo/1754128315/,2/4,0.484156866868337,uncertain_or_low_confidence
>>637 哲学思想のあいうえおも、知らんお前が。,3/3,0.36958812673886615,uncertain_or_low_confidence
まあ懲役8年から10年が妥当なところだな,1/5,0.40744874874750775,uncertain_or_low_confidence
はやきう金よこせこらあアダムの既得権益。 鬼畜な人たち貴族階級の既得権益それ鬼畜権益であ〜〜る。 URであ〜〜る。,4/2,0.49612828095753986,uncertain_or_low_confidence
栖雲居士の陰謀を阻止せよ！ キリスト者の連帯と、 イエス様の光で闇を照らし、 邪悪なる栖雲居士を撃ち破り、 神の栄光をあらしめんと欲す！ 集えよ、光の子らよ！ 集えよ、愛の子らよ！ 集えよ、キリストの子らよ！ 神よ、我らに力を与えたまえ！ 聖霊の御光を結集し、 悪の牙城、栖雲居士を打ち砕かん‼,3/3,0.4857943157354991,uncertain_or_low_confidence
↑イエスの革命的な立場は謂わば「人間の為の宗教」という点に外れない、そこに立ち返る姿勢の一分かもしれない,1/5,0.4466997484366099,uncertain_or_low_confidence
次に大東亜共栄圏についてですが、旧日本陸軍が大東亜共栄圏のために戦ったという事実はありません。あれは、作り話です。中国侵攻でアメリカの不快を買い、石油の供給を止められ、日米戦が避けられなくなった、陸軍の（海軍ではありません、陸軍です。）東条秀樹などの無能な幹部どもが、庶民に戦争の言い訳をするために、太平洋戦争の直前に持ち出してきたのが、大東亜共栄圏です。大東亜共栄圏は、当時の庶民を騙すためのものです。現代の我々が騙される必要はありません。,2/4,0.4248671631018321,uncertain_or_low_confidence
偽コズモさんこんにちわ なぜコズモさんのなりすましをなさったのですか それと仏教徒さんが荒れるので 名前を出して悪口書かないほうがいいですよ,3/3,0.4953849713007609,uncertain_or_low_confidence
古代ローマ人ってこれで計算してたのか…,1/5,0.46203213930130005,uncertain_or_low_confidence
>>252 仙石→関ヶ原→大阪の陣でセンセのライフワークも完結でしょ 関ヶ原終わるまでⅠ年ちょい そっから取材で2～3年休んで完結まで5年くらいじゃないかな？,1/5,0.4248197078704834,uncertain_or_low_confidence
どうもミャクミャクです https://ja.wikipedia...AE%E5%9B%BD%E7%AB%A0,2/4,0.4670194486776988,uncertain_or_low_confidence
ク二オ「小片リサの事務所独立後のソロ楽曲はピアノやギターを中心としたシンプルな編成で低予算ながらも音楽に手を抜かない丁寧な印象」 https://kizuna.5ch.n...offee/1762381472/l50 ク二オ「BEYOOOOONDSのメンバー2人欠席でのイベント実施は許容範囲だが、もう1人インフルエンザが出たら中止になる可能性が高い」 https://kizuna.5ch.n...offee/1762381151/l50 ク二オ「Juice=Juice『盛れ！ミ・アモーレ』の成功は、マネジメント側に資金や信頼できるアドバイザーによる情報が投入された結果だ」 https://kizuna.5ch.n...offee/1762295588/l50 ク二オ「『CDTV』でJuice=Juice『盛れ！ミ・アモーレ』がSNSで話題、と示したため、Juice=Juiceの年末の音楽番組出演は規定路線だ」 https://kizuna.5ch.n...offee/1762295873/l50 ク二オ「有澤一華の衣装の差異については、単なる不具合ではなく楽器演奏の際の安全や動きやすさまたは戦略的な話題性を残す意図がある」 https://kizuna.5ch.n...offee/1762295684/l50 ク二オ「BEYOOOOONDSは既存の資本に頼るのではなく、よみぃさんのような外部の技術を理解のある金額で招聘していく戦略を取っている」 https://kizuna.5ch.n...offee/1762295464/l50 ク二オ「宮本佳林がわずか1年ほどで経験した歌唱の変化は、ビートルズで言えばリボルバーからサージェント・ペパーに進んだような感じ」 https://kizuna.5ch.n...offee/1762295343/l50 ク二オ「Juice=Juice段原瑠々と井上玲音のパフォーマンスは凄い。あの高木紗友希であっても、今のこの2人と一緒に歌うのは大変だろう」 https://kizuna.5ch.n...offee/1762295241/l50 ク二オ「『盛れ！ミ・アモーレ（Juice=Juice）』竹内朱莉バージョンがフルで公開されればバズる要素がある。更なる反響が期待出来る」 https://kizuna.5ch.n...offee/1762295058/l50,1/5,0.15881162881851196,uncertain_or_low_confidence
>>14 見たかったなw,0/6,0.5741802553335825,uncertain_or_low_confidence
全世界で食料飢饉の兆候が始まったか。 https://youtube.com/...?si=aK1PxrCTBJC2M1bP,1/5,0.4641953706741333,uncertain_or_low_confidence
誰か、信頼できる一族か部下に、ある程度の軍勢をまとめさせておけば良かったのにって思う,1/5,0.46065550049146015,uncertain_or_low_confidence
ちゃまはファンしか味方いない的な話なのに なぜかふぁンチがすべて悪いになる不思議 内部にリーカーも存在しませんバチャ豚同様株主も養分です運営は神です,4/2,0.3950493037700653,uncertain_or_low_confidence
再放送しつこくやるのは大いにけっこう それで新たにハマって新規ファンも獲得できる そうして続編がまた作られる可能性もある 自分も何度目かの再放送でたまたま見てハマったからね,1/5,0.6035961508750916,uncertain_or_low_confidence
おなら,1/5,0.4006125529607137,uncertain_or_low_confidence
全然バンされない,0/6,0.5724992553393046,uncertain_or_low_confidence
外を見て眠ってきたんだったら、全部意識を向け直さなかったら目は覺めない https://www.youtube..../watch?v=uZnnikU1XpI,2/4,0.46774176756540936,uncertain_or_low_confidence
前川種苗店は従業員を１００人位抱えて、そいつらに廃業を邪魔されているのではないか。 社長重役は最後に自分らがやられることは分かっているからだ。 斜陽の最後は大量殺人だ。 筒井康隆の「俗物図鑑」参照。あれは斜陽をフェイクして書いたものだ。「また３０年経ったら この続きをやるんだからな」というのは理想で、今回の場合は一度止まったら不可能だろう。 まずは穎司を殺して、息子が拷問に掛かっている卓也の様子を見るらしいが、 この分じゃ止めそうにないな。まあ、先に俺は解放してもらおう。５８年の束縛と、 ３０年のインテンシブな拷問は長いし、きつかったからな。,1/5,0.5832904974619547,uncertain_or_low_confidence
>>1 ●心理学社会学インテリに研究して欲しいこと 心理学社会学インテリは「協調性」と「人間の関係の連携」にリソースをつぎ込めば世の中が良くなり、 コミュニケーションの劣る人間は合法的な手段で抹殺すればいいと、本人たちは否定するが本気で思ってる。 「協調性」と「人間関係の連携」は台所の包丁のようなもので料理に使えるが殺人にも使える。 帝京科学大学で見たら、勉強せず「協調性」と「人間の関係の連携」で人を蹴落とし首席卒業が正解になって、理工学部が廃学部になった。 勉強とは何ぞやになるが。 心理学社会学インテリに研究して欲しいことは、不良の魅力で一部の女がどう変容するかだ。 薬物汚染で人が変わるように、不良によって女の精神が完全汚染済みとは、自分が手足を失う被害の事後に分かるが、 災害の兆候や猛威の濃淡グラデーションがわからない。 猛威を避ける生活に役立つ知識を研究して体系化して欲しい。 不良の縄張りにいる女は警戒すべきだとか単純なものではなく、もっと体系的にもともと本能で動く悪党だったとか。 心理学社会学インテリにとって分かりにくいところは、例えば、雨が上がるように、女の生理が上がると、 前はあれだけ殺人鬼のことが好きだったのに、一部の老婆は殺人鬼を怖がり逃げてゆく傾向があるとか、 精神世界で分析してるだけではわからない動物性がある。 まともに考えれば、 お金持ちと結婚したがる女が、お金持ちの家を放火する殺人鬼を探して近づいて性交するなんて、 こっちの知識が真っさらな状態だと事前に思いつくが否定、却下する。 トイレを探してうんちおしっこができる知性の女だ。 この目で女の異常行動を見て学習し逆手に取り、不良、殺人鬼をエサに田舎者の女に殺人鬼と性交してもらって、 人の道を踏み外す異常事象の証拠で民事紛争に持ち込む罠を作れるけど、 「賢者は歴史に学び愚者は経験に学ぶ」の愚者の戦法だ。 事前の歴史に学ぶ賢者の手がかりヒント知識が欲しい。,0/6,0.3820900122324626,uncertain_or_low_confidence
万軍の主は 彼らを守られるので、 彼らは 石投げどもを食い尽し、踏みつける。 彼らはまた葡萄酒のように 彼らの血を飲み、 鉢のようにそれで満たされ、 祭壇のすみのように浸される。 その日、彼らの神、 YHWHは、 彼らを救い、その民を 羊のように養われる。 彼らは 冠の玉のように、その地に輝く。 その幸い、その麗しさは、 いかばかりであろう。 穀物は若者を栄えさせ、 新しい葡萄酒は、乙女を栄えさせる。,2/4,0.4165650208791097,uncertain_or_low_confidence
>>298 ギャーギャー騒いでいた野良猫は今一匹も居ないよ。 お陰でネズミが出て困ってる。,1/5,0.4021634856859843,uncertain_or_low_confidence
熊大量出没問題 生息する山の環境破壊した人間が悪かった //www.youtube.com/shorts/RijP1kyTTgM メガソーラなど許可与えちゃった役所だTVメディアはひた隠し 全部熊が悪い！撃ち殺せ！ 人でなし統一ネトウヨ,1/5,0.48219271500905353,uncertain_or_low_confidence
8月19日(土)02時30分からのおやすみタローマン見れなかった 前と何か違った？君が代とジョイントした？,2/4,0.4559328059355418,uncertain_or_low_confidence
o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o 市場に出たAMDノートパソコンの内蔵GPUのベンチスコア中央値を見ると ・780M (12CU)（ﾚｰﾃｨﾝｸﾞ：25.5） ・880M (12CU)（ﾚｰﾃｨﾝｸﾞ：29.6） ・8060S(40CU)（ﾚｰﾃｨﾝｸﾞ：93.2） の3種はスペックに見合った妥当な数値を出してるけど ・890M (16CU)（ﾚｰﾃｨﾝｸﾞ：29.5）「だけ」が明らかにおかしいんだよね 異常にﾚｰﾃｨﾝｸﾞが低すぎる 890M(16CU)が同じアーキテクチャの下位クラスの880M(12CU)にすらﾚｰﾃｨﾝｸﾞで負けてしまっている ://i.imgur.com/W2yyHe0.jpeg 次作のGorgonPointでは是非ともこの890M(16CU)の立ち位置の矛盾点を改善して欲しい所だよね o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o,1/5,0.43711698055267334,uncertain_or_low_confidence
>>358 ホモというか,3/3,0.4766215781370799,uncertain_or_low_confidence
>>876 ただ表で言うってことはもう進む目処無いんじゃないかね 普通特定まで状況黙っとくもんだから,3/3,0.4417850375175476,uncertain_or_low_confidence
【新日本】永田裕志が神戸ワールド記念ホールで意味深発言「この会場で試合するのは今日で最後じゃないか」 https://news.yahoo.c...0504595fc3df4d7c835d 国王様は引退して東金王国の国王の職に専念するのか？ 他団体に参戦や東金プロレス旗揚げならば神戸で試合をするかもしれないので この発言は何か気になる,1/5,0.46068135897318524,uncertain_or_low_confidence
庄内の乱の時の悪久は若く経験不足な（二十代前半）せいか いいとこぜんぜんないんだよね 火薬の誤爆で陣屋全焼させたり、白石永仙の伏兵に引っかっかって百人近い戦死者（斬首された首を城門に並べられる失態）だして義久から「偵察ぐらいちゃんとやれ」とお説教されたり 家康の使者の山口直友と和睦の協議をするように義久に指示されても無視して実父の義弘から「お前もいい加減大人になれよ」と忠告されたりと「な、なんやこの暗君……」的なエピソードばっか,3/3,0.39822515845298767,uncertain_or_low_confidence
「#毛を剃ってるー」 ゴボちゃんって何なんだが しかし 心肺停止てイコール死んだ模様 大多数が反対だから,2/4,0.4685155550638835,uncertain_or_low_confidence
>>221 俺はそれについては半笑い状態だったよ,1/5,0.602202961842219,uncertain_or_low_confidence
何か攻撃されているのか 過去の人達から 今の君と何が違うのか 知ってる？,1/5,0.4315609534581502,uncertain_or_low_confidence
10年以上前に栄町のソープで東金出身の嬢に入った事があるけど19歳で(後に個人ブログが見つかって内容で実年齢だと判明)巨乳で締まりも良くて最高だったゼア,1/5,0.5431123773256937,uncertain_or_low_confidence
安倍がしんだのは、心臓マッサージをミスって心臓破裂させたから。 パン！,4/2,0.40995211402575177,uncertain_or_low_confidence
立花孝志容疑者の「犬笛」に扇動される匿名の人々･･･ デマ拡散の陰に「誹謗中傷による収益」か、 立花容疑者の思惑とは？【サンデーモーニング】 https://newsdig.tbs..../-/2291730?display=1,2/4,0.4463213384151459,uncertain_or_low_confidence
ええもちろん暗いですよ・・・ なぜならお前たちが嫌いだから。。,3/3,0.4152837594350179,uncertain_or_low_confidence
和じゃくてそれ便座wwwww,2/4,0.4277226726214091,uncertain_or_low_confidence
えーと、シィーフィードならぬコスモスっていって、 まぁ、相克的にはカオスと同格でもある女性。 マグダラのデメテル。D様。,2/4,0.47684452931086224,uncertain_or_low_confidence
壺民党,1/5,0.4037908414999644,uncertain_or_low_confidence
>>105 化膿性汗腺炎で検索してみて 最近になって認知度出てきたけど医者の中でもまだ知らない人がいるくらいで誤診も結構ある 繰り返すようだったら化膿性汗腺炎を疑ってみてもいいかもしれない,1/5,0.45011279980341595,uncertain_or_low_confidence
単なる失敗家庭じゃん,2/4,0.4077826837698619,uncertain_or_low_confidence
明らかにアメリカに先導されてたのはこいつらのせいか,3/3,0.29182102779547375,uncertain_or_low_confidence
"ーーー 0479 我撫理得流ＫＥＮＪＩ from ｄｅｓｋｔｏｐＰＣ 2025/11/17(月) 16:36:43.95 コインランドリーは親がもう死んだか貧乏で生活費の支援が ないからナマポなんや。 ↑ 『そんなに僕が気になる』のかな？ 『""ヘタレ軟弱""のKENJIさん』 ーーー",3/3,0.46431126197179157,uncertain_or_low_confidence
高市早苗総裁では「自民は潰れるし日本は沈没」首相側近,2/4,0.4062213599681854,uncertain_or_low_confidence
>>652 都合が悪くなるとどっちも理論 この期に及んでまだやるかよ性根が腐ってる,3/3,0.376011461019516,uncertain_or_low_confidence
>>142 3%ぐらいならいくらでもなくショッペー相場だね,1/5,0.4475705921649933,uncertain_or_low_confidence
教理は一つしかないのに保守派とかリベラルだとか言うのが間違ってる。 ちなみに、キリスト教は、ローマカトリック教会の教理は、世俗の価値観と比べるとかなり保守的。 ゆえに、キリスト教は保守的な宗教、という考え方で正しい。 自称キリスト者なのに左派政党を支持してる奴は矛盾してる。,1/5,0.45507266124089557,uncertain_or_low_confidence
もう､将棋､ほどほど｡ﾄｼだ｡ 活動､控え目で｡､,1/5,0.42934293548266095,uncertain_or_low_confidence
CTもエコーもやったけど 切ってみないと分からんと言われて 切ったら石灰化上皮腫だった,1/5,0.6166666249434153,uncertain_or_low_confidence
>>208 オマエが、家賃を払え！！ って母に吠えられ しがみ付かれて（抱きつかれて） 路上３０メートル引き摺った、妹,2/4,0.6237926582495371,uncertain_or_low_confidence
次最終回 大阪の方はやるんだろうか,1/5,0.5897970497608185,uncertain_or_low_confidence
どうもとに お金を頑張って貢ぐことに疲れたら もっと素晴らしい本を紹介しますよ🔥,1/5,0.6387600898742676,uncertain_or_low_confidence
>>92 スレ違いすいません 長年コメ増産による食糧安保を唱えてる方 興味あったら借りてください（著者の他の書籍でも） https://calil.jp/book/4296120824 食料安全保障の研究 襲い来る食料途絶にどう備えるか 山下一仁（著） https://bookmeter.com/books/22251652 書評 近くの図書館から探してみよう カーリルは全国の図書館から本を検索できるサービスです https://cigs.canon/a...e/20250611_8967.html メディア掲載 グローバルエコノミー 2025.06.11 米価を下げる根本的対策は減反廃止しかない コメも安くなるし余ったのは輸出すればいいし シーレーン封鎖されても国内備蓄があるから持ちこたえられる云々 驚いたのは中国の備蓄量が凄まじい量 ＞平時の輸出1000万トンは無償の備蓄の役割を果たす。 ＞毎年500億 円かけている備蓄米の財政負担は消滅する。 ＞そもそも、現在の100万トンの備蓄では危機の際に役立たない。 ＞中国の備蓄量はコメ1億トン、小麦1億4000万トンである。 記憶違いすいませんが・・・古代ローマも ゲルマン人の来寇とかでエジプトから輸入小麦が滞って混乱してた？ような・・・,2/4,0.42543145020802814,uncertain_or_low_confidence
>>780 純粋に母親をもっと早くころすべきだった と思ってるはずです 祖父が母親を殺そうとしたのを 山上が止めたのは 人生で最大の間違いだったと 考えていたらしいです そういう記録がネットに残ってます 祖父は失意の中で死亡し 膨大な遺産を母親は妹に一円も渡さず 統一教会に全て寄金しました。 まさに地獄絵図でした。,2/4,0.3820340732733409,uncertain_or_low_confidence
>>557 そうそｗ 記者会見(ぶら下がりであっても)では必ず予め質問票を提出させ、許可を出した質問以外は許さない、 違反した社は締め出し なんてことを始めたのも第二次安倍政権,2/4,0.4341297149658203,uncertain_or_low_confidence
