Topic,Count,Name,Representation,Representative_Docs
34,17,34_original_sin_あなた_言葉,"['original', 'sin', 'あなた', '言葉', '信じ', '2018', 'asia', 'タイム', 'worthy', 'なぜ']","['⑤ 死 から 蘇っ た と 言わ れ て も ・ ・ ・   |   セブンスデー・アドベンチスト 教会   2018 年 11 月 11 日   @   13 : 30   –   14 : 30   asia / tokyo   タイム ゾーン   死 から 蘇っ た と 言わ れ て も ・ ・ ・   死ん だ 人 が 蘇る 。 とても 信じ られ ない 話 です 。   これ まで 、 キリスト の 蘇り を 信じ られ ない 人 たち は 、 それ が あり え ない 証拠 を 熱心 に 探し まし た 。   しかし 、 探れ ば 探る ほど 、 それ は 実際 に 起こっ た こと に 思え て き ます 。   ←   ④ 聖書 を 信じ られる わけ   ⑥ わから ない まま 終わる ・ ・ ・   →', '④ 聖書 を 信じ られる わけ   |   セブンスデー・アドベンチスト 教会   2018 年 11 月 11 日   @   11 : 00   –   12 : 00   asia / tokyo   タイム ゾーン   聖書 を 信じ られる わけ   聖書 ほど 、 様々 な 批判 を 受け た 書物 は あり ませ ん 。   しかし 、 聖書 ほど 信頼 できる 書物 も あり ませ ん 。   なぜ そう 言える の か を 考え て み ましょ う 。   ←   ③ なぜ 、 キリスト が 必要 な の か   ⑤ 死 から 蘇っ た と 言わ れ て も ・ ・ ・   →', ""exactly the implication, precisely agreement with science...there was no fall, no original sin and all the derivatives of original sin along with it.  no need for the immaculate conception...all babies are born free of sin...so much for an infallible dogma, and the doctrine of infallibility.  thus the conundrum of the church.  all church negativity flows from original sin...oh lord i am not worthy that thous should come to me.  the church has crawled away from a literal bible, but original sin is a major tenet of faith...what now, what does yonder bring.  how is this going to be rationalized.  it seems the church must become positive and move from the negativity of sinning and declare being 'born in the image and likeness of god' makes us truly worthy of his coming to us.""]"
35,16,35_お前_カトリック_スレ_教理,"['お前', 'カトリック', 'スレ', '教理', '立て', 'ローマ', '粘着', '間違っ', 'suffer', '違い']","['>> 215   お前 が 教理 省 を 否定 する なら ローマ カトリック 教会 の 教理 を も 否定 する 矛盾 に 陥る 。   論理 が 破綻 し てる の は お前 だ よ 。 無能 が 。', 'カトリック 教会 の 教え は 「 互いに 愛し合い なさい 」 の 愛 の 宗教 と 言わ れる が 、 ここ の スレ 主 は 「 お前 」 「 お前 」 で 愛 の カケラ も ない', '> 100   いや 、 あなた が カトリック を 自称 し て いる という こと に 驚い た 。   >> 3   - 5 の ローマ 教皇 の よう な 姿勢 と 、 あまりに も 違い 過ぎる   宣教 が 目的 だ と いう なら ば 「 口 の 利き 方 」 「 礼儀 」 「 他人 から どの よう に 見 られる の か 」 といった 部分 に も 気 を つかっ て いただか ない と 困り ます よ   カトリック は 当然 と し て 、 キリスト 教 全体 の 印象 に も 関わる 問題 です   あなた の よう に 傲慢 な 書き込み を 残さ れ て しまう と 、 神様 の 品格 まで 疑わ れ て しまい ます   それと 最低限 コテハン つけ た ほう が いい 。 そう し なけれ ば スレ を 建て た 者 で ある など と わかり ませ ん   こちら も つけ て おき ます']"
36,16,36_圣母_牺牲_拯救_区别,"['圣母', '牺牲', '拯救', '区别', '词', '有没有', '善良', '做', '更', '感动']","['大家 推崇 或者 喜欢 圣母 ， 那 是因为 圣母 知行合一 的 言行 是 能 人 所 不能 \n 至于 圣母 婊 ， 不 就是 慷他人之慨 ， 这 还 需要 你 教 我 做 ， 我 tm 不会 吗 ？', '有 区别 ， 但是 区别 并不大 。 \n 假如 一个 坏人 快 饿死 了 ， 圣母 把 自己 的 那份 给 了 他 ， 那 这 是 圣母 还是 圣母 婊 。 坏人 活 下来 把 其他人 都 害死 了 ， 那 给 他 吃 的 的 人 是 圣母 还是 圣母 婊 ？', '还 真是 ， 讨人厌 的 所谓 圣母 婊 都 是 蠢 而 不 自知 、 慷他人之慨 自私自利 的 贵物']"
37,15,37_協会_統一_禁止_メシア,"['協会', '統一', '禁止', 'メシア', '朝鮮', '地獄', 'カルト', 'とか', '足り', '献金']","['韓国 発 は 、 人 も 宗教 も 何 に せよ 、 日本 に 害 為す 事 しか ない 。   統一教会 の 信仰 し 、 献金 すれ ば 家族 が 救わ れ 、 幸せ に なる 、 しかし 、 なっ て ない どころか 、 家族 は 生き 地獄 に 堕ち た 。   そこで 普通 は 気づく が 、 洗脳 さ れ て たら 「 信仰 足り ない 、 献金 が 足り ない 」 と 、 ますます のめり込む 。   人 を 不幸 に 、 金 を 巻き上げ 、 家族 を 破壊 する 、 そういう 反日 宗教 は 解散 は 勿論 、 禁教 に しろ 。', 'ロシア で は   統一 協会 は   カルト 宗教 と 認定 さ れ て い て   禁止 さ れ て い ます   中国 で も 同様 で   統一 協会 は 禁止 さ れ て い ます   フランス で も 禁止 さ れ て い ます   欧州 の ほとんど の 国 で   統一 協会 は 禁止 さ れ て いる はず です   米国 において は 大量 の 献金 によって なぜ か   統一教会 は 活動 でき て い ます', '家庭 教会 とか 何とか 言い ながら 二 世 問題 で 家庭 が まとまら ず 仲たがい に なる し 、 統一教会 と いい ながら 、 他 教 と 統一 する こと も 当然 に なく 、 自分 の ところ の 朝鮮半島 すら 統一 でき て い ない 。   口 だけ の え せ 団体 だって こと は 言動 を 見れ ば わかる 。 金 の 問題 と 男女 問題 を 引っ提げ て 彼ら は 分派 ともども 地獄 に しか 行か ない よ 。 神 とか 氏族 メシア とか いっ て も 、 しょせん 韓国 や 北朝鮮 民族 の それ で しか ない から 、 大した こと ない ん だ よ ね 。   何 が 世界 だ 、 宇宙 だ 霊界 だ だ よ ｗ ｗ 。 近親 相関 で 異常 に なっ た 遺伝子 もっ て いろいろ と やる の は 朝鮮半島 だけ に し て ください 。']"
38,15,38_天堂_atheist_open_公,"['天堂', 'atheist', 'open', '公', '信佛', 'religious', '创造', '喜欢', '信', 'choice']","['如果 这个 世界 是 创造 的 弱肉强食 ， 那 天堂 也 未必 不是 弱肉强食 。 按 圣经 都 是 同一个 来源 创造 的 。 如果 基督教徒 都 信奉 弱肉强食 ， 那上 了 天堂 他们 就 能 平等 对待 ， 恐怕 还是 弱肉强食 。 “ 分 阶层 ， 有 压迫 ” 。 \n 如果 你 就 喜欢 这样 ， 那 就 去 吧 。 但是 ， 有 吃 别人 压迫 别人 的 时候 就 有 可能 自己 当 鱼肉 的 时候 。 \n 去 吧 ， 不送 了 。', '>> 1   わざわざ 日本 社会 における マイノリティ に なり たい の ？ 既婚 者 です か ？ あなた が 未婚 者 なら 結婚 相手 に なる 異性 を 捕まえ られる か 分から ない し 、 産まれ た 子ども が 変わり者 扱い さ れ て 周囲 から 孤立 する 危険 性 も 生じる よ   キリスト教徒 が 多い 国 、 ヨーロッパ や アメリカ （ 銃 が 必要 だ が ） 、 韓国 など に 移住 し た ほう が 幸せ かも よ   キリスト 教 の 歴史 を 見 たら 良い 。 敬虔 で 善良 な 信者 は ひと 握り い た かも しれ ない が 、 ほとんど が 人殺し や 泥棒 、 嘘つき の 罪 に 汚れ た 悪人 だ よ 。   彼ら が 罪 が ある まま で は 地獄 に 堕ちる と 説教 し た 所 で 説得 力 が なく て お まゆ う です ね 。', 'と いう か 、 非 キリスト教徒 なんて 世界中 に いくら でも いる のに 、   中国人 、 アラブ 人 、 東南アジア 人 、 オセアニア 人 、 インド 人 、 モンゴル 人   アフリカ 人 と さ 、 それなのに 、 日本人 は ・ ・ ・ なんて 限定 する の は   アホチョ ん 公 ぐらい しか おら ん ダ ろ 。   あいつ ら 、 一応 キリスト教 だ が 、 インチキ キリスト教 だ から   地獄 に 落ちる の は お前 等 、 チョ ん 公 以外 に ない わ 。 この アホ が ！ ！   日本人 は お 葬式 は 仏教 で 行う ので 、 みんな 極楽浄土 行き な ん だ よ 。']"
39,14,39_スレ_洗脳_信者_幸福,"['スレ', '洗脳', '信者', '幸福', 'あなた', '団体', '科学', '受け', '成りすまし', 'カルト']","['>> 81   wwwwwwwwwwwwwwwwww   なんで 泡沫 カルト 団体 の 洗脳 を 受け た 末端 信者 が 、 キリスト 教 スレ で キリスト 者 を 仕切ろ う と すん の ？', '>> 50   wwwwwwwwwwwwwwwwww   なんで 泡沫 カルト 団体 の 洗脳 を 受け た 末端 信者 が 、 キリスト 教 スレ で キリスト 者 を 仕切ろ う と すん の ？', '>> 44   ワッチョイ だけ の 問題 でしょ う か ？   あなた が 幸福 の 科学 信者 さん で 、 キリスト 教 スレ を   グノーシス に 塗り替えよ う と し た から です よ 。   あなた は キリスト教 を 乗っ取り 幸福 の 科学 の 支配 下   に 置こ う と し て い ます 。   あなた の 下心 は 見抜い て い ます 。   それで あなた は 最終 的 に この スレ に 来る 信じ やすい   神 の 子 ら 騙し 「 幸福 の 科学 」 即ち   反 キリスト 大川 某 の 教え で 洗脳 し 、 純情 な 神 の 羊 達 を   騙し 、 地獄 に 突き落とそ う と し て いる 。   甘い 言葉 に 騙さ れ ませ ん 。   再び 仏教徒 さん と の 醜い 争い に なる 前 に 此処 を 去っ て   下さい 。 あなた は あなた の 場所 で 信心 さ れる 方 が 幸せ   だ と 思い ます 。']"
40,14,40_中国共産党_全能_弾圧_中国,"['中国共産党', '全能', '弾圧', '中国', '政府', 'なぜ', 'キリスト教徒', '国', '定め', '主義']","['8 月 20 日 、 宗教 を 口実 に 詐欺 や 違法 な 資金 集め など の 犯罪 を 繰り返し た として 「 全能 神 教会 」 の メンバー ら 1 , 000 人 近く が 中国 警察 によって 拘束 さ れ た 。 「 全能 神 協会 」 と は 、 一体 どの よう な 団体 な の だろ う か ―― ？ \u3000 基本 的 に は 宗教 を 否定 する 共産 主義 国家 ・ 中国 。 この 国 で は 、 国家 による 宗教 団体 へ の 弾圧 、 あるいは 逆 に 過激 な カルト 教団 による 体制 へ の 反逆 が 繰り返さ れ て いる 。 そんな なか 、 「 全能 神 教会 」 メンバー が 引き 起 ...', 'なぜ 中国共産党 政府 は 全能 神 と 全能 神 教会 を 狂気 の ごとく 弾圧 し 、 残虐 に も 迫害 する の でしょ う か 。   |   東方 閃電   前 へ ： なぜ 宗教 界 は 全能 神 と 全能 神 教会 を 罪 に 定め 、 狂気 の ごとく 抵抗 する こと に それほど 多く の 努力 を 注ぐ の でしょ う か 。   次 へ ： 噂 は どこ から 来る の です か 。 また 、 どの よう に し て 作ら れる の です か 。', 'キリスト 教 映画 「 逆境 の 甘美 」 抜粋 シーン （ ４ ） なぜ 中国共産党 は 三 自愛 国教 会 に 加わる よう キリスト教徒 を 強いる の か   |   神 の 国 降臨 の 福音   真実 の 解明 シリーズ   763   中国 で は 、 無神 論 中国共産党 政府 の 激しい 弾圧 と 迫害 の 影響 を 家庭 教会 が 直接 受け て き た 。 中国共産党 政府 は 、 中国共産党 中央 統一 戦線 工作 部 が 管理 する 三 自愛 国教 会 に 入る よう 家庭 教会 を 強制 する 。 これ により 中国共産党 は どんな 秘密 を 隠し て いる の か 。 キリスト 教徒 は 投獄 や 死 を も 恐れ ず 福音 を 広げ 、 神 へ の 証 を する 。 一体 なぜ キリスト教徒 は この よう に する の か 。']"
41,14,41_圣诞节_耶稣基督_day_santa,"['圣诞节', '耶稣基督', 'day', 'santa', '明白', '有人', 'man', 'born', '基督徒', '文化']","[""santa was about being nice; naughty being every kid's reality, and a forgiving mom and dad who you, one day in the 'morrow, knew was the real santa claus. i grew up learning of the christ child born on that day, and the reason the world celebrate christmas.   be a little kinder, laugh a little more, and aloha your ohana!"", 'face it, ""merry christmas"" is one of the most hypocritical phrases in western culture- much like usofa blood-circus coliseum attendees holding their arm over their hearts immediately prior to enjoying the spectacle- the ritual mutual slaughter of rich black men. it is a holiday season and for some it also has religious tinges. it is a season of colossal consumerism, over and self indulgence, not to mention orgiastic pleasuring. for some it is a few days of, at least, recalling the values of inclusion, yes a christian value, but one which also acknowledges other religions, other cultures and the introduction of the other into ours. given that introduction it implicitly recognizes that in their proper times we should know more about, acknowledge and respect others. personally, i\'m okay with ""happy holidays"".\npresident donald j. trump is an abomination.', '从 昨天 开始 就 陆续 有人 问 我 圣诞夜 怎么 过 ， 我 反问 ： “ 你 说 的 是 上帝 之子 耶稣基督 的 诞辰 ？ 干 我 啥 事儿 ？ ” 我 虽然 反对 本土 文化 糟粕 复辟 ， 但 对 那些 视 洋垃圾 如宝 的 更是 嗤之以鼻 。 我 尊重 基督徒 过 圣诞节 ， 但 在 一个 没有 圣诞节 传统 的 国家 ， 如此 多非 基督徒 热衷于 过 “ 圣诞 ” ， 究竟 是 缺乏 文化 自信 ， 还是 太 容易 被 忽悠 ？']"
42,13,42_伝道_証明_偽_終末,"['伝道', '証明', '偽', '終末', '板', '中傷', '誹謗', '語る', '悪魔', 'prostitutes']","['福音 伝道 の 復活 により   宗教 板 の 悪魔 の 証明 🔥', 'まさか   福音 伝道 が   悪魔 の 証明 を さ せる なんて ・ ・ この 宗教 板 の 方々 を ・ ・ 公開 ーーーー 🔥', 'ざぜんもさどうも 素人 以下 で 福音 伝道 を 誹謗 中傷 ・ ・ 大学 を 聴講 ?   悪魔 の 証明 完了']"
43,13,43_狗_骂_狗屁_早已,"['狗', '骂', '狗屁', '早已', '虚伪', '就行了', '式', '路边', '动物', '畜生']","['凌迟 烧死 基督 狗 以及 一切 牛鬼蛇神 ！ 人类 的 毒瘤 。', '想 做 基督 狗 的话 ， 请 找 混沌 大主教 。 \n 还有 ， 我 从来不 认为 基督 狗 或者 基督 狗 预备 式 会 是 皇汉 主义者 。', '我 玷污 你 信仰 了 么 ？ 基督 狗 ？ 骂人 还要 骂 我 祖宗 ， 你们 的 主 还 真是 伟大 啊 ？ 以牙还牙 就 教 你 这 ？ 你 这 纯粹 只能 让 我 增加 对 基督 狗 恶感 而已 。']"
44,13,44_children_clergy_commission_bishop,"['children', 'clergy', 'commission', 'bishop', 'rape', 'abuse', 'raping', 'follow', 'priests', 'pope']","[""it is no longer shocking that a priest/bishop who facilitates the raping of children by priests and bishops would be accused of sexual abuse. is there a difference between priests/bishops who rape children and priests/bishops who remain silent or pass them around? and this particular bishop is a hit and run bishop who left a man dead on the side of the road. bishop thomas should be counting his lucky stars that he's escaped prison thus far. \n\naw"", ""the ignoring of the resignation of marie collins is beyond sad.  it is a bench mark moment in the church's consistent refusal to deal with the implications of clergy sexual abuse.  better to ignore a victim given official sanction by the pope than deal with the reality of 'ontologically changed' priests sexually exploiting that 'change' for sex with women, men, and most especially children.  this won't change until lay catholics, and clergy who get the problem, insist it changes.  pope francis is not one of the 'enlightened' clergy when it comes to this issue."", ""isn't cc (catholic church) to convert people to follow christ teaching and stop raping children?  here cc is raping children too then why bother having cc?  they clearly do not follow christ teaching!  if cc do not follow christ teaching, they are obsolete religious organization!   \nwe can  suffer with other organization monsters without adding cc’s  monsters needlessly too!\nis clergy rape of children truth only cc can points to us, is that because only cc can provide clergy to rape children?   \n you clearly need some professional help, don’t you?""]"
45,13,45_note_猪_可怕_game,"['note', '猪', '可怕', 'game', '杀', '喜欢', '狗', 'winning', '麻辣', '两句']","['我 经常 看到 这人 在 吧 里 乱咬 人 ， 本质 上 是 喜欢 乱咬 人 破防 拉黑 精神 胜利 的 路边 耶狗 一条 \n 点击 展开 ， 查看 完整 图片', '脱离 市场 ， 闭门造车 的 想 了 很 久 的 一个 决策 ！ [ 哈哈 ] / / @ 程城 michael :   猫 还 代表 了 不忠   / / @ 侯屹 : 好 可怕 的 名字 啊 ！ 看来 决策者 也 是 很 可怕 的 ！ 猫 - 永远 只 认为 自己 是 上帝 的 动物', ""ah, not so much a supporter as a mooch. got it. you'll be pleased to know that verne (note the spelling) lundquist will be calling saturday's game as well, so you can get an early start on your criticism of his work, which he's been doing for cbs only since 1982 as part of a 52-year career in broadcasting. you're certainly qualified to give him the old what-for, though, same as you did mike krzyzewski (note the spelling) elsewhere. my, you have such high standards of everyone. with one glaring exception.\n\nverne (note the spelling) will no doubt gush about the four oklahoma players starting their 104th game together tomorrow. maybe just as he did over jack nicklaus winning the masters at age 46 or tiger woods's victory at augusta in 2005. or when duke beat kentucky on christian laettner's buzzer-beater in the 1992 ncaa elite eight. or a super bowl he called. or an olympics. such the amateur he is at 75. let's take his car keys away.""]"
46,12,46_〇_祝福_罪_会社,"['〇', '祝福', '罪', '会社', 'め', 'メシア', '原理', '家庭', '集団', '逃げる']","['>> 442   この ウグループ っていう の が 癌 な ん だ よ 。 統一教会 から 訴え られる ほど の 自分 が メシア だ と 風潮 さ せ た の は 、 冒涜 この うえ ない 。   かれ ら は 統一 今日 の 原理 を もっ て し て も 、 これ 以上 の 罪 は ない 。 姦 〇 罪 や 〇 人 罪 で 収監 さ れ た 人 まで いる って いう から 、 この世 で も 罪 の 重い 者 たち 。   天国 だ とか 言っ て も みる な 。 ウ 明 植 とか enwa 株 、 株 ibcatle の 野上 、 株 wiseup ら は 死ん で も 許さ れ ない 苦しみ を 追う こと に なる 。', '兵庫 の 株 ｅ 〇 ｗａ とか 、 パボ ら が つけ た よう な 名前 の ｗｉｓｅｕｐ とか よ 。   ｉｂｃａｓｔｌｅ とか よ 。 ← ここ まで 恨み 買わ れる よう な 組織 が 地獄 以外 行か ない はず が ない 。 死ん で も 苦しめ 。 犯 〇 正当 化 集団 め 。 遺伝子 が 壊れ てる ん だ よ な 。 こういう 韓国 人 たち は 。   教理 を 使っ て 旧 統一教会 から 訴え られる よう な 泥棒根性 野郎 ども が 。 その 教祖 が 逮捕 さ れ た わけ だ から 、 お前 ら も 同罪 だ よ 。', 'おい 、 兵庫 の enwa 株 は 旧 統一教会 の 祝福 家庭 という の が 、 やっ てる 会社 じゃ ない の か ！ どう な ん だ 、 おい ！   あんな 〇 戮集団 の 残党 が 生き残っ て ん じゃ ねえ ぞ 。 人 の 命 な ん だ と 思っ て ん だ 。 淫乱 野郎 ども め が ！']"
47,12,47_高市_早苗_ｗ_女性,"['高市', '早苗', 'ｗ', '女性', '奈良', '統一教会', 'マザー', '市', '高', '維新']","['今 も 統一教会 に バックアップ さ れ てる の が   高市 総理 な の か   怖 わ 〜 〜', '日本 の マザー ムーン 高市   そのうち 統一教会 の 女性 を 人身 売買 する の を 合法 化 し そう ｗ   いや 、 平蔵 と 維新 が やっ てる か ｗ', '日本人 で 高市 支持 し てる やつ なん ざいね ー よ ！ ｗｗ   全部 ツボ 統一 教会 自民 の 裏金 アンケート 偽装 アンケート の 大本営 発表 だろ う が ｗ   おい ！ 統一教会 ！ ！ マザー ムーン と 同じ 目 に 合わせ て やる ぜ ！ 高市 に いっ とけ や ！ ！']"
48,12,48_世俗_道教_传教_供奉,"['世俗', '道教', '传教', '供奉', '不行', '哲学', '发展', '佛教', '精神', '主']","['起源 不同 。 张角 或者说 道教 的 起源 更 像是 依附于 儒法 两家 、 借助 道家 学说 ， 结合 民间传说 而成 的 次生 宗教 ， 耶稣 基于 族群 生存 ， 佛教 诞生 于 政治 斗争 ， 起点 不 一样 ， 相关 理论 高度 就 不 一样 ， 要 解释 的 问题 也 不同 。 更何况 东汉 末年 黄巾起义 ， 道教 被 按 死 是 板上钉钉 的 事情 。', '张角 是 把 宗教 世俗化 了 ， 从 精神 世界 发展 到 在 世俗 世界 建立 政权 ； 耶稣 和 释迦 是 把 世俗 宗教 化 ， 精神 上 脱离 现世 ， 到达 精神 的 彼岸 ， 天堂 或 极乐世界 。 发展 方向 背道而驰', '耶稣 不 搞 世俗 专心 传教 ， 买买提 传教 世俗 全都 抓 ， 张角 传教 也 不行 世俗 也 不行']"
49,12,49_l_三_統一教会_ノ,"['l', '三', '統一教会', 'ノ', '会議', '派', '問題', '日本', 'マスメディア', '自民党']","['>> 1   人間 の ふり し た 鬼畜 ↓   .   .   .   .   .   .   ., ィ z 三 三 二 ﾆ ＝ ＝.､、 統一教会 と 創価学会 と グル に なっ て   .   .   .   .   .,.--{ ｼｲｨ 彡彡三 三 三 ミ 丶 、 政教 分離 を 破壊 し 尽くし   .   .   ., イｨ 三 ミ ＞ \'""´   .＿＿,,   .｀ 丶 ミﾐﾐミヽ   裁判所 も 買収 し て   .   .   ./ ｼ 彡 ｼ ´ 統一教会   安倍 広報 ｀ ヾミミﾐヽ   検察 ・ 警察 も 買収 し まくり   .   ., ilif 彡   .,   .＿,.- ｭ ￣   . f ﾆ 三 三 ﾐヽヾミミﾐヽ   .   邪魔 者 は 自殺 に 見せかけ て 暗殺 し て   .   . jl ﾘｲ 彡 !   .：, ｨ 彡 ""´：.   .   ：.：   .   .   .｀ ﾞ . ヾ ﾐﾐﾐﾐ ,   .   .   発展 途上 土人 に 日本 を 売り飛ばす 売国奴   .   . l { i { l { l ﾉﾘ   ., fi ´   .   .＿,. i   .：.＝― 一   .   ., ﾐﾐﾐﾐ !   .   .   .   さくら の 会 で 血税 を 湯水 の ごとく 使っ て 酒池肉林 を 催し   .   .{ lilili /{   .   .,.-‐""´,：,!   .   .   .､ ｰ -‐.   .   .   . nl ﾊ ⊥   .   .   .   し まい にゃ 撃た れ て 輸血 で 国民 の 血液 も 湯水 の ごとく 使っ て   .   .| lilif ﾘﾊ   .   .：.、.＿,. ノ ,   .   .   .   ,.}、   .   .   . tf {´ i ,. l |   .   .   . w ﾘ 小 !   ：   .   .   .   ., ゝ ^   ：   .   . ヽ   .   .   .｀!). vl   .   .   .   民主 主義 を 根幹 から 破壊 し て すい ませ ん でし た   .   . ゞ 干 ﾐ }   .：   .   .   .   ./   .   .＿ j ＿   . 丶   .   .}´./   .   .   .､ y ヾ   .：.   .   .   . l   ./ ｨ 三 三 ｼ ┃^.   .   .   ./. ノ   .   .   .   . ヾ . f ､：.：.   .   .   .´┃.""~""   .   .   .   .   ./ l ´   .   .   .   .   . ヽ .）：.：.、   .   .┃.   .   .   .┃   .   .   . l   .   .   .   .   .   .   . ﾄ i ､ ヾ ：.   .┃   .   .＿,.   .-   .   . ｌ   .   .   .   .   .   ./^ ヾ !､ 丶   .｀   .¨""""´   .   .   .   .   .   |   .   .   .   .／ ヽ   .   .   . 丶 、   .   .｀¨¨´   .   .   .   .   ト ､   .   .   .   .   ┼ ヽ   .- ｌr ‐､.   . ﾚ   . ｌ   .   .   .／：：： 丶 、   .   .｀ 丶 、   .   . 丶   .   .   .   .   |. r ゝ 、   .   .   . ｄ ⌒)   ./ ｌ ＿ ﾉ   ＿ ﾉ   https :// i . imgur . com / eq 4 rdlu . gif', '>> 1   .   .   .   .   .   .   ., ィ z 三 三 二 ﾆ ＝ ＝.､、 統一教会 と 創価学会 と グル に なっ て   .   .   .   .   .,.--{ ｼｲｨ 彡彡三 三 三 ミ 丶 、 政教 分離 を 破壊 し 尽くし   .   .   ., イｨ 三 ミ ＞ \'""´   .＿＿,,   .｀ 丶 ミﾐﾐミヽ   裁判所 も 買収 し て   .   .   ./ ｼ 彡 ｼ ´ 統一教会   安倍 広報 ｀ ヾミミﾐヽ   検察 ・ 警察 も 買収 し まくり   .   .   ., ilif 彡   .,   .＿,.- ｭ ￣   . f ﾆ 三 三 ﾐヽヾミミﾐヽ   .   邪魔 者 は 自殺 に 見せかけ て 暗殺 し て   .   . jl ﾘｲ 彡 !   .：, ｨ 彡 ""´：.   .   ：.：   .   .   .｀ ﾞ . ヾ ﾐﾐﾐﾐ ,   .   .   発展 途上 外国 土人 を 大量 に 日本 に 入国   土人 の 植民 地 として 日本 を 売り飛ばす   .   . l { i { l { l ﾉﾘ   ., fi ´   .   .＿,. i   .：.＝― 一   .   ., ﾐﾐﾐﾐ !   .   .   .   さくら の 会 で 血税 を 湯水 の ごとく 使っ て 酒池肉林 を 催し   .   .{ lilili /{   .   .,.-‐""´,：,!   .   .   .､ ｰ -‐.   .   .   . nl ﾊ ⊥   .   .   .   し まい にゃ 撃た れ て 国民 から の 輸血 も 湯水 の ごとく 使っ て   .   .| lilif ﾘﾊ   .   .：.、.＿,. ノ ,   .   .   .   ,.}、   .   .   . tf {´ i ,. l |   .   .   . w ﾘ 小 !   ：   .   .   .   ., ゝ ^   ：   .   . ヽ   .   .   .｀!). vl   .   民主 主義 を 根幹 から 破壊 し て すい ませ ん でし た   .   . ゞ 干 ﾐ }   .：   .   .   .   ./   .   .＿ j ＿   . 丶   .   .}´./   .   .   .､ y ヾ   .：.   .   .   . l   ./ ｨ 三 三 ｼ ┃^.   .   .   ./. ノ   .   .   .   . ヾ . f ､：.：.   .   .   .´┃.""~""   .   .   .   .   ./ l ´   .   .   .   .   . ヽ .）：.：.、   .   .┃.   .   .   .┃   .   .   . l   .   .   .   .   .   .   . ﾄ i ､ ヾ ：.   .┃   .   .＿,.   .-   .   . ｌ   .   .   .   ┼ ヽ   .- ｌr ‐､.   . ﾚ   . ｌ   .   .   .   .   .   ./^ ヾ !､ 丶   .｀   .¨""""´   .   .   .   .   .   |   .   . ｄ ⌒)   .   / ｌ ＿ ﾉ   .   ＿ ﾉ   https :// i . imgur . com / 6 hezhse . gif', '>> 1   .   .   .   .   .   .   ., ィ z 三 三 二 ﾆ ＝ ＝.､、 統一教会 と 創価学会 と グル に なっ て   .   .   .   .   .,.--{ ｼｲｨ 彡彡三 三 三 ミ 丶 、 政教 分離 を 破壊 し 尽くし   .   .   ., イｨ 三 ミ ＞ \'""´   .＿＿,,   .｀ 丶 ミﾐﾐミヽ   裁判所 も 買収 し て   .   .   ./ ｼ 彡 ｼ ´ 統一教会   安倍 広報 ｀ ヾミミﾐヽ   検察 ・ 警察 も 買収 し まくり   .   .   ., ilif 彡   .,   .＿,.- ｭ ￣   . f ﾆ 三 三 ﾐヽヾミミﾐヽ   .   邪魔 者 は 自殺 に 見せかけ て 暗殺 し て   .   . jl ﾘｲ 彡 !   .：, ｨ 彡 ""´：.   .   ：.：   .   .   .｀ ﾞ . ヾ ﾐﾐﾐﾐ ,   .   .   発展 途上 外国 土人 を 大量 に 日本 に 入国   土人 の 植民 地 として 日本 を 売り飛ばす   .   . l { i { l { l ﾉﾘ   ., fi ´   .   .＿,. i   .：.＝― 一   .   ., ﾐﾐﾐﾐ !   .   .   .   さくら の 会 で 血税 を 湯水 の ごとく 使っ て 酒池肉林 を 催し   .   .{ lilili /{   .   .,.-‐""´,：,!   .   .   .､ ｰ -‐.   .   .   . nl ﾊ ⊥   .   .   .   し まい にゃ 撃た れ て 国民 から の 輸血 も 湯水 の ごとく 使っ て   .   .| lilif ﾘﾊ   .   .：.、.＿,. ノ ,   .   .   .   ,.}、   .   .   . tf {´ i ,. l |   .   .   . w ﾘ 小 !   ：   .   .   .   ., ゝ ^   ：   .   . ヽ   .   .   .｀!). vl   .   民主 主義 を 根幹 から 破壊 し て すい ませ ん でし た   .   . ゞ 干 ﾐ }   .：   .   .   .   ./   .   .＿ j ＿   . 丶   .   .}´./   .   .   .､ y ヾ   .：.   .   .   . l   ./ ｨ 三 三 ｼ ┃^.   .   .   ./. ノ   .   .   .   . ヾ . f ､：.：.   .   .   .´┃.""~""   .   .   .   .   ./ l ´   .   .   .   .   . ヽ .）：.：.、   .   .┃.   .   .   .┃   .   .   . l   .   .   .   .   .   .   . ﾄ i ､ ヾ ：.   .┃   .   .＿,.   .-   .   . ｌ   .   .   .   ┼ ヽ   .- ｌr ‐､.   . ﾚ   . ｌ   .   .   .   .   .   ./^ ヾ !､ 丶   .｀   .¨""""´   .   .   .   .   .   |   .   . ｄ ⌒)   .   / ｌ ＿ ﾉ   .   ＿ ﾉ   https :// i . imgur . com / bnsnj 4 m . gif']"
