annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,augment_method,group_id
7767,1,0.4303443332513173,1,2026-03-23T10:19:35.685921Z,0,20904,5.045,2/4,uncertain_or_low_confidence,現·実性に一層重点を置く...こと、 。| 神の国降臨の福音 律...法の時代における？働？き 全能？者のため息 終わり！？の日のキリストだ...け！が人に永遠のいのちの道を与えられる 終着点のため...に、善行を十分積まなければならない,2026-03-23T10:19:35.685942Z,original_AEDA,3.0
7767,1,0.4303443332513173,1,2026-03-23T10:19:35.685921Z,0,20904,5.045,2/4,uncertain_or_low_confidence,さらに現実に重点を置く ｜ 神の国の降臨の福音 律法の時代における御業 全能者の嘆息 終わりの日のキリストのみが人々に永遠の命の道を与えることができる 最終的な目的地のためには、十分な善行を積み重ねなければならない。,2026-03-23T10:19:35.685942Z,BT_Gemini_Sim0.96,3.0
7767,1,0.4303443332513173,1,2026-03-23T10:19:35.685921Z,0,20904,5.045,2/4,uncertain_or_low_confidence,さらに現？実に重点を·置く ｜ 神の国の降臨の福音 律法の時代におけ？る御業 全能者の嘆！。息？ 終わりの日のキリストのみが人々に永遠の命の道を与えることができる 最終的な。目的地のために...は、十分、な善行を。。積、み重ね？なければならない。,2026-03-23T10:19:35.685942Z,BT_AEDA,3.0
1398,1,0.6205622255802155,1,2026-02-08T07:38:05.662142Z,0,22125,2.175,1/5,uncertain_or_low_confidence,朗読　主イエスの再臨の御言葉 「神の働き、神の性質、そして神自身 ２」 その１　パート１ | 全能神教会,2026-02-08T07:38:05.662172Z,original,9.0
1398,1,0.6205622255802155,1,2026-02-08T07:38:05.662142Z,0,22125,2.175,1/5,uncertain_or_low_confidence,朗読　主イエスの再臨！の御言葉 「？神の働き、神の性質、そして神自身 ２」 その１　パー？ト１ 、| ·全、能神教会,2026-02-08T07:38:05.662172Z,original_AEDA,9.0
1398,1,0.6205622255802155,1,2026-02-08T07:38:05.662142Z,0,22125,2.175,1/5,uncertain_or_low_confidence,朗読：主イエス再臨の言葉 神の働き、神の性質、そして神ご自身 第2集 第1部 第1章 | 全能神教会,2026-02-08T07:38:05.662172Z,BT_Gemini_Sim0.96,9.0
1398,1,0.6205622255802155,1,2026-02-08T07:38:05.662142Z,0,22125,2.175,1/5,uncertain_or_low_confidence,朗読：主イエス再臨の言葉 神の働き、神の性質、そして神？ご自身、 、第2集 第1部 第。1章 | 全能神教会...,2026-02-08T07:38:05.662172Z,BT_AEDA,9.0
5138,1,0.4321136077245076,1,2026-02-24T11:43:26.029105Z,0,19989,5.742,1/5,uncertain_or_low_confidence,サタンと悪霊は人々を堕落させ、生きる汚い悪霊にしたのだから、なぜ神は以前に悪霊を滅ぼさなかったのか。 | 神の国降臨の福音,2026-02-24T11:43:26.029124Z,original,0.0
5138,1,0.4321136077245076,1,2026-02-24T11:43:26.029105Z,0,19989,5.742,1/5,uncertain_or_low_confidence,サタン！と悪？霊は人々を堕落させ、生きる、汚い悪霊にしたのだから、なぜ神は以、前に悪霊、を。滅！ぼさ？なかったのか。 | 神の国降臨の福音,2026-02-24T11:43:26.029124Z,original_AEDA,0.0
5138,1,0.4321136077245076,1,2026-02-24T11:43:26.029105Z,0,19989,5.742,1/5,uncertain_or_low_confidence,サタンと悪魔が人々を堕落させ、生ける汚れた悪魔に変えたのなら、なぜ神は以前に悪魔を滅ぼさなかったのか？ | 神の国の到来の福音,2026-02-24T11:43:26.029124Z,BT_Gemini_Sim0.9,0.0
5138,1,0.4321136077245076,1,2026-02-24T11:43:26.029105Z,0,19989,5.742,1/5,uncertain_or_low_confidence,サ。タンと悪、魔が人々を堕落させ、生ける汚れた悪魔に変えたのなら、な！ぜ神は以前に悪、魔を滅ぼさなかったのか？ | 。神の国の到来の福！音·,2026-02-24T11:43:26.029124Z,BT_AEDA,0.0
8337,1,0.4663299123446147,1,2026-03-25T11:11:18.555441Z,1,19898,3.914,2/4,uncertain_or_low_confidence,>>587 横からだが、統一教会はオマエだろ、タコ,2026-03-25T11:11:18.555461Z,original,6.0
8337,1,0.4663299123446147,1,2026-03-25T11:11:18.555441Z,1,19898,3.914,2/4,uncertain_or_low_confidence,>>58...7 横からだが、統一教·会はオマエ！だろ、タコ,2026-03-25T11:11:18.555461Z,original_AEDA,6.0
1561,1,0.4569283624490102,1,2026-02-10T14:41:34.132449Z,0,22100,20.761,2/4,uncertain_or_low_confidence,次へ：救い主はすでに「白い雲」に乗って戻って来た 神の業と人間の実践 肉となった神と神に使われる人々との間の本質的違い 律法の時代における働き 終わりの日のキリストだけが人に永遠のいのちの道を与えられる,2026-02-10T14:41:34.132467Z,original,14.0
1561,1,0.4569283624490102,1,2026-02-10T14:41:34.132449Z,0,22100,20.761,2/4,uncertain_or_low_confidence,次へ：救い主はすでに「白い雲」に乗って戻って来た 神·の業と人...間の·実践 肉となった神と神に！使·われる人々との間？！の本質的違い ·律法の時·代における働き 終わりの日のキリストだけが。人に永遠のいの。ちの道を与えら！れる、,2026-02-10T14:41:34.132467Z,original_AEDA,14.0
1561,1,0.4569283624490102,1,2026-02-10T14:41:34.132449Z,0,22100,20.761,2/4,uncertain_or_low_confidence,"次に：救い主はすでに白い雲に乗って帰還した
神の働きと人間の実践
受肉した神と神に用いられる人の本質的な違い
律法の時代の働き
終わりの日のキリストだけが人間に永遠の命の道を授けることができる",2026-02-10T14:41:34.132467Z,BT_Gemini_Sim0.98,14.0
1561,1,0.4569283624490102,1,2026-02-10T14:41:34.132449Z,0,22100,20.761,2/4,uncertain_or_low_confidence,"次に：救い主はすでに白い雲に乗って帰還し、た
神の、働きと人間の実践
受肉した神と神に用いられる人の本、、質的な違い
律法の時代の働。き
終わり·の日·のキリストだけが。人間に永遠の命の道を授けることができる...",2026-02-10T14:41:34.132467Z,BT_AEDA,14.0
2899,1,0.4656662940979004,1,2026-02-15T01:46:30.696326Z,0,21867,3.906,2/4,uncertain_or_low_confidence,『聖書について（三）』 | 全能神教会-公式日本語ブログ 目前位置：ページ » 書籍 » キリストが発せられた言葉 » 『聖書について（三）』 イエスキリスト三位一体主主イエスの再来信徒御言葉心王国発表祝福神道 前の記事:『聖書について（二）』 次の記事:『聖書について（四）』,2026-02-15T01:46:30.696342Z,original,10.0
2899,1,0.4656662940979004,1,2026-02-15T01:46:30.696326Z,0,21867,3.906,2/4,uncertain_or_low_confidence,『聖·書に...ついて（三）、』 | 全能...神教会。-公式日本·語ブログ 目前位置：ページ » 書籍 » キリ？·ストが発せられた言葉 » 『聖書、に。ついて（三）』 イエスキリスト三位一体主主イエスの再来信徒御言葉心王国発表？...祝福神道 前の記事·:『·聖書につ...·いて（二）』？ 次...の記事:『聖書について（四）』,2026-02-15T01:46:30.696342Z,original_AEDA,10.0
2899,1,0.4656662940979004,1,2026-02-15T01:46:30.696326Z,0,21867,3.906,2/4,uncertain_or_low_confidence,"『聖書について（三）』 | 全能神教会 - 公式日本語ブログ
現在の位置：ページ » 書籍 » キリストの語った言葉 » 『聖書について（三）』
イエス・キリスト、三位一体、主、主イエスの再臨、信者、神の言葉、心、王国、告知、祝福、神道
前の記事：『聖書について（二）』
次の記事：『聖書について（四）』",2026-02-15T01:46:30.696342Z,BT_Gemini_Sim0.96,10.0
2899,1,0.4656662940979004,1,2026-02-15T01:46:30.696326Z,0,21867,3.906,2/4,uncertain_or_low_confidence,"『聖書について...（三）』 | 全能神教会 - 公式日本語ブログ...
現在の位置：ページ？ » 書籍 » ？キリスト...の語·った言葉·！... » 『、·聖？書について（三）』
イエス・キリスト、三位一体、主、主イエスの再臨、信者、神...の言葉、...心、王国、告知、祝福、神道
前の記事：『聖書について（二。）』
·次の記事：『聖書について（四）』",2026-02-15T01:46:30.696342Z,BT_AEDA,10.0
3095,1,0.3386220932006836,1,2026-02-15T04:25:50.131061Z,1,19662,4.303,2/4,uncertain_or_low_confidence,>>201 あれに関しては長年統一教会信者関連の訴訟を担ってきた弁護士によると統一教会は現役信者が裁判に出る前には必ず統一教会に不利な事は言わない様に口裏を合わせたり口封じをしたりしているらしい 法廷での山上の母の言動も過去に見たそういう人達と全く同じで確実に事前に打ち合わせされてる物なんだとか,2026-02-15T04:25:50.131090Z,original,2.0
3095,1,0.3386220932006836,1,2026-02-15T04:25:50.131061Z,1,19662,4.303,2/4,uncertain_or_low_confidence,>>。201 あれに関しては長年統一教会信者関連？の訴訟を担っ？てきた弁護士によると統一教·会！！は現役信者が裁判に出る前には必ず統一·教会...に！不利な事は言わない様に口裏を合わせたり口封じをした...りしているらし。。い... 法廷での山上の母の、言動も過去に見たそうい！う人達と全く同じで...確実に事前に打ち合。わせされてる物なん·だとか,2026-02-15T04:25:50.131090Z,original_AEDA,2.0
3095,1,0.3386220932006836,1,2026-02-15T04:25:50.131061Z,1,19662,4.303,2/4,uncertain_or_low_confidence,>>201 その件について、長年、旧統一教会の信者に関する訴訟を手がけてきた弁護士によると、旧統一教会は、信者が法廷に出る前に、教会に不利なことを何も言わないように、常に証言を調整するか、あるいは活動的な信者を沈黙させるらしい。さらに、山上氏の母親の法廷での言動は、過去に見られたそのような人物のそれと寸分違わず同じであり、それらは間違いなく事前に仕組まれたものだったと主張されている。,2026-02-15T04:25:50.131090Z,BT_Gemini_Sim0.92,2.0
3095,1,0.3386220932006836,1,2026-02-15T04:25:50.131061Z,1,19662,4.303,2/4,uncertain_or_low_confidence,>>20·1 その件について、長年、旧統一教会の信者に。関する訴訟を手が？けてきた弁護士に？よると、旧統一教会は、信者が法廷に出る。！前。に！、教会に不利なことを何？も言わないように、常に証言を調整するか、ある、。いは活動的、な信·者を沈黙させるらしい、。さらに、山上氏の母親の法廷での！言動は、過！去に見ら。れた·...そのような...？人物のそれと寸分違わず同じであり、、それ。らは·間違いなく事、前に仕、組、まれたものだったと主張されている。、,2026-02-15T04:25:50.131090Z,BT_AEDA,2.0
6671,1,0.4090320269266764,1,2026-03-18T11:58:59.000939Z,1,20549,11.602,3/3,uncertain_or_low_confidence,統一教会批判するなら創価も批判しろよカス,2026-03-18T11:58:59.000962Z,original,12.0
6671,1,0.4090320269266764,1,2026-03-18T11:58:59.000939Z,1,20549,11.602,3/3,uncertain_or_low_confidence,統一教会批判するなら創価も批判しろよカ！ス·,2026-03-18T11:58:59.000962Z,original_AEDA,12.0
6671,1,0.4090320269266764,1,2026-03-18T11:58:59.000939Z,1,20549,11.602,3/3,uncertain_or_low_confidence,統一教会を批判するなら、創価学会も批判しろ、このクソ野郎。,2026-03-18T11:58:59.000962Z,BT_Gemini_Sim0.91,12.0
6671,1,0.4090320269266764,1,2026-03-18T11:58:59.000939Z,1,20549,11.602,3/3,uncertain_or_low_confidence,統...一教会を批判するなら、創価学会も。批判し！ろ、このク...ソ野郎。,2026-03-18T11:58:59.000962Z,BT_AEDA,12.0
1329,1,0.3720402618249257,1,2026-02-05T14:57:04.586039Z,1,23010,123.138,3/3,uncertain_or_low_confidence,>>98 全然違うな 裏金議員だ統一教会議員だの叩くなら自民党議員だけでなく立憲含む全ての議員を叩け、と言ってる 裏金ガー統一ガーと叩くフリして実は自民党叩きだけしたい魂胆丸見えなんだよ、お前らパヨクは。,2026-02-05T14:57:04.586050Z,original,11.0
1329,1,0.3720402618249257,1,2026-02-05T14:57:04.586039Z,1,23010,123.138,3/3,uncertain_or_low_confidence,>>...98... 全？然違うな 裏金議員？だ統一教会議員だの叩くなら自民党議員だけ。でなく立憲含む全ての議員を叩け、と言·ってる 裏金ガー統一ガーと叩、くフリして実は自民党叩きだけし、たい...魂胆丸見えなんだよ、お前らパ。ヨクは。,2026-02-05T14:57:04.586050Z,original_AEDA,11.0
1329,1,0.3720402618249257,1,2026-02-05T14:57:04.586039Z,1,23010,123.138,3/3,uncertain_or_low_confidence,>>98 それは全く間違っている。裏金政治家、統一教会政治家などを攻撃するなら、自民党政治家だけでなく、立憲も含めて、全ての政治家を攻撃すべきだと言っているんだ。裏金がどうのこうの、統一教会がどうのこうのと攻撃しているフリをしているが、自民党だけを攻撃したいという下心は丸見えだ、この左翼のクズめ。,2026-02-05T14:57:04.586050Z,BT_Gemini_Sim0.78,11.0
1329,1,0.3720402618249257,1,2026-02-05T14:57:04.586039Z,1,23010,123.138,3/3,uncertain_or_low_confidence,>>98 それは全く間·違ってい、る。裏金政治家、統一...教会、。政治家などを攻撃するな？ら、自民党政治家だけで·なく、立憲...も含めて、全ての？政治家を攻撃すべきだと言って？い。るんだ。裏金がどうの。こ？う、の？、統一教会がどうのこうのと攻撃しているフリをしているが、自民党だけを攻撃したいという下心は丸見えだ、この左翼のクズめ。,2026-02-05T14:57:04.586050Z,BT_AEDA,11.0
5070,1,0.4511602322260539,1,2026-02-24T09:52:46.068011Z,1,21041,124.452,3/3,uncertain_or_low_confidence,高市早苗も統一教会のスパイだよ https://i.imgur.com/sNNYJ29.jpeg,2026-02-24T09:52:46.068032Z,original,20.0
5070,1,0.4511602322260539,1,2026-02-24T09:52:46.068011Z,1,21041,124.452,3/3,uncertain_or_low_confidence,高市早？苗も統一教会のスパ！イだよ htt！ps://i！.im！gur.com/sNNYJ29.jpe？g,2026-02-24T09:52:46.068032Z,original_AEDA,20.0
5070,1,0.4511602322260539,1,2026-02-24T09:52:46.068011Z,1,21041,124.452,3/3,uncertain_or_low_confidence,高市早苗も統一教会のスパイだ https://i.imgur.com/sNNYJ29.jpeg,2026-02-24T09:52:46.068032Z,BT_Gemini_Sim0.99,20.0
5070,1,0.4511602322260539,1,2026-02-24T09:52:46.068011Z,1,21041,124.452,3/3,uncertain_or_low_confidence,高市早苗も統一教会のスパイだ ht！？tps://i！.imgur.com。/sNNYJ29.jpeg,2026-02-24T09:52:46.068032Z,BT_AEDA,20.0
1790,1,0.4432164827982585,1,2026-02-11T05:00:32.265151Z,0,20162,6.229,1/5,uncertain_or_low_confidence,ビジネスマンは聖書を読むべきだと強く思う。 | ← 主の御心に沿って、安心領域を超えていくこと。 安定して成功している人の要因を観察していくと →,2026-02-11T05:00:32.265171Z,original,16.0
1790,1,0.4432164827982585,1,2026-02-11T05:00:32.265151Z,0,20162,6.229,1/5,uncertain_or_low_confidence,ビ。ジネスマ·ンは聖書を読むべきだと強く思·う！。 | ←... 主の御心に沿って、安心領域を超えていくこと。 安定して成功、している人の要因を観？？察していくと →,2026-02-11T05:00:32.265171Z,original_AEDA,16.0
1790,1,0.4432164827982585,1,2026-02-11T05:00:32.265151Z,0,20162,6.229,1/5,uncertain_or_low_confidence,私は実業家が聖書を読むべきだと強く信じています。← 主の御心に従い、自身のコンフォートゾーンを超えること。一貫して成功している人々の要因を観察すると →,2026-02-11T05:00:32.265171Z,BT_Gemini_Sim0.89,16.0
1790,1,0.4432164827982585,1,2026-02-11T05:00:32.265151Z,0,20162,6.229,1/5,uncertain_or_low_confidence,私は実業家が聖！書を？読むべき·だと強く信じています。← 主の御心。に従い、自身のコンフォートゾ...？ーンを！·超えること。一貫して成功している人々の要因を観察すると →,2026-02-11T05:00:32.265171Z,BT_AEDA,16.0
1361,1,0.585164080063502,1,2026-02-08T07:30:34.844772Z,0,19501,10.233,0/6,uncertain_or_low_confidence,コンゴ当局、反政府デモ参加者53人殺害 報告書 - トピックス｜Infoseekニュース 【AFP＝時事】コンゴ民主共和国で今年4月から10月にかけて、警察当局や治安部隊が反政府デモの参加者ら少なくとも53人を殺害していたことが分かった。コンゴ・カトリック司教会議（CENCO）が20日に発表した報告書で明らかになった。 CENCOの報告書は、任期切れ後も地位に居座るジョゼフ・カビラ（JosephKabila）大統領に対する抗議デモの最中、,2026-02-08T07:30:34.844793Z,original,15.0
1361,1,0.585164080063502,1,2026-02-08T07:30:34.844772Z,0,19501,10.233,0/6,uncertain_or_low_confidence,コンゴ当局！、反政府デモ参加者53人殺害 ·報告書 -！ トピックス｜Infoseekニュース 【A、！FP＝時事】コンゴ民主共和国で今年4月から10月にか·けて、警察当局や治安...部隊が反政府デモの参加者ら少なくとも53人を殺害していたことが？分かった。コンゴ・·...カトリック司教会議...（CENCO）が20日に発表し、た報告書で明らかになった。 CENCOの報告。書は、任...？期切れ後も地位に居...！座る·ジ！ョゼフ・カ。？·ビラ（Josep...hKabila）...大統？領に対する抗議デ...·モの最中、,2026-02-08T07:30:34.844793Z,original_AEDA,15.0
1361,1,0.585164080063502,1,2026-02-08T07:30:34.844772Z,0,19501,10.233,0/6,uncertain_or_low_confidence,"コンゴ当局、反政府デモ参加者53人を殺害と報告 - トピックス | インフォシークニュース
【AFP＝時事】コンゴ民主共和国で今年4月から10月の間に、警察当局と治安部隊が反政府デモの参加者少なくとも53人を殺害したことが、コンゴ・カトリック司教協議会（CENCO）が20日に発表した報告書で明らかになった。CENCOの報告書は、任期満了後も権力の座にしがみついているジョゼフ・カビラ大統領に対する抗議デモの最中に、",2026-02-08T07:30:34.844793Z,BT_Gemini_Sim0.98,15.0
1361,1,0.585164080063502,1,2026-02-08T07:30:34.844772Z,0,19501,10.233,0/6,uncertain_or_low_confidence,"？コン·ゴ当局、反政府デ·モ参加者5·。3？人を殺害と報告 - ...！トピッ...クス... | インフォシークニュース
【AFP＝時事】コンゴ民主共和国...で今年4月？？から10月の間に、警察当局と治安、部！隊が反政府デモの参加者少なくとも。53人を殺害したことが、コンゴ・カトリック司教協議会（·。CE、NCO）が20...日に発表した報告書で明らかになった。CENCOの報、告·書...は、任期満了後...も権力の座にしがみついているジョゼフ・。カビラ大統領に対する·抗！、！議デモの最中に、",2026-02-08T07:30:34.844793Z,BT_AEDA,15.0
4902,1,0.5999849239985148,1,2026-02-22T14:04:38.500551Z,1,23395,7.372,0/6,consistent_non_hate,御国が来ますように―天地の架け橋としてのキリストにある「新しい人」（２） 私ではなくキリストⅤ category：神の国の働き人 / *edit,2026-02-22T14:04:38.500571Z,original,19.0
4902,1,0.5999849239985148,1,2026-02-22T14:04:38.500551Z,1,23395,7.372,0/6,consistent_non_hate,御国が。来ますように―天...地の架。け橋としての！キリストにある「新しい人」（２） 私ではなくキリストⅤ category·：神の国の働？き？人 / ？*edit,2026-02-22T14:04:38.500571Z,original_AEDA,19.0
4902,1,0.5999849239985148,1,2026-02-22T14:04:38.500551Z,1,23395,7.372,0/6,consistent_non_hate,御国が来ますように—キリストにおける新しい人、天と地を結ぶ架け橋として (2) 我にあらず、キリストなり Vカテゴリー：神の国の働き人／*編集,2026-02-22T14:04:38.500571Z,BT_Gemini_Sim0.95,19.0
4902,1,0.5999849239985148,1,2026-02-22T14:04:38.500551Z,1,23395,7.372,0/6,consistent_non_hate,御国が来ますよう...に...—キリストにおける新しい人、·天と地。を結ぶ架け...橋として (2) 我にあらず、キ？リストなり Vカテゴリー：神...の国の働き人／*編集,2026-02-22T14:04:38.500571Z,BT_AEDA,19.0
4652,1,0.6250601013501486,1,2026-02-19T03:19:27.585130Z,0,23172,2.752,0/6,consistent_non_hate,キリスト教 宗派 数 アダム派は終わった？ 22 April 2018 - Good Shepherd Sunday (Vocation Sunday),2026-02-19T03:19:27.585149Z,original,17.0
4652,1,0.6250601013501486,1,2026-02-19T03:19:27.585130Z,0,23172,2.752,0/6,consistent_non_hate,·キリスト教 宗派 数 ？アダム派は終わった？ 22 A·p·ril 2018 - Good Shepherd S！。unday (Vocation S...unday),2026-02-19T03:19:27.585149Z,original_AEDA,17.0
3987,1,0.6225923399130503,1,2026-02-18T04:18:44.646792Z,0,23594,1.84,0/6,consistent_non_hate,いのちの入りについての書籍 | 神の国降臨の福音 本書は、神の受肉、及び人類を救う神の３段階の働きに関連する真理を集めたものです。これらの真理によって、人々は終わりの日におけるキリストの来臨と働きを、神の発言を通じて見ることができます。また、全能神が主イエスの再臨であること、そして全能神が真理を表わし、終わりの日に「神の家から始まる裁き」を行って人類を導き、神の玉座に立ち返らせることを知るようになります。 キリストの裁きの座の前における経験の証し,2026-02-18T04:18:44.646817Z,original,13.0
