annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at
2522,1,0.7362949252128601,0,2026-02-13T13:14:54.547131Z,0,17108,2.073,2/1,uncertain_or_low_confidence,新教优势很大的话，跟哈堡谈判让他调兵过来呗，烧书兵有加成，这游戏就是需要各个势力互相牵制，太吃玩家了,2026-02-13T13:14:54.547149Z
5600,1,0.778902510801951,0,2026-02-28T02:01:34.399425Z,0,15800,2.147,1/2,uncertain_or_low_confidence,20多岁的女孩子，生命都是无根的，多少都是迷茫的...很庆幸，春天来了，我像棵种子生根发芽。感谢上帝，让我如此幸运，晚安，世界~,2026-02-28T02:01:34.399451Z
772,1,0.8607260584831238,0,2026-02-02T12:55:09.219333Z,0,15319,1.659,1/2,uncertain_or_low_confidence,回复@老花眼看天下: 这个真没有，一般客人只能在新西兰那边查看众多航空公司 飞行情况~~ //@老花眼看天下:回复@没有蛀牙的LEO:想了解一下从基督城或者奥克兰或者惠灵顿飞去斐济再飞去瓦努阿图再飞回新西兰坐哪家航空公司的航班比较便宜呢？有网址么？麻烦给我一个，谢谢,2026-02-02T12:55:09.219357Z
2367,1,0.8362754185994467,0,2026-02-13T10:08:45.468768Z,0,15307,2.897,1/2,uncertain_or_low_confidence,【健康饮食秘诀】1.质量好一点：应满足蛋白质特别是优质蛋白质的供应。优质蛋白质以鱼类、禽类、蛋类、牛奶、大豆为佳。2.蔬菜多一点：每天都应吃 不少于250克的蔬菜。3.品种杂一点：要荤素兼顾，粗细搭配，品种越杂越好。每天主副食品不应少于10样。,2026-02-13T10:08:45.468792Z
7290,1,0.768093486626943,0,2026-03-19T12:42:48.143070Z,0,18068,3.237,1/2,uncertain_or_low_confidence,抓网络谣言是打右，审判薄熙来是打左，批准建立上海自贸区才是不左不右的正道。,2026-03-19T12:42:48.143093Z
7211,1,0.8381587266921997,0,2026-03-19T12:31:05.587567Z,0,17020,1.505,1/2,uncertain_or_low_confidence,西湖的断桥不断，阿维尼翁的断桥可是真断。这是一座有着很长宗教历史的古城，城墙现在依然保存完好，城堡内曾经居住过前后7任罗马教皇。,2026-03-19T12:31:05.587591Z
6953,1,0.7601509292920431,0,2026-03-19T11:41:37.046944Z,0,19166,0.954,0/3,consistent_non_hate,我在特拉�夫����。#镜头下的以色列# 02 http://t.cn/zRlcJmF,2026-03-19T11:41:37.046972Z
2179,1,0.742320736249288,1,2026-02-13T05:42:14.170752Z,0,16978,3.691,2/1,uncertain_or_low_confidence,#大S去世#神棍出来当现世宝了！[坏笑] ​​​,2026-02-13T05:42:17.470965Z
6282,1,0.823466420173645,0,2026-03-14T11:12:29.296304Z,0,15776,1.639,1/2,uncertain_or_low_confidence,#拉菲庄园#【贵族勃艮第】勃艮第的葡萄酒还有着不可否认的“贵族血统”，路易十三、路易十四的年代，列位公爵们源源不断地向法国皇室和教皇敬献好酒，几乎垄断了整个销路。那时候的勃艮第可谓春风得意，据说还治好了路易十四的痛风，葡萄酒从而作为保健品被御医们来推崇。[酷],2026-03-14T11:12:29.296323Z
3396,1,0.8780677119890848,0,2026-02-15T12:45:23.081358Z,0,17986,7.461,1/2,uncertain_or_low_confidence,#奢华旅行家【看世界】#【瑞士 当上帝打翻了调色板】 舒缓的山丘，丰茂的草场，色彩更迭，光影交织，牛儿在吃草，炊烟在飘散。在瑞士格律耶尔深秋绝尘至美的图画中，人们沉醉于大自然最迷人的色彩而不能自拔，甚至，相信一定是上帝在此打翻了调色板。,2026-02-15T12:45:23.081390Z
833,1,0.88137815395991,0,2026-02-02T12:58:36.917935Z,0,17092,2.676,1/2,uncertain_or_low_confidence,【巴塞罗那・米拉之家】高迪曾说过：直线属于人类，曲线属于上帝。米拉之家，奇幻的天空境地，高迪奉献给巴塞罗那的七大世界遗产之三。(via@J调de华丽 )鬼斧神工，又充满童趣！http://t.cn/zlHCvHe,2026-02-02T12:58:36.917956Z
6936,1,0.7381452918052673,0,2026-03-19T11:37:42.972312Z,0,16450,1.207,1/2,uncertain_or_low_confidence,"但目前主教基本上已经有了9张“反甲哥”了，你有几张奥丁啊
点击展开，查看完整图片",2026-03-19T11:37:42.972334Z
7996,1,0.789889931678772,0,2026-03-23T11:22:02.049202Z,0,15284,1.286,1/2,uncertain_or_low_confidence,英伟达：打不过就加入！打得过也得加入！膝盖值几分钱，客户就是上帝！AMD你别来跟我抢男神哈！ http://t.cn/A63QhDyD ​​​,2026-03-23T11:22:02.049214Z
5594,1,0.7874412735303243,1,2026-02-28T01:59:11.007404Z,0,15952,4.554,2/1,uncertain_or_low_confidence,"渺小的个体有了精神的力量,有了组织的力量,就会变得强大, 就会变得无坚不催,就会在没有上帝的现实中人为的造一个上帝",2026-02-28T01:59:11.007434Z
6306,1,0.8615293105443319,0,2026-03-14T11:18:11.124878Z,0,18925,17.576,1/2,uncertain_or_low_confidence,【1/1高�2012��回�】#高�#粉�的福音，2012年春天，�物大元祖高�再次�立#�京#！早年��了�京和��展出的朋友，�得去台�朝�，�在先看相片和影片止渴：http://t.cn/Sfy1kb,2026-03-14T11:18:11.124894Z
3389,1,0.7673503160476685,1,2026-02-15T12:44:44.272734Z,0,17612,6.324,1/2,uncertain_or_low_confidence,回复@林-勋:您终于开窍了，恭喜！ //@林-勋:周日人？鲁=鱼+日？ //@神风汤:其实呢，周树人先生是天主教徒，那天他刻的是个“日”字，信仰的习惯，他在下面加了个“十”.............,2026-02-15T12:44:44.272755Z
4160,1,0.6665989955266317,0,2026-02-18T06:07:12.467385Z,0,17495,7.53,2/1,uncertain_or_low_confidence,就是单纯见不得主角吃亏罢了，圣母不行但圣母婊型主角可受欢迎了。,2026-02-18T06:07:12.467411Z
5391,1,0.7232770323753357,0,2026-02-26T02:03:38.996969Z,0,15916,1.686,2/1,uncertain_or_low_confidence,达达童鞋[给力] 在电音的喧嚣中 Learn to Fly! //@沈阳达达: @解决网许怀哲 @我爱儿童团-杨京 @张浅潜 @欧元神父 @JessicaWYL @孔霸天 @姚玉辰 望传播!兄弟们!帮忙咯!!!!!!![抱抱][奥特曼],2026-02-26T02:03:38.996994Z
8062,1,0.7923363049825033,0,2026-03-23T11:38:04.798270Z,0,17227,1.147,1/2,uncertain_or_low_confidence,#欧洲行#【莫扎特广场】位于城市中心的这座广场，中央伫立着雄伟的莫扎特纪碑。这座纪碑由路德维希・冯・施万塔勤创作，并于1842年树立在广场上。众多的游客聚集在此，因为这里还可以听到从主教官邸传来的钟声。萨尔茨堡的筒钟音乐是全世界有名的。,2026-03-23T11:38:04.798295Z
7066,1,0.8188034097353617,1,2026-03-19T12:17:06.397970Z,0,16000,4.961,1/2,uncertain_or_low_confidence,吹响通往天堂的号角//@索居道人:�有些人有意或者�意混淆宗教��和文化��的�容。伊甸�是耶教��的，不是西方人��的。不��句��，�然不能和道教比，但是耶教�算是男女比�平等的宗教，修女�也可以�常手握天堂的�匙，口含天堂的�角神�的。。。。,2026-03-19T12:17:06.397995Z
6172,1,0.8513868451118469,0,2026-03-14T10:36:28.595990Z,0,15321,6.587,1/2,uncertain_or_low_confidence,#畅游山水#【惠州-象头山】这里群峰叠翠，云缭雾绕，绝谷幽岩，仙壁神石，奇花异木，珍禽灵兽。象头山胜景尤以马毛泉下之石船最为奇胜。石船，相传是罗浮山地行仙黄野人之遗迹。山中胜景，有狮子岩佛寺和晒谷石、和尚石、仙人迹，观音岩等。婀娜多姿仿佛是上帝别出心裁所造成，真可谓自然界的杰作。,2026-03-14T10:36:28.596015Z
7244,1,0.7466677824656168,0,2026-03-19T12:32:40.314191Z,0,15914,1.493,2/1,uncertain_or_low_confidence,//@张晨初艺术空间://@深圳政协委员徐华: 精僻 //@演员吕丽萍:[吃惊]真是说着了！ //@演员孙海英: 自作自受 ！ //@梁朴牧师:转发微博,2026-03-19T12:32:40.314213Z
5776,1,0.7720706860224406,0,2026-03-05T17:37:15.686307Z,0,15360,3.953,1/2,uncertain_or_low_confidence,【4AAD讯】营销案例：以色列一家餐饮服务公司，邀请记者、意见领袖来参加一个Party。晚餐进行到最后时，派发自己公司的名片，但这一种可以吃掉的名片！与会者尝试后，虽然把资讯都吃进肚子里，但这种有趣的作法，反而让大家想再要一张名片，回去保存，并深深记住这家餐饮服务公司。,2026-03-05T17:37:15.686330Z
5438,1,0.8472819725672404,0,2026-02-26T02:23:02.453358Z,0,17244,14.631,1/2,uncertain_or_low_confidence,"[呵呵] //@福建教育出版社:这是一部幸福孩子的修身指南。@八本坊 ,@新教师-杂志",2026-02-26T02:23:02.453393Z
6004,1,0.7511553565661112,1,2026-03-14T10:00:26.379858Z,0,18766,2.586,1/2,uncertain_or_low_confidence,另处论及领受圣餐的益处时，他如此总结：“唯有当圣餐中可见领受的实体，在所象征的真实意义上被灵性地吃喝时，基督的身体与宝血方能成为众人的生命。”,2026-03-14T10:00:26.379880Z
5312,1,0.7846605777740479,0,2026-02-25T12:51:02.699475Z,0,17894,1.954,1/2,uncertain_or_low_confidence,rt，我触发了波吉亚教宗的事件，这个事件直接把活着的原教宗换下去了，但是天主教会教宗头衔还是在原来的上面，不过天主教会页面上显示的还是教宗国教宗而非天主教会教宗，看来这两个不是绑定在一起的啊,2026-02-25T12:51:02.699494Z
2443,1,0.7401455839474996,0,2026-02-13T10:27:46.351872Z,0,15185,4.053,1/2,uncertain_or_low_confidence,#谈古论今#【加拿大前国防部长称外星人存在且＂就在你我身边＂ 】赫勒举例说，就他所知，的确有外星人假扮成修女，在美国拉斯维加斯买东西，但是不会有人发现他们。 http://t.cn/8FLHNYX,2026-02-13T10:27:46.351892Z
4257,1,0.7992220520973206,0,2026-02-18T11:07:50.569108Z,0,15725,1.444,2/1,uncertain_or_low_confidence,180斤男子17楼坠落生还 医生：脂肪是缓冲垫 （分享自 @网易新闻）胖子的福音。。。 http://t.cn/zR6Xaxh,2026-02-18T11:07:50.569131Z
903,1,0.8701423605283102,1,2026-02-03T00:21:38.038268Z,0,16077,2.93,1/2,uncertain_or_low_confidence,上帝最伟大的是将美与爱同时给了花间堂以及我们的花粉们//@JUSTJEWELRY店主:怎叫人不爱。,2026-02-03T00:21:38.038283Z
7243,1,0.8033146460851034,0,2026-03-19T12:32:38.635872Z,0,17421,1.041,1/2,uncertain_or_low_confidence,有�曼谷示威明天星期日可能��出�的局面   一小�前反�派示威�袖上台�述他�明天的行程，�容大至上和前日所�的差不多，明天主要去的地方包括有10�政府部�，�中最令人�心的是��大�和警察�部，警察�部他��明�去不�跟上次去的一�是�花那���，-�...,2026-03-19T12:32:38.635891Z
509,1,0.8573581973711649,0,2026-02-02T12:15:40.079632Z,0,16132,2.731,1/2,uncertain_or_low_confidence,#发现世界#【圣米歇尔山】总有人说这地方像《魔戒》的画面，想想也确实如此。一望无际的海滩一座孤独的小山峰上的中世纪城堡，最高处的哥特式大教堂的尖顶直入云霄。周围眼力所及的范围直到如今别说人迹罕至，就说是了无人烟也不夸张。,2026-02-02T12:15:40.079652Z
6134,1,0.7990839083989462,0,2026-03-14T10:30:31.012017Z,0,19140,3.647,0/3,consistent_non_hate,【全会公报:确保依法独立公正行使审判权检察权】#十八届三中全会公报#要维护宪法法律权威，深化行政执法体制改革，确保依法独立公正行使审判权检察权，健全司法权力运行机制，完善人权司法保障制度。,2026-03-14T10:30:31.012037Z
3413,1,0.7432770927747091,0,2026-02-15T12:56:09.217327Z,0,17026,7.472,2/1,uncertain_or_low_confidence,啥时出土董永墓、孙悟空墓、牛�织女墓？特别期待哦。对了，还有哪个县要申报观音故里、耶稣故里、马克思故里？都来吧，开发吧，我们吐啊吐啊的都习惯了。,2026-02-15T12:56:09.217348Z
341,1,0.7789269089698792,0,2026-02-02T11:43:43.064996Z,0,17301,2.174,1/2,uncertain_or_low_confidence,AD福音//@轩飞: @HTML5研究小组 @优秀网页设计 @eoe移动开发者社区,2026-02-02T11:43:43.065018Z
7855,1,0.9037058552106222,0,2026-03-23T10:57:35.961009Z,0,18098,4.453,1/2,uncertain_or_low_confidence,欧洲中世纪最大，保存最完好的城堡，每年6至8月有身着中世纪华服的骑士出现，呈现给你梦中的童话美景。若是在法国国庆日来，从晚间22：30开始，比香街更绚烂的烟火带给你更多的感触-----年华易冷，但记忆永存。 http://t.cn/zYue4Lt,2026-03-23T10:57:35.961029Z
2384,1,0.7456786036491394,0,2026-02-13T10:17:26.893127Z,0,15965,2.163,1/2,uncertain_or_low_confidence,大主教开局200人口也没有t0啊我怀疑你这番话是不是在暗示什么,2026-02-13T10:17:26.893145Z
7035,1,0.8566558758417765,0,2026-03-19T12:08:03.141060Z,0,16556,2.058,1/2,uncertain_or_low_confidence,运营商开窍了。//@蒋涛CSDN:这是大事啊 @CSDN张宁  //@赵宇的微评:对于应用开发者而言是福音！一次开发，全面覆盖，一点接入，共同发布。,2026-03-19T12:08:03.141081Z
7120,1,0.8082343737284342,0,2026-03-19T12:23:22.174989Z,0,17360,0.828,1/2,uncertain_or_low_confidence,美的像仙境一样的地方――【新疆新源县杏花沟】，从中世纪留下来的野生杏花树林，真正的世外桃源，今年春天和爱的人一起去看吧！,2026-03-19T12:23:22.175008Z
2507,1,0.7361268798510233,0,2026-02-13T13:07:43.236613Z,0,16529,20.301,1/2,uncertain_or_low_confidence,"#韩亚航空#飞机座位KARMA分布图：红色标示你基本上挂了，“橙色”标示能不能活下来靠上帝的手吧，”绿色\""标示还可以活下来做俯卧撑。刚从朋友那看到的，希望对大家有用，多看一眼没坏处！",2026-02-13T13:07:43.236626Z
2438,1,0.8119008541107178,0,2026-02-13T10:27:32.665348Z,0,18497,2.549,1/2,uncertain_or_low_confidence,眼前的这幅画，有我、有你。愿望垂直在那里，又灵寂在木架中迎风飘逸。看着今晚的新闻，想起落在那个空间的风铃，心中溅起了种种心绪，足以湮没一些痕迹。我固执地这样的气息中，不被左右。向上望去，许愿的风铃安静的垂下，一如一些坚持，可以廖无声息，但，仍有它的存在。愿上帝保佑你一切安顺康泰。,2026-02-13T10:27:32.665361Z
4218,1,0.6881563862164816,0,2026-02-18T11:04:11.236164Z,0,18075,6.254,1/2,uncertain_or_low_confidence,"令人忍俊不禁，新的圣经诞生了
点击展开，查看完整图片",2026-02-18T11:04:11.236184Z
3505,1,0.7570777734120687,0,2026-02-15T13:10:40.656326Z,0,15252,5.288,1/2,uncertain_or_low_confidence,一切不符合正常逻辑的表象背后都有利益 //@YoumingWang:结果不一定对，内容可能有些偏颇，但是背后的逻辑是通的。现阶段的消费者只能被当成棋子，离上帝还远了去了。我们怎么办？切记，天上不会掉馅饼。//@李开复: //@曹飞-互联网: 一个业内老手的分析--京东完胜,2026-02-15T13:10:40.656342Z
5696,1,0.9151087999343872,0,2026-02-28T05:38:58.733974Z,0,16131,2.703,1/2,uncertain_or_low_confidence,这个是福音，若没有太大缺陷，进入购物车……,2026-02-28T05:38:58.733994Z
5758,1,0.6873032848040262,0,2026-03-05T17:34:46.508193Z,0,15261,5.218,1/2,uncertain_or_low_confidence,"//@周大准:刚刚看到朋友的失踪消息,心情灰色.,希望福祥没事平安.各位微薄的朋友看到请帮忙了,准子谢谢大家!!!!//@沙维琪: //@�手上帝:[��]//@音频应用席彤-TTMUSIC: [话筒] //@王备:转发微博",2026-03-05T17:34:46.508216Z
5624,1,0.8720697561899821,0,2026-02-28T05:33:33.686438Z,0,16781,5.31,1/2,uncertain_or_low_confidence,//@诗人刀哥:�援！//@白金福音-恩典之路:再�！�援！ //@基督妙爱: 主啊，求你亲自开路，保守和保护这7位弟兄姊妹们平安回家！奉主名求，阿们！//@革命的胖子:我出点小力好吗？你们的车马费我负责。以马内利 //@杨兴权律师:我们所负责一个弟兄或者姐妹的辩护！,2026-02-28T05:33:33.686460Z
6293,1,0.8387229243914286,0,2026-03-14T11:14:27.382948Z,0,16892,43.716,1/2,uncertain_or_low_confidence,墙中洞试验有两点结论。1.小学基础教育可以是自发的。2.孩子们可以自我组织起来，教会自己知识。对墙中洞试验感兴趣的童鞋可参考http://t.cn/zWhQwNs安猪安心做猪: 国外有一个墙中洞的实验已经证明了：孩子们可以通过群组的方式实现自组织的学习。,2026-03-14T11:14:27.382980Z
7124,1,0.8069961269696554,0,2026-03-19T12:23:26.869234Z,0,15860,0.993,1/2,uncertain_or_low_confidence,#征图活动# 【死海漂浮】真没有想过有一天我会来到世界最低点――死海，完成了死海漂浮梦。谢谢@青涩的旅行者 的记录[挤眼] @以色列驻华使馆,2026-03-19T12:23:26.869250Z
5558,1,0.7135016322135925,0,2026-02-28T01:52:34.373571Z,0,17292,24.904,1/2,uncertain_or_low_confidence,//@翁思再: 情人节的来历。//@翁思再: 【步韵和谢柏梁情人节诗】鸳盟一证大似天，不忍有情失姻缘。神父身殒成好事，后人设节共敬贤。@上海沈善增,2026-02-28T01:52:34.373585Z
4296,1,0.838547964890798,0,2026-02-18T11:10:14.273375Z,0,18572,2.337,1/2,uncertain_or_low_confidence,上帝派来的吗？@虹盒子_呼吁动物保护法出台 @YYMZ-APRIL @��兕0-0 @斌de爪子印 @来福小院流浪动物救助,2026-02-18T11:10:14.273400Z
598,1,0.8683748245239258,0,2026-02-02T12:36:03.800247Z,0,16281,1.873,2/1,uncertain_or_low_confidence,每天被KFC的食品安全保证广告轰炸，可是为啥我每次看到小心脏都会跳一下，冥冥之中预感KFC要是出事一定是食品安全，而且就是那个白羽鸡[挖鼻屎]不对啊，摩羯座不会这么神棍的[困],2026-02-02T12:36:03.800264Z
3406,1,0.7787091135978699,0,2026-02-15T12:55:25.332073Z,0,18541,2.18,2/1,uncertain_or_low_confidence,#吃货研讨会#【大部分人不知道的星座秘密】1、修女、尼姑里69%是双鱼座；2、巨蟹男最少出同性恋；3、双鱼男最多同性恋；4、56%的天蝎座表示自己不爱中餐。来源于网络，仅供参考噢！[偷笑],2026-02-15T12:55:25.332091Z
2536,1,0.9607306321461996,0,2026-02-13T13:18:19.898746Z,0,16470,6.795,1/2,uncertain_or_low_confidence,#maias配饰#柔软的支点：世界的圆满中，永远有女人这一个柔软的支点。那是上帝赐予的才德，那时惠自心灵的力量。齐全的色彩、变幻的系法，这支点将赋予你无穷无尽的美丽巧思，激发出最精彩的生活智慧！（现有粉红色、米杏色、白色、黑色）,2026-02-13T13:18:19.898770Z
7928,1,0.7020852367083231,1,2026-03-23T11:15:28.630557Z,0,18921,1.096,1/2,uncertain_or_low_confidence,你俩是天主派来的吧,2026-03-23T11:15:28.630572Z
6270,1,0.9397133588790894,1,2026-03-14T11:09:27.989460Z,0,16608,3.869,1/2,uncertain_or_low_confidence,当你蒙受上帝恩宠的同时，撒旦已经在向你微笑,2026-03-14T11:09:27.989482Z
6208,1,0.7998675505320231,0,2026-03-14T10:56:30.326758Z,0,16869,3.931,1/2,uncertain_or_low_confidence,十字军拍中华，提前太平天国,2026-03-14T10:56:30.326779Z
4008,1,0.8526013493537903,0,2026-02-18T04:28:18.307064Z,0,17124,1.496,1/2,uncertain_or_low_confidence,上帝的光芒照耀时尚界……之前Dolce & Gabbana在2013秋冬秀场上将教堂彩绘玻璃窗式的图案用极为华丽复杂的镶嵌和钉珠工艺制作了出来，而澳大利亚品牌Karla Spetic同样沐浴在主的神光之下，用较为现代解构的方式，把基督穿上了身！,2026-02-18T04:28:18.307093Z
7239,1,0.8576422532399496,1,2026-03-19T12:32:33.012118Z,0,16276,2.887,1/2,uncertain_or_low_confidence,再展望人类的文明史吧。悦纳主的过程，是一个征战的过程。黑暗和野蛮争夺人类，撒旦从不放弃任何机会――包括利用信仰作为武器，利用人类的虚荣、高慢、自大，教会都能成为朽烂的殿堂。但人类仍一直沿着光前进。挣脱中世纪的黑暗，人类建立更好的制度，宪政。――没有基督教文明的影响，此事休谈。,2026-03-19T12:32:33.012139Z
382,1,0.8156819939613342,0,2026-02-02T11:48:20.982725Z,0,17263,3.404,1/2,uncertain_or_low_confidence,"婺源的春天快来了,好期待重新踏上去徽州的路!请关注旅游圣经《最美徽州》",2026-02-02T11:48:20.982746Z
4401,1,0.8936038414637247,0,2026-02-18T12:24:48.904221Z,0,17648,2.065,1/2,uncertain_or_low_confidence,今天的发布会真心感谢@何秋光 老师及到场的所有人！另外，将我的感激之情献给利用周末还要加班的战友们，谢谢――@接力出版社 @白冰03 @黄老邪 @常晓武 @上帝的大板儿牙 @奔跑的小欢欢 @石璐 @大头哥哥 @等待果子熟 @_木麦麦_,2026-02-18T12:24:48.904242Z
2409,1,0.8682644565900167,0,2026-02-13T10:18:44.493617Z,0,16402,1.21,2/1,uncertain_or_low_confidence,快递！上海来的！不要拆我就知道是我亲家@留美坐家 寄来的火腿！这位也是我深挖洞广积粮教派的，近来正疯狂囤积火腿！,2026-02-13T10:18:44.493636Z
4384,1,0.8326011697451273,0,2026-02-18T11:18:09.355678Z,0,15978,1.827,1/2,uncertain_or_low_confidence,"刊登在时代报上短短的1200字,不足以描述毛里求斯的美.在印度洋中与海豚起舞,看着朝霞在碧蓝的海面上跳跃,难怪马克大叔会说“上帝先创造了毛里求斯,再按此创造了伊甸园”,Welcome to Heaven. 早安~",2026-02-18T11:18:09.355700Z
1270,1,0.7724005579948425,0,2026-02-05T14:24:39.328138Z,0,17485,2.879,1/2,uncertain_or_low_confidence,【柏林大教堂（Berliner Dom）】1905年建成，是基督教路德宗教堂，位于德国柏林市中部博物馆岛的东端。曾是德意志帝国霍亨索伦王朝（Haus Hohenzollern）的宫廷教堂。柏林大教堂是德国新教教堂，上面三个绿色大圆顶，为典型的文艺复兴风格。,2026-02-05T14:24:39.328161Z
